fixIdx,tickLead,togo,area
3,-4326.08165957093,195.571,0.0
5,-3600.08165957093,195.569,0.0
440,-2828.08165957093,195.559,0.0
448,-2815.08165957093,195.544,0.0
450,-2802.08165957093,195.525,0.0
451,-2800.08165957093,195.479,0.0
452,-2796.08165957093,195.447,0.0
454,-2792.08165957093,195.434,0.0
455,-2791.08165957093,195.421,0.0
456,-2790.08165957093,195.402,0.0
457,-2789.08165957093,195.383,0.0
458,-2788.08165957093,195.362,0.0
459,-2787.08165957093,195.343,0.0
460,-2785.08165957093,195.325,0.0
465,-2774.08165957093,195.314,0.0
466,-2773.08165957093,195.298,0.0
467,-2771.08165957093,195.268,0.0
468,-2768.08165957093,195.259,0.0
476,-2757.08165957093,195.255,0.0
477,-2756.08165957093,195.236,0.0
478,-2754.08165957093,195.222,0.0
498,-2732.08165957093,195.207,0.0
499,-2731.08165957093,195.191,0.0
508,-2718.08165957093,195.179,0.0
509,-2717.08165957093,195.178,0.0
516,-2703.08165957093,195.15,0.0
517,-2700.08165957093,195.121,0.0
518,-2699.08165957093,195.118,0.0
526,-2683.08165957093,195.067,0.0
527,-2682.08165957093,195.049,0.0
528,-2681.08165957093,195.033,0.0
529,-2680.08165957093,195.018,0.0
530,-2679.08165957093,195.003,0.0
531,-2678.08165957093,194.99,0.0
532,-2677.08165957093,194.978,0.0
533,-2676.08165957093,194.97,0.0
534,-2675.08165957093,194.966,0.0
538,-2667.08165957093,194.954,0.0
539,-2664.08165957093,194.91,0.0
540,-2663.08165957093,194.897,0.0
541,-2661.08165957093,194.894,0.0
548,-2646.08165957093,194.889,0.0
549,-2639.08165957093,194.824,0.0
550,-2633.08165957093,194.818,0.0
551,-2630.08165957093,194.774,0.0
552,-2629.08165957093,194.762,0.0
553,-2628.08165957093,194.758,0.0
561,-2620.08165957093,194.747,0.0
562,-2619.08165957093,194.73,0.0
563,-2618.08165957093,194.704,0.0
564,-2617.08165957093,194.675,0.0
565,-2616.08165957093,194.652,0.0
566,-2615.08165957093,194.646,0.0
575,-2598.08165957093,194.558,0.0
576,-2595.08165957093,194.511,0.0
577,-2592.08165957093,194.5,0.0
596,-2567.08165957093,194.482,0.0
597,-2566.08165957093,194.459,0.0
598,-2565.08165957093,194.437,0.0
599,-2564.08165957093,194.416,0.0
600,-2563.08165957093,194.395,0.0
601,-2562.08165957093,194.376,0.0
602,-2560.08165957093,194.343,0.0
603,-2553.08165957093,194.317,0.0
604,-2548.08165957093,194.265,0.0
605,-2547.08165957093,194.247,0.0
606,-2546.08165957093,194.236,0.0
607,-2545.08165957093,194.231,0.0
608,-2544.08165957093,194.228,0.0
609,-2543.08165957093,194.225,0.0
622,-2526.08165957093,194.213,0.0
623,-2525.08165957093,194.19,0.0
624,-2524.08165957093,194.168,0.0
625,-2523.08165957093,194.146,0.0
626,-2522.08165957093,194.123,0.0
627,-2520.08165957093,194.091,0.0
628,-2517.08165957093,194.064,0.0
629,-2516.08165957093,194.061,0.0
630,-2515.08165957093,194.06,0.0
661,-2483.08165957093,194.057,0.0
662,-2482.08165957093,194.044,0.0
663,-2481.08165957093,194.033,0.0
664,-2480.08165957093,194.02,0.0
665,-2479.08165957093,194.007,0.0
666,-2478.08165957093,193.997,0.0
667,-2477.08165957093,193.984,0.0
668,-2476.08165957093,193.972,0.0
669,-2474.08165957093,193.942,0.0
670,-2473.08165957093,193.926,0.0
671,-2472.08165957093,193.911,0.0
672,-2471.08165957093,193.895,0.0
673,-2470.08165957093,193.881,0.0
674,-2469.08165957093,193.867,0.0
675,-2468.08165957093,193.853,0.0
676,-2467.08165957093,193.836,0.0
677,-2466.08165957093,193.824,0.0
678,-2465.08165957093,193.811,0.0
679,-2464.08165957093,193.799,0.0
680,-2463.08165957093,193.785,0.0
681,-2462.08165957093,193.773,0.0
682,-2461.08165957093,193.762,0.0
683,-2460.08165957093,193.751,0.0
684,-2459.08165957093,193.74,0.0
685,-2458.08165957093,193.73,0.0
686,-2457.08165957093,193.719,0.0
687,-2456.08165957093,193.706,0.0
688,-2455.08165957093,193.696,0.0
689,-2454.08165957093,193.684,0.0
690,-2453.08165957093,193.673,0.0
691,-2452.08165957093,193.662,0.0
692,-2451.08165957093,193.65,0.0
693,-2450.08165957093,193.64,0.0
694,-2449.08165957093,193.628,0.0
695,-2448.08165957093,193.618,0.0
696,-2447.08165957093,193.606,0.0
697,-2446.08165957093,193.596,0.0
698,-2445.08165957093,193.584,0.0
699,-2444.08165957093,193.574,0.0
700,-2443.08165957093,193.561,0.0
701,-2442.08165957093,193.55,0.0
702,-2441.08165957093,193.537,0.0
703,-2440.08165957093,193.524,0.0
704,-2439.08165957093,193.511,0.0
705,-2438.08165957093,193.497,0.0
706,-2437.08165957093,193.487,0.0
707,-2436.08165957093,193.473,0.0
708,-2435.08165957093,193.459,0.0
709,-2434.08165957093,193.445,0.0
710,-2433.08165957093,193.434,0.0
711,-2432.08165957093,193.421,0.0
712,-2431.08165957093,193.409,0.0
713,-2430.08165957093,193.397,0.0
714,-2429.08165957093,193.384,0.0
715,-2428.08165957093,193.371,0.0
716,-2427.08165957093,193.359,0.0
717,-2426.08165957093,193.346,0.0
718,-2425.08165957093,193.335,0.0
719,-2424.08165957093,193.324,0.0
720,-2423.08165957093,193.312,0.0
721,-2422.08165957093,193.299,0.0
722,-2421.08165957093,193.285,0.0
723,-2420.08165957093,193.272,0.0
724,-2419.08165957093,193.258,0.0
725,-2418.08165957093,193.245,0.0
726,-2417.08165957093,193.232,0.0
727,-2416.08165957093,193.221,0.0
728,-2415.08165957093,193.208,0.0
729,-2413.08165957093,193.188,0.0
730,-2412.08165957093,193.176,0.0
731,-2411.08165957093,193.167,0.0
732,-2410.08165957093,193.158,0.0
733,-2409.08165957093,193.15,0.0
734,-2408.08165957093,193.144,0.0
735,-2407.08165957093,193.139,0.0
736,-2406.08165957093,193.134,0.0
737,-2405.08165957093,193.129,0.0
738,-2404.08165957093,193.123,0.0
739,-2403.08165957093,193.118,0.0
740,-2402.08165957093,193.112,0.0
741,-2401.08165957093,193.106,0.0
742,-2400.08165957093,193.1,0.0
743,-2399.08165957093,193.093,0.0
744,-2398.08165957093,193.088,0.0
745,-2397.08165957093,193.082,0.0
746,-2396.08165957093,193.076,0.0
747,-2395.08165957093,193.071,0.0
748,-2394.08165957093,193.065,0.0
749,-2393.08165957093,193.06,0.0
750,-2392.08165957093,193.056,0.0
751,-2391.08165957093,193.051,0.0
752,-2390.08165957093,193.048,0.0
753,-2389.08165957093,193.043,0.0
754,-2388.08165957093,193.04,0.0
755,-2387.08165957093,193.039,0.0
756,-2386.08165957093,193.038,0.0
757,-2385.08165957093,193.037,0.0
758,-2384.08165957093,193.035,0.0
760,-2382.08165957093,193.032,0.0
761,-2381.08165957093,193.023,0.0
762,-2380.08165957093,193.016,0.0
763,-2379.08165957093,193.004,0.0
764,-2378.08165957093,192.995,0.0
765,-2377.08165957093,192.986,0.0
766,-2376.08165957093,192.976,0.0
767,-2375.08165957093,192.969,0.0
768,-2374.08165957093,192.959,0.0
769,-2373.08165957093,192.95,0.0
770,-2372.08165957093,192.94,0.0
771,-2371.08165957093,192.932,0.0
772,-2370.08165957093,192.922,0.0
773,-2369.08165957093,192.911,0.0
774,-2368.08165957093,192.902,0.0
775,-2367.08165957093,192.891,0.0
776,-2366.08165957093,192.882,0.0
777,-2365.08165957093,192.871,0.0
778,-2364.08165957093,192.861,0.0
779,-2363.08165957093,192.851,0.0
780,-2362.08165957093,192.839,0.0
781,-2361.08165957093,192.827,0.0
782,-2360.08165957093,192.813,0.0
783,-2359.08165957093,192.799,0.0
784,-2358.08165957093,192.783,0.0
785,-2357.08165957093,192.767,0.0
786,-2356.08165957093,192.75,0.0
787,-2355.08165957093,192.733,0.0
788,-2354.08165957093,192.715,0.0
789,-2352.08165957093,192.681,0.0
790,-2351.08165957093,192.664,0.0
791,-2350.08165957093,192.65,0.0
792,-2349.08165957093,192.635,0.0
793,-2348.08165957093,192.622,0.0
794,-2347.08165957093,192.606,0.0
795,-2346.08165957093,192.592,0.0
796,-2345.08165957093,192.578,0.0
797,-2344.08165957093,192.565,0.0
798,-2343.08165957093,192.549,0.0
799,-2342.08165957093,192.536,0.0
800,-2341.08165957093,192.525,0.0
801,-2340.08165957093,192.51,0.0
802,-2339.08165957093,192.499,0.0
803,-2338.08165957093,192.487,0.0
804,-2337.08165957093,192.476,0.0
805,-2336.08165957093,192.464,0.0
806,-2335.08165957093,192.453,0.0
807,-2334.08165957093,192.441,0.0
808,-2333.08165957093,192.428,0.0
809,-2332.08165957093,192.416,0.0
810,-2331.08165957093,192.405,0.0
811,-2330.08165957093,192.392,0.0
812,-2329.08165957093,192.38,0.0
813,-2328.08165957093,192.369,0.0
814,-2327.08165957093,192.357,0.0
815,-2326.08165957093,192.345,0.0
816,-2325.08165957093,192.334,0.0
817,-2324.08165957093,192.324,0.0
818,-2323.08165957093,192.312,0.0
