fixIdx,tickLead,togo,area
19,-4405.08165957093,195.589,0.0
494,-3560.08165957093,195.584,0.0
495,-3558.08165957093,195.543,0.0
496,-3556.08165957093,195.501,0.0
497,-3554.08165957093,195.457,0.0
498,-3552.08165957093,195.43,0.0
499,-3550.08165957093,195.414,0.0
538,-3472.08165957093,195.399,0.0
539,-3470.08165957093,195.386,0.0
540,-3468.08165957093,195.379,0.0
567,-3414.08165957093,195.377,0.0
568,-3412.08165957093,195.343,0.0
569,-3410.08165957093,195.306,0.0
570,-3408.08165957093,195.266,0.0
571,-3406.08165957093,195.226,0.0
572,-3404.08165957093,195.194,0.0
573,-3402.08165957093,195.166,0.0
574,-3401.08165957093,195.15,0.0
575,-3400.08165957093,195.133,0.0
576,-3399.08165957093,195.117,0.0
577,-3398.08165957093,195.102,0.0
578,-3397.08165957093,195.085,0.0
579,-3396.08165957093,195.07,0.0
580,-3395.08165957093,195.056,0.0
581,-3394.08165957093,195.036,0.0
582,-3393.08165957093,195.023,0.0
583,-3392.08165957093,195.007,0.0
584,-3391.08165957093,194.992,0.0
585,-3390.08165957093,194.978,0.0
586,-3389.08165957093,194.964,0.0
587,-3388.08165957093,194.946,0.0
588,-3387.08165957093,194.93,0.0
589,-3386.08165957093,194.911,0.0
590,-3385.08165957093,194.896,0.0
591,-3384.08165957093,194.878,0.0
592,-3383.08165957093,194.858,0.0
593,-3382.08165957093,194.841,0.0
594,-3381.08165957093,194.82,0.0
595,-3380.08165957093,194.801,0.0
596,-3379.08165957093,194.786,0.0
597,-3378.08165957093,194.767,0.0
598,-3377.08165957093,194.745,0.0
599,-3376.08165957093,194.725,0.0
600,-3375.08165957093,194.706,0.0
601,-3374.08165957093,194.685,0.0
602,-3373.08165957093,194.664,0.0
603,-3372.08165957093,194.644,0.0
604,-3371.08165957093,194.623,0.0
605,-3370.08165957093,194.603,0.0
606,-3369.08165957093,194.584,0.0
607,-3368.08165957093,194.565,0.0
608,-3367.08165957093,194.547,0.0
609,-3366.08165957093,194.531,0.0
610,-3365.08165957093,194.513,0.0
611,-3364.08165957093,194.494,0.0
612,-3363.08165957093,194.474,0.0
613,-3362.08165957093,194.454,0.0
614,-3361.08165957093,194.436,0.0
615,-3360.08165957093,194.419,0.0
616,-3359.08165957093,194.399,0.0
617,-3358.08165957093,194.381,0.0
618,-3357.08165957093,194.364,0.0
619,-3356.08165957093,194.35,0.0
620,-3354.08165957093,194.319,0.0
621,-3352.08165957093,194.301,0.0
640,-3314.08165957093,194.294,0.0
641,-3312.08165957093,194.257,0.0
642,-3310.08165957093,194.225,0.0
643,-3308.08165957093,194.19,0.0
644,-3306.08165957093,194.156,0.0
645,-3304.08165957093,194.119,0.0
646,-3302.08165957093,194.089,0.0
647,-3300.08165957093,194.059,0.0
648,-3298.08165957093,194.035,0.0
649,-3296.08165957093,194.0,0.0
650,-3294.08165957093,193.967,0.0
651,-3292.08165957093,193.937,0.0
652,-3290.08165957093,193.921,0.0
653,-3288.08165957093,193.919,0.0
662,-3270.08165957093,193.898,0.0
663,-3268.08165957093,193.864,0.0
664,-3266.08165957093,193.816,0.0
665,-3264.08165957093,193.759,0.0
666,-3262.08165957093,193.712,0.0
667,-3260.08165957093,193.675,0.0
668,-3258.08165957093,193.655,0.0
669,-3256.08165957093,193.65,0.0
695,-3204.08165957093,193.609,0.0
696,-3202.08165957093,193.569,0.0
697,-3200.08165957093,193.543,0.0
698,-3198.08165957093,193.518,0.0
710,-3174.08165957093,193.476,0.0
711,-3172.08165957093,193.433,0.0
712,-3170.08165957093,193.388,0.0
713,-3168.08165957093,193.353,0.0
714,-3166.08165957093,193.311,0.0
715,-3164.08165957093,193.273,0.0
716,-3162.08165957093,193.235,0.0
717,-3160.08165957093,193.201,0.0
718,-3158.08165957093,193.169,0.0
719,-3156.08165957093,193.131,0.0
720,-3154.08165957093,193.103,0.0
721,-3152.08165957093,193.084,0.0
722,-3150.08165957093,193.064,0.0
723,-3148.08165957093,193.053,0.0
736,-3122.08165957093,193.01,0.0
737,-3120.08165957093,192.966,0.0
738,-3118.08165957093,192.922,0.0
739,-3116.08165957093,192.879,0.0
740,-3114.08165957093,192.849,0.0
741,-3112.08165957093,192.824,0.0
742,-3110.08165957093,192.803,0.0
743,-3108.08165957093,192.783,0.0
744,-3106.08165957093,192.77,0.0
745,-3104.08165957093,192.762,0.0
755,-3084.08165957093,192.75,0.0
756,-3082.08165957093,192.714,0.0
757,-3080.08165957093,192.675,0.0
758,-3078.08165957093,192.627,0.0
759,-3076.08165957093,192.579,0.0
760,-3074.08165957093,192.533,0.0
761,-3072.08165957093,192.49,0.0
762,-3070.08165957093,192.45,0.0
763,-3068.08165957093,192.425,0.0
764,-3066.08165957093,192.391,0.0
765,-3064.08165957093,192.373,0.0
766,-3062.08165957093,192.355,0.0
767,-3060.08165957093,192.34,0.0
768,-3058.08165957093,192.319,0.0
770,-3054.08165957093,192.314,0.0
771,-3052.08165957093,192.303,0.0
772,-3050.08165957093,192.295,0.0
795,-3004.08165957093,192.274,0.0
796,-3002.08165957093,192.24,0.0
797,-3000.08165957093,192.213,0.0
798,-2998.08165957093,192.189,0.0
799,-2996.08165957093,192.171,0.0
800,-2994.08165957093,192.151,0.0
801,-2992.08165957093,192.141,0.0
802,-2990.08165957093,192.12,0.0
803,-2988.08165957093,192.094,0.0
804,-2986.08165957093,192.068,0.0
805,-2984.08165957093,192.032,0.0
806,-2982.08165957093,191.994,0.0
807,-2980.08165957093,191.953,0.0
808,-2978.08165957093,191.907,0.0
809,-2976.08165957093,191.866,0.0
810,-2974.08165957093,191.844,0.0
811,-2972.08165957093,191.829,0.0
812,-2970.08165957093,191.789,0.0
813,-2968.08165957093,191.765,0.0
814,-2967.08165957093,191.76,0.0
815,-2966.08165957093,191.758,0.0
838,-2943.08165957093,191.755,0.0
929,-2781.08165957093,191.75,0.0
930,-2779.08165957093,191.699,0.0
931,-2777.08165957093,191.653,0.0
932,-2775.08165957093,191.613,0.0
933,-2773.08165957093,191.601,0.0
991,-2657.08165957093,191.588,0.0
992,-2655.08165957093,191.554,0.0
993,-2653.08165957093,191.518,0.0
994,-2651.08165957093,191.487,0.0
995,-2649.08165957093,191.452,0.0
996,-2647.08165957093,191.417,0.0
997,-2645.08165957093,191.378,0.0
998,-2643.08165957093,191.336,0.0
999,-2641.08165957093,191.3,0.0
1000,-2639.08165957093,191.266,0.0
1001,-2637.08165957093,191.22,0.0
1002,-2635.08165957093,191.18,0.0
1003,-2633.08165957093,191.141,0.0
1004,-2631.08165957093,191.096,0.0
1005,-2629.08165957093,191.059,0.0
1006,-2627.08165957093,191.018,0.0
1007,-2625.08165957093,190.978,0.0
1008,-2623.08165957093,190.935,0.0
1009,-2621.08165957093,190.896,0.0
1010,-2619.08165957093,190.856,0.0
1011,-2617.08165957093,190.812,0.0
1012,-2615.08165957093,190.783,0.0
1013,-2613.08165957093,190.757,0.0
1014,-2611.08165957093,190.725,0.0
1015,-2609.08165957093,190.696,0.0
1016,-2607.08165957093,190.669,0.0
1018,-2603.08165957093,190.665,0.0
1029,-2581.08165957093,190.632,0.0
1030,-2579.08165957093,190.593,0.0
1031,-2577.08165957093,190.534,0.0
1032,-2575.08165957093,190.478,0.0
1033,-2573.08165957093,190.438,0.0
1034,-2571.08165957093,190.413,0.0
1035,-2569.08165957093,190.399,0.0
1036,-2567.08165957093,190.396,0.0
1037,-2565.08165957093,190.394,0.0
1038,-2563.08165957093,190.389,0.0
1039,-2561.08165957093,190.377,0.0
1117,-2451.08165957093,190.349,0.0
1118,-2449.08165957093,190.303,0.0
1119,-2447.08165957093,190.27,0.0
1120,-2445.08165957093,190.258,0.0
1121,-2443.08165957093,190.247,0.0
1122,-2441.08165957093,190.241,0.0
1133,-2419.08165957093,190.229,0.0
1134,-2417.08165957093,190.176,0.0
1135,-2415.08165957093,190.138,0.0
1136,-2413.08165957093,190.091,0.0
1137,-2411.08165957093,190.054,0.0
1138,-2409.08165957093,190.03,0.0
1139,-2407.08165957093,190.029,0.0
1924,-979.08165957093,190.005,0.0
1925,-977.08165957093,189.972,0.0
1926,-975.08165957093,189.95,0.0
1927,-973.08165957093,189.928,0.0
1928,-971.08165957093,189.905,0.0
1929,-969.08165957093,189.878,0.0
1930,-967.08165957093,189.845,0.0
1931,-965.08165957093,189.813,0.0
1932,-963.08165957093,189.788,0.0
1933,-961.08165957093,189.771,0.0
1934,-959.08165957093,189.752,0.0
1935,-957.08165957093,189.742,0.0
1936,-955.08165957093,189.735,0.0
1953,-921.08165957093,189.71,0.0
1954,-919.08165957093,189.665,0.0
1955,-917.08165957093,189.62,0.0
1956,-915.08165957093,189.577,0.0
1957,-913.08165957093,189.541,0.0
1958,-911.08165957093,189.502,0.0
1959,-909.08165957093,189.46,0.0
1960,-907.08165957093,189.418,0.0
1961,-905.08165957093,189.382,0.0
1962,-903.08165957093,189.345,0.0
1963,-901.08165957093,189.319,0.0
1964,-899.08165957093,189.298,0.0
1965,-897.08165957093,189.292,0.0
1977,-873.08165957093,189.264,0.0
1978,-871.08165957093,189.228,0.0
1979,-869.08165957093,189.183,0.0
1980,-867.08165957093,189.142,0.0
1981,-865.08165957093,189.102,0.0
1982,-863.08165957093,189.063,0.0
