leg,time,lat,lng,tickLead,tickRace,distance
0,2018-01-03T03:39:12Z,-33.35753000,147.93165000,-2150.0,-6893.0,155.346
0,2018-01-03T03:39:17Z,-33.35791600,147.93113000,-2145.0,-6888.0,155.403
1,2018-01-03T03:39:22Z,-33.35828300,147.93060000,-2140.0,-6883.0,155.46
1,2018-01-03T03:39:27Z,-33.35865000,147.93003000,-2135.0,-6878.0,155.518
1,2018-01-03T03:39:32Z,-33.35891600,147.92946000,-2130.0,-6873.0,155.566
1,2018-01-03T03:39:37Z,-33.35910000,147.92881600,-2125.0,-6868.0,155.608
1,2018-01-03T03:39:42Z,-33.35921600,147.92816000,-2120.0,-6863.0,155.644
1,2018-01-03T03:39:47Z,-33.35920000,147.92748300,-2115.0,-6858.0,155.667
1,2018-01-03T03:39:52Z,-33.35921600,147.92683000,-2110.0,-6853.0,155.692
1,2018-01-03T03:39:57Z,-33.35920000,147.92623000,-2105.0,-6848.0,155.712
1,2018-01-03T03:40:02Z,-33.35921600,147.92561600,-2100.0,-6843.0,155.736
1,2018-01-03T03:40:07Z,-33.35918300,147.92500000,-2095.0,-6838.0,155.755
1,2018-01-03T03:40:12Z,-33.35913000,147.92438300,-2090.0,-6833.0,155.772
1,2018-01-03T03:40:17Z,-33.35905000,147.92375000,-2085.0,-6828.0,155.787
1,2018-01-03T03:40:22Z,-33.35896000,147.92311600,-2080.0,-6823.0,155.802
1,2018-01-03T03:40:27Z,-33.35893000,147.92246000,-2075.0,-6818.0,155.822
1,2018-01-03T03:40:32Z,-33.35888300,147.92186000,-2070.0,-6813.0,155.839
1,2018-01-03T03:40:37Z,-33.35878300,147.92116000,-2065.0,-6808.0,155.854
1,2018-01-03T03:40:42Z,-33.35875000,147.92038300,-2060.0,-6803.0,155.88
1,2018-01-03T03:40:47Z,-33.35870000,147.91960000,-2055.0,-6798.0,155.904
1,2018-01-03T03:40:52Z,-33.35871600,147.91886000,-2050.0,-6793.0,155.932
1,2018-01-03T03:40:57Z,-33.35878300,147.91820000,-2045.0,-6788.0,155.964
1,2018-01-03T03:41:02Z,-33.35895000,147.91760000,-2040.0,-6783.0,156.003
1,2018-01-03T03:41:07Z,-33.35928300,147.91706000,-2035.0,-6778.0,156.057
1,2018-01-03T03:41:12Z,-33.35948300,147.91645000,-2030.0,-6773.0,156.1
1,2018-01-03T03:41:17Z,-33.35943000,147.91560000,-2025.0,-6768.0,156.124
1,2018-01-03T03:41:22Z,-33.35900000,147.91491600,-2020.0,-6763.0,156.108
1,2018-01-03T03:41:27Z,-33.35825000,147.91431600,-2015.0,-6758.0,156.054
1,2018-01-03T03:41:32Z,-33.35731600,147.91405000,-2010.0,-6753.0,155.969
1,2018-01-03T03:41:37Z,-33.35625000,147.91410000,-2005.0,-6748.0,155.858
1,2018-01-03T03:41:42Z,-33.35521600,147.91451600,-2000.0,-6743.0,155.738
1,2018-01-03T03:41:47Z,-33.35436000,147.91525000,-1995.0,-6738.0,155.624
1,2018-01-03T03:41:52Z,-33.35355000,147.91623000,-1990.0,-6733.0,155.504
1,2018-01-03T03:41:57Z,-33.35275000,147.91730000,-1985.0,-6728.0,155.381
1,2018-01-03T03:42:02Z,-33.35216000,147.91855000,-1980.0,-6723.0,155.277
1,2018-01-03T03:42:07Z,-33.35178300,147.91985000,-1975.0,-6718.0,155.189
1,2018-01-03T03:42:13Z,-33.35163000,147.92118300,-1969.0,-6712.0,155.124
1,2018-01-03T03:42:18Z,-33.35173000,147.92238300,-1964.0,-6707.0,155.09
1,2018-01-03T03:42:23Z,-33.35215000,147.92318300,-1959.0,-6702.0,155.103
1,2018-01-03T03:42:28Z,-33.35270000,147.92348300,-1954.0,-6697.0,155.148
1,2018-01-03T03:42:33Z,-33.35316000,147.92330000,-1949.0,-6692.0,155.203
1,2018-01-03T03:42:38Z,-33.35345000,147.92276000,-1944.0,-6687.0,155.251
1,2018-01-03T03:42:43Z,-33.35335000,147.92221600,-1939.0,-6682.0,155.261
1,2018-01-03T03:42:48Z,-33.35343000,147.92183000,-1934.0,-6677.0,155.284
1,2018-01-03T03:42:53Z,-33.35376000,147.92178300,-1929.0,-6672.0,155.32
1,2018-01-03T03:42:58Z,-33.35423000,147.92203000,-1924.0,-6667.0,155.358
1,2018-01-03T03:43:03Z,-33.35465000,147.92241600,-1919.0,-6662.0,155.386
1,2018-01-03T03:43:08Z,-33.35505000,147.92260000,-1914.0,-6657.0,155.421
1,2018-01-03T03:43:13Z,-33.35548300,147.92261600,-1909.0,-6652.0,155.464
1,2018-01-03T03:43:18Z,-33.35606000,147.92273000,-1904.0,-6647.0,155.519
1,2018-01-03T03:43:23Z,-33.35661600,147.92290000,-1899.0,-6642.0,155.57
1,2018-01-03T03:43:28Z,-33.35723000,147.92313000,-1894.0,-6637.0,155.624
1,2018-01-03T03:43:33Z,-33.35785000,147.92343000,-1889.0,-6632.0,155.676
1,2018-01-03T03:43:38Z,-33.35830000,147.92360000,-1884.0,-6627.0,155.717
1,2018-01-03T03:43:43Z,-33.35878300,147.92380000,-1879.0,-6622.0,155.758
1,2018-01-03T03:43:48Z,-33.35931600,147.92395000,-1874.0,-6617.0,155.807
1,2018-01-03T03:43:53Z,-33.35990000,147.92396000,-1869.0,-6612.0,155.866
1,2018-01-03T03:43:58Z,-33.36045000,147.92390000,-1864.0,-6607.0,155.925
1,2018-01-03T03:44:03Z,-33.36100000,147.92375000,-1859.0,-6602.0,155.986
1,2018-01-03T03:44:08Z,-33.36146000,147.92360000,-1854.0,-6597.0,156.037
1,2018-01-03T03:44:13Z,-33.36205000,147.92360000,-1849.0,-6592.0,156.099
1,2018-01-03T03:44:18Z,-33.36270000,147.92355000,-1844.0,-6587.0,156.168
1,2018-01-03T03:44:23Z,-33.36331600,147.92355000,-1839.0,-6582.0,156.231
1,2018-01-03T03:44:28Z,-33.36371600,147.92353000,-1834.0,-6577.0,156.272
1,2018-01-03T03:44:33Z,-33.36385000,147.92330000,-1829.0,-6572.0,156.294
1,2018-01-03T03:44:38Z,-33.36346000,147.92310000,-1824.0,-6567.0,156.262
1,2018-01-03T03:44:43Z,-33.36298300,147.92391600,-1819.0,-6562.0,156.183
1,2018-01-03T03:44:48Z,-33.36335000,147.92478300,-1814.0,-6557.0,156.189
1,2018-01-03T03:44:53Z,-33.36396000,147.92501600,-1809.0,-6552.0,156.244
1,2018-01-03T03:44:58Z,-33.36450000,147.92500000,-1804.0,-6547.0,156.299
1,2018-01-03T03:45:03Z,-33.36480000,147.92468300,-1799.0,-6542.0,156.341
1,2018-01-03T03:45:08Z,-33.36506000,147.92446000,-1794.0,-6537.0,156.377
1,2018-01-03T03:45:13Z,-33.36536000,147.92446000,-1789.0,-6532.0,156.407
1,2018-01-03T03:45:18Z,-33.36516000,147.92425000,-1784.0,-6527.0,156.395
1,2018-01-03T03:45:23Z,-33.36430000,147.92440000,-1779.0,-6522.0,156.301
1,2018-01-03T03:45:28Z,-33.36408300,147.92541600,-1774.0,-6517.0,156.242
1,2018-01-03T03:45:33Z,-33.36465000,147.92583000,-1769.0,-6512.0,156.284
1,2018-01-03T03:45:38Z,-33.36465000,147.92565000,-1764.0,-6507.0,156.291
1,2018-01-03T03:45:43Z,-33.36385000,147.92598300,-1759.0,-6502.0,156.197
1,2018-01-03T03:45:48Z,-33.36386000,147.92660000,-1754.0,-6497.0,156.177
1,2018-01-03T03:45:53Z,-33.36346000,147.92640000,-1749.0,-6492.0,156.143
1,2018-01-03T03:45:58Z,-33.36285000,147.92731600,-1744.0,-6487.0,156.047
