fixIdx,tickLead,togo,area
11,-3483.180188757446,171.463,0.0
12,-3473.180188757446,171.31,0.0
13,-3463.180188757446,171.197,0.0
14,-3453.180188757446,171.179,0.0
26,-3333.180188757446,171.172,0.0
95,-2642.180188757446,171.102,0.0
172,-1871.180188757446,171.066,0.0
322,-368.180188757446,171.051,0.0
323,-358.180188757446,170.988,0.0
324,-348.180188757446,170.892,0.0
325,-338.180188757446,170.811,0.0
326,-328.180188757446,170.685,0.0
327,-318.180188757446,170.566,0.0
328,-308.180188757446,170.459,0.0
329,-298.180188757446,170.363,0.0
330,-288.180188757446,170.274,0.0
331,-278.180188757446,170.198,0.0
332,-268.180188757446,170.141,0.0
333,-258.180188757446,170.053,0.0
334,-248.180188757446,169.985,0.0
335,-238.180188757446,169.936,0.0
336,-228.180188757446,169.902,0.0
337,-218.180188757446,169.873,0.0
338,-208.180188757446,169.869,0.0
342,-168.180188757446,169.863,0.0
343,-158.180188757446,169.78,0.0
344,-148.180188757446,169.718,0.0
345,-138.180188757446,169.673,0.0
348,-108.180188757446,169.503,0.0
351,-78.180188757446,169.426,0.0
352,-68.180188757446,169.279,0.0
353,-58.180188757446,169.24,0.0
354,-48.180188757446,169.232,0.0
355,-38.180188757446,169.201,0.0
365,52.819811242554,169.143,0.0
366,62.819811242554,168.995,0.0
367,72.819811242554,168.816,0.0
368,82.819811242554,168.653,0.0
369,92.819811242554,168.496,0.0
370,102.819811242554,168.321,0.0
371,112.819811242554,168.161,0.0
372,122.819811242554,167.996,0.0
373,132.819811242554,167.815,0.0
374,142.819811242554,167.621,0.0
375,152.819811242554,167.423,0.0
376,162.819811242554,167.235,0.0
377,172.819811242554,167.09,0.0
378,182.819811242554,166.887,0.0
379,192.819811242554,166.692,12542.524763823147
380,202.819811242554,166.48,14325.663016077675
381,212.819811242554,166.273,14659.001144631018
382,222.819811242554,166.068,15180.69257207196
383,232.819811242554,165.873,15070.07598791627
384,242.819811242554,165.687,14974.736610496384
385,252.819811242554,165.488,16661.79259666334
386,262.819811242554,165.291,17126.24904557139
387,272.819811242554,165.1,17216.20715894181
388,282.819811242554,164.913,17453.49808673759
389,292.819811242554,164.716,19014.814607334418
390,302.819811242554,164.496,21932.2214537323
391,312.819811242554,164.28,22215.09159239454
392,322.819811242554,164.071,22153.62543883284
393,332.819811242554,163.858,23247.090058643702
394,342.819811242554,163.639,24587.66867922743
395,352.819811242554,163.423,24925.093870597182
396,362.819811242554,163.211,25123.96867978359
397,372.819811242554,163.0,25661.3818469482
398,382.819811242554,162.788,26440.237340997548
399,392.819811242554,162.604,23518.958019649715
400,402.819811242554,162.439,21604.070384445404
401,412.819811242554,162.268,22921.777498801217
402,422.819811242554,162.095,23726.448721094108
403,432.819811242554,161.92,24542.019449458916
404,442.819811242554,161.747,24795.425653257953
405,452.819811242554,161.553,28400.9491250977
406,462.819811242554,161.376,26454.05517197905
407,472.819811242554,161.213,24861.814624496317
408,482.819811242554,161.042,26606.077804505538
409,492.819811242554,160.869,27445.432458444302
410,502.819811242554,160.715,24901.616151507737
411,512.819811242554,160.638,12689.306229771291
450,903.819811242554,160.515,35702.52659232301
451,913.819811242554,160.356,46621.70598785792
452,923.819811242554,160.185,50636.883565748125
453,933.819811242554,160.03,46348.58218284068
454,943.819811242554,159.902,38650.644460862284
455,953.819811242554,159.745,47867.045669061634
456,963.819811242554,159.572,53243.18076531174
457,973.819811242554,159.427,45043.89416515488
458,983.819811242554,159.275,47658.89190535478
459,993.819811242554,159.085,60114.57027036339
460,1003.819811242554,158.9,59051.93389542398
461,1013.819811242554,158.722,57318.04274339301
462,1023.819811242554,158.57,49377.175003418364
463,1033.819811242554,158.392,58327.323911968204
464,1043.819811242554,158.228,54201.05349623705
465,1053.819811242554,158.036,63990.77160630292
466,1063.819811242554,157.838,66534.53777317575
467,1073.819811242554,157.642,66398.66011395628
468,1083.819811242554,157.47,58742.236077964335
469,1093.819811242554,157.304,57154.80218583347
470,1103.819811242554,157.147,54494.26722401378
471,1113.819811242554,156.97,61926.94356370706
472,1123.819811242554,156.811,56068.69536644559
473,1133.819811242554,156.652,56510.278959159616
474,1143.819811242554,156.475,63394.473288182955
475,1153.819811242554,156.328,53054.98986716426
476,1163.819811242554,156.279,17827.09276692435
480,1204.819811242554,156.278,376.574865744337
491,1314.819811242554,156.27,3287.55441890624
492,1324.819811242554,156.111,65801.91745547425
493,1334.819811242554,155.948,67896.43328266875
494,1344.819811242554,155.822,52828.583541439475
497,1374.819811242554,155.693,55247.73216139593
498,1384.819811242554,155.51,78865.69458842443
499,1394.819811242554,155.356,66774.7165380245
500,1404.819811242554,155.354,872.9831270941104
503,1434.819811242554,155.296,25852.152913034388
504,1444.819811242554,155.13,74452.59936431222
505,1454.819811242554,154.932,89314.69938207415
506,1464.819811242554,154.713,99332.73456902924
507,1474.819811242554,154.528,84373.82935096587
508,1484.819811242554,154.359,77510.41975895419
509,1494.819811242554,154.164,89931.32706168732
510,1504.819811242554,153.957,95978.9831073895
511,1514.819811242554,153.752,95555.35630600776
512,1524.819811242554,153.55,94653.19588215993
513,1534.819811242554,153.354,92324.29851251766
514,1544.819811242554,153.152,95646.30129508406
515,1554.819811242554,152.948,97089.79022114468
516,1564.819811242554,152.738,100452.13685209698
517,1574.819811242554,152.519,105278.72487537972
518,1584.819811242554,152.299,106277.95314913266
519,1594.819811242554,152.095,99032.53065117041
520,1604.819811242554,151.897,96594.77204373445
521,1614.819811242554,151.745,74529.72180304088
522,1624.819811242554,151.655,44367.32976579086
523,1634.819811242554,151.586,34206.36321228348
524,1644.819811242554,151.518,33901.4995565527
525,1654.819811242554,151.464,27074.553266695166
526,1664.819811242554,151.388,38318.74472005335
527,1674.819811242554,151.292,48665.70820482388
528,1684.819811242554,151.184,55038.69618034558
529,1694.819811242554,151.118,33814.929626165555
530,1704.819811242554,151.102,8243.690293655025
531,1714.819811242554,151.047,28497.210013095486
532,1724.819811242554,150.959,45839.722008439254
