fixIdx,tickLead,togo,area
1,-4332.180188757446,171.772,0.0
4,-4242.180188757446,171.771,0.0
8,-4122.180188757446,171.77,0.0
10,-4032.180188757446,171.762,0.0
11,-4002.180188757446,171.733,0.0
17,-3972.180188757446,171.727,0.0
18,-3967.180188757446,171.717,0.0
19,-3962.180188757446,171.702,0.0
20,-3957.180188757446,171.692,0.0
21,-3952.180188757446,171.679,0.0
22,-3947.180188757446,171.669,0.0
23,-3942.180188757446,171.665,0.0
24,-3937.180188757446,171.659,0.0
25,-3932.180188757446,171.652,0.0
26,-3927.180188757446,171.642,0.0
27,-3922.180188757446,171.626,0.0
28,-3917.180188757446,171.608,0.0
29,-3911.180188757446,171.58,0.0
30,-3906.180188757446,171.552,0.0
31,-3901.180188757446,171.526,0.0
32,-3896.180188757446,171.499,0.0
33,-3891.180188757446,171.463,0.0
34,-3886.180188757446,171.442,0.0
35,-3881.180188757446,171.43,0.0
36,-3876.180188757446,171.429,0.0
334,-2384.180188757446,171.38,0.0
335,-2379.180188757446,171.303,0.0
336,-2374.180188757446,171.27,0.0
337,-2369.180188757446,171.26,0.0
338,-2364.180188757446,171.256,0.0
339,-2359.180188757446,171.245,0.0
340,-2354.180188757446,171.23,0.0
341,-2349.180188757446,171.22,0.0
342,-2344.180188757446,171.214,0.0
348,-2314.180188757446,171.203,0.0
349,-2309.180188757446,171.197,0.0
351,-2299.180188757446,171.161,0.0
352,-2294.180188757446,171.159,0.0
739,-356.180188757446,171.143,0.0
740,-351.180188757446,171.082,0.0
741,-346.180188757446,171.008,0.0
742,-341.180188757446,170.922,0.0
743,-336.180188757446,170.827,0.0
744,-331.180188757446,170.736,0.0
745,-326.180188757446,170.65,0.0
746,-321.180188757446,170.55,0.0
747,-316.180188757446,170.454,0.0
748,-311.180188757446,170.364,0.0
749,-306.180188757446,170.279,0.0
750,-301.180188757446,170.184,0.0
751,-296.180188757446,170.068,0.0
752,-291.180188757446,169.961,0.0
753,-286.180188757446,169.86,0.0
754,-281.180188757446,169.768,0.0
755,-276.180188757446,169.676,0.0
756,-271.180188757446,169.583,0.0
757,-266.180188757446,169.485,0.0
758,-261.180188757446,169.389,0.0
759,-256.180188757446,169.298,0.0
760,-251.180188757446,169.219,0.0
761,-246.180188757446,169.131,0.0
762,-241.180188757446,169.046,0.0
763,-236.180188757446,168.975,0.0
764,-231.180188757446,168.899,0.0
765,-226.180188757446,168.813,0.0
766,-221.180188757446,168.725,0.0
767,-216.180188757446,168.641,0.0
768,-211.180188757446,168.547,0.0
769,-206.180188757446,168.458,0.0
770,-201.180188757446,168.368,0.0
771,-196.180188757446,168.284,0.0
772,-191.180188757446,168.197,0.0
773,-186.180188757446,168.115,0.0
774,-181.180188757446,168.03,0.0
775,-176.180188757446,167.945,0.0
776,-171.180188757446,167.863,0.0
777,-166.180188757446,167.783,0.0
778,-161.180188757446,167.705,0.0
779,-156.180188757446,167.634,0.0
780,-151.180188757446,167.564,0.0
781,-146.180188757446,167.506,0.0
782,-141.180188757446,167.47,0.0
783,-136.180188757446,167.46,0.0
794,-81.180188757446,167.429,0.0
811,3.819811242554,167.394,0.0
812,8.819811242554,167.348,0.0
887,379.819811242554,167.272,9659.243198089514
888,384.819811242554,167.188,10811.374061727916
889,389.819811242554,167.1,11467.463485336479
890,394.819811242554,167.014,11344.675071558473
891,399.819811242554,166.931,11081.979629827549
892,404.819811242554,166.846,11485.161081655082
893,409.819811242554,166.761,11621.094410382639
894,414.819811242554,166.667,13001.378762159518
895,419.819811242554,166.582,11891.885243526553
896,424.819811242554,166.493,12593.220418035424
897,429.819811242554,166.407,12305.483303985331
898,434.819811242554,166.321,12442.198449341518
899,439.819811242554,166.228,13602.332372026145
900,444.819811242554,166.128,14783.853318536389
901,449.819811242554,166.013,17181.414221477124
902,454.819811242554,165.906,16153.077051276347
903,459.819811242554,165.796,16777.546613167622
904,464.819811242554,165.686,16948.734073731193
905,469.819811242554,165.574,17430.84119528653
906,474.819811242554,165.455,18704.316148201524
907,479.819811242554,165.349,16824.98916086152
908,484.819811242554,165.244,16829.193765099873
909,489.819811242554,165.139,16991.95456326196
910,494.819811242554,165.041,16011.20131705667
911,499.819811242554,164.942,16328.272036550194
912,504.819811242554,164.839,17147.438163653653
913,509.819811242554,164.729,18482.232510671984
914,514.819811242554,164.618,18820.534001439584
915,519.819811242554,164.509,18648.454116617777
916,524.819811242554,164.409,17262.268267426854
917,529.819811242554,164.307,17764.345405386226
918,534.819811242554,164.202,18447.77774400362
919,540.819811242554,164.102,17755.330731016536
920,545.819811242554,164.004,17550.501988782205
921,550.819811242554,163.903,18242.384856356162
922,555.819811242554,163.802,18396.63805556719
923,560.819811242554,163.696,19468.740853484276
924,565.819811242554,163.592,19259.347575720334
925,570.819811242554,163.489,19230.544412147272
926,575.819811242554,163.391,18445.950030101154
927,580.819811242554,163.295,18215.58728213685
928,585.819811242554,163.169,24097.38393603911
929,590.819811242554,163.064,20238.21654551818
930,595.819811242554,162.964,19425.394141977635
931,600.819811242554,162.86,20359.19747453963
932,605.819811242554,162.758,20121.115200312914
933,610.819811242554,162.661,19280.92009901152
934,615.819811242554,162.562,19827.597880699883
935,620.819811242554,162.466,19371.246874421042
936,625.819811242554,162.365,20531.853185678552
937,630.819811242554,162.26,21501.887528588206
938,635.819811242554,162.158,21039.68193541686
939,640.819811242554,162.056,21191.800936778625
940,645.819811242554,161.955,21134.525008911438
941,650.819811242554,161.856,20863.51877593179
942,655.819811242554,161.758,20798.782294750657
943,660.819811242554,161.654,22226.573906534864
944,665.819811242554,161.553,21734.959996959293
945,670.819811242554,161.451,22101.103195681007
946,675.819811242554,161.347,22687.941476662018
947,680.819811242554,161.241,23280.17593452478
948,685.819811242554,161.131,24319.801460890325
949,690.819811242554,161.039,20475.65051010014
950,695.819811242554,160.932,23971.616647676514
951,700.819811242554,160.827,23676.98357278495
952,705.819811242554,160.721,24057.224558533362
953,710.819811242554,160.614,24440.00739288184
954,715.819811242554,160.51,23906.159790810292
955,720.819811242554,160.415,21976.26430268632
956,725.819811242554,160.314,23511.93768624111
957,730.819811242554,160.217,22722.28927698186
958,735.819811242554,160.117,23570.810341462588
959,740.819811242554,160.022,22530.70478738083
960,745.819811242554,159.92,24339.146368954574
961,750.819811242554,159.822,23526.72555245538
962,755.819811242554,159.724,23668.881345527876
963,760.819811242554,159.625,24053.7375441468
964,765.819811242554,159.514,27128.729530152814
965,770.819811242554,159.405,26795.370088603566
966,775.819811242554,159.298,26456.40283936045
967,780.819811242554,159.195,25614.62134663585
968,785.819811242554,159.091,26012.006221875592
969,790.819811242554,158.985,26663.32504176201
970,795.819811242554,158.874,28078.392321378575
971,800.819811242554,158.762,28489.350575148736
972,805.819811242554,158.652,28135.633852235333
973,810.819811242554,158.543,28033.490912946898
974,815.819811242554,158.433,28445.483053729706
975,820.819811242554,158.328,27300.388944042617
976,825.819811242554,158.223,27448.479142204706
977,830.819811242554,158.124,26019.9081278924
978,835.819811242554,158.03,24839.291000734807
979,840.819811242554,157.931,26300.960569618073
980,845.819811242554,157.826,28042.720244548946
981,850.819811242554,157.721,28189.73209270344
982,855.819811242554,157.62,27257.382584800616
983,860.819811242554,157.526,25500.688501979916
