fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1,,,,238.0,-3250.607509945884,-7125.243396850838,1,1,166.497
48,,,,748.0,-2764.607509945884,-6639.243396850838,48,1,166.487
49,,,,771.0,-2759.607509945884,-6634.243396850838,49,1,166.374
50,,,,798.0,-2754.607509945884,-6629.243396850838,50,1,166.271
51,,,,799.0,-2749.607509945884,-6624.243396850838,51,1,166.219
62,,,,872.0,-2693.607509945884,-6568.243396850838,62,1,166.216
63,,,,866.0,-2688.607509945884,-6563.243396850838,63,1,166.196
68,,,,912.0,-2663.607509945884,-6538.243396850838,68,1,166.191
69,,,,919.0,-2658.607509945884,-6533.243396850838,69,1,166.177
74,,,,966.0,-2633.607509945884,-6508.243396850838,74,1,166.153
79,,,,1001.0,-2608.607509945884,-6483.243396850838,79,1,166.114
80,,,,1006.0,-2603.607509945884,-6478.243396850838,80,1,166.103
86,,,,1003.0,-2573.607509945884,-6448.243396850838,86,1,166.057
87,,,,1004.0,-2568.607509945884,-6443.243396850838,87,1,166.027
88,,,,999.0,-2563.607509945884,-6438.243396850838,88,1,166.003
89,,,,1003.0,-2558.607509945884,-6433.243396850838,89,1,165.985
90,,,,1013.0,-2553.607509945884,-6428.243396850838,90,1,165.975
94,,,,1071.0,-2533.607509945884,-6408.243396850838,94,1,165.943
95,,,,1082.0,-2528.607509945884,-6403.243396850838,95,1,165.938
98,,,,1114.0,-2513.607509945884,-6388.243396850838,98,1,165.918
101,,,,1147.0,-2498.607509945884,-6373.243396850838,101,1,165.917
102,,,,1155.0,-2493.607509945884,-6368.243396850838,102,1,165.874
105,,,,1197.0,-2478.607509945884,-6353.243396850838,105,1,165.856
109,,,,1241.0,-2458.607509945884,-6333.243396850838,109,1,165.854
110,,,,1251.0,-2453.607509945884,-6328.243396850838,110,1,165.84
114,,,,1303.0,-2433.607509945884,-6308.243396850838,114,1,165.828
127,,,,1438.0,-2368.607509945884,-6243.243396850838,127,1,165.781
128,,,,1446.0,-2363.607509945884,-6238.243396850838,128,1,165.763
172,,,,1752.0,-2142.607509945884,-6017.243396850838,172,1,165.755
173,,,,1736.0,-2137.607509945884,-6012.243396850838,173,1,165.707
174,,,,1721.0,-2132.607509945884,-6007.243396850838,174,1,165.656
175,,,,1709.0,-2127.607509945884,-6002.243396850838,175,1,165.596
176,,,,1703.0,-2122.607509945884,-5997.243396850838,176,1,165.525
177,,,,1706.0,-2117.607509945884,-5992.243396850838,177,1,165.453
178,,,,1709.0,-2112.607509945884,-5987.243396850838,178,1,165.403
179,,,,1704.0,-2107.607509945884,-5982.243396850838,179,1,165.371
180,,,,1690.0,-2102.607509945884,-5977.243396850838,180,1,165.351
181,,,,1678.0,-2097.607509945884,-5972.243396850838,181,1,165.321
182,,,,1655.0,-2092.607509945884,-5967.243396850838,182,1,165.264
183,,,,1631.0,-2087.607509945884,-5962.243396850838,183,1,165.205
184,,,,1616.0,-2082.607509945884,-5957.243396850838,184,1,165.144
185,,,,1605.0,-2077.607509945884,-5952.243396850838,185,1,165.094
186,,,,1598.0,-2072.607509945884,-5947.243396850838,186,1,165.034
187,,,,1595.0,-2067.607509945884,-5942.243396850838,187,1,164.987
188,,,,1585.0,-2062.607509945884,-5937.243396850838,188,1,164.972
189,,,,1586.0,-2057.607509945884,-5932.243396850838,189,1,164.904
190,,,,1601.0,-2052.607509945884,-5927.243396850838,190,1,164.844
191,,,,1607.0,-2047.607509945884,-5922.243396850838,191,1,164.779
192,,,,1623.0,-2042.607509945884,-5917.243396850838,192,1,164.747
196,,,,1672.0,-2022.607509945884,-5897.243396850838,196,1,164.717
197,,,,1672.0,-2017.607509945884,-5892.243396850838,197,1,164.673
202,,,,1707.0,-1992.607509945884,-5867.243396850838,202,1,164.653
203,,,,1720.0,-1987.607509945884,-5862.243396850838,203,1,164.642
204,,,,1730.0,-1982.607509945884,-5857.243396850838,204,1,164.612
205,,,,1742.0,-1977.607509945884,-5852.243396850838,205,1,164.557
206,,,,1749.0,-1972.607509945884,-5847.243396850838,206,1,164.481
207,,,,1766.0,-1967.607509945884,-5842.243396850838,207,1,164.417
213,,,,1810.0,-1937.607509945884,-5812.243396850838,213,1,164.351
214,,,,1814.0,-1932.607509945884,-5807.243396850838,214,1,164.333
220,,,,1847.0,-1902.607509945884,-5777.243396850838,220,1,164.27
221,,,,1848.0,-1897.607509945884,-5772.243396850838,221,1,164.199
222,,,,1842.0,-1892.607509945884,-5767.243396850838,222,1,164.113
223,,,,1846.0,-1887.607509945884,-5762.243396850838,223,1,164.024
224,,,,1848.0,-1882.607509945884,-5757.243396850838,224,1,163.961
225,,,,1851.0,-1877.607509945884,-5752.243396850838,225,1,163.955
266,,,,1950.0,-1671.607509945884,-5546.243396850838,266,1,163.924
267,,,,1935.0,-1666.607509945884,-5541.243396850838,267,1,163.872
268,,,,1928.0,-1661.607509945884,-5536.243396850838,268,1,163.823
269,,,,1913.0,-1656.607509945884,-5531.243396850838,269,1,163.777
270,,,,1901.0,-1651.607509945884,-5526.243396850838,270,1,163.748
271,,,,1889.0,-1646.607509945884,-5521.243396850838,271,1,163.736
272,,,,1878.0,-1641.607509945884,-5516.243396850838,272,1,163.724
352,,,,2066.0,-1240.607509945884,-5115.243396850838,352,1,163.701
353,,,,2070.0,-1235.607509945884,-5110.243396850838,353,1,163.677
360,,,,2161.0,-1200.607509945884,-5075.243396850838,360,1,163.666
366,,,,2215.0,-1170.607509945884,-5045.243396850838,366,1,163.632
367,,,,2225.0,-1165.607509945884,-5040.243396850838,367,1,163.628
374,,,,2274.0,-1130.607509945884,-5005.243396850838,374,1,163.612
375,,,,2280.0,-1125.607509945884,-5000.243396850838,375,1,163.54
376,,,,2273.0,-1120.607509945884,-4995.243396850838,376,1,163.498
417,,,,2231.0,-915.607509945884,-4790.243396850838,417,1,163.475
418,,,,2222.0,-910.607509945884,-4785.243396850838,418,1,163.406
419,,,,2208.0,-905.607509945884,-4780.243396850838,419,1,163.335
420,,,,2199.0,-900.607509945884,-4775.243396850838,420,1,163.244
421,,,,2183.0,-895.607509945884,-4770.243396850838,421,1,163.157
422,,,,2167.0,-890.607509945884,-4765.243396850838,422,1,163.067
423,,,,2153.0,-885.607509945884,-4760.243396850838,423,1,162.988
424,,,,2145.0,-880.607509945884,-4755.243396850838,424,1,162.914
425,,,,2151.0,-875.607509945884,-4750.243396850838,425,1,162.851
426,,,,2146.0,-870.607509945884,-4745.243396850838,426,1,162.787
427,,,,2142.0,-865.607509945884,-4740.243396850838,427,1,162.731
618,,,,2197.0,83.392490054116,-3791.243396850838,13,2,162.643
619,,,,2178.0,88.392490054116,-3786.243396850838,14,2,162.544
620,,,,2175.0,93.392490054116,-3781.243396850838,15,2,162.443
621,,,,2173.0,98.392490054116,-3776.243396850838,16,2,162.35
622,,,,2163.0,103.392490054116,-3771.243396850838,17,2,162.254
623,,,,2155.0,108.392490054116,-3766.243396850838,18,2,162.146
624,,,,2150.0,113.392490054116,-3761.243396850838,19,2,162.042
625,,,,2143.0,118.392490054116,-3756.243396850838,20,2,161.931
626,,,,2135.0,124.392490054116,-3750.243396850838,21,2,161.827
627,,,,2125.0,129.392490054116,-3745.243396850838,22,2,161.723
628,,,,2122.0,134.392490054116,-3740.243396850838,23,2,161.623
629,,,,2114.0,139.392490054116,-3735.243396850838,24,2,161.534
630,,,,2102.0,144.392490054116,-3730.243396850838,25,2,161.444
631,,,,2093.0,149.392490054116,-3725.243396850838,26,2,161.347
632,,,,2093.0,154.392490054116,-3720.243396850838,27,2,161.248
633,,,,2095.0,159.392490054116,-3715.243396850838,28,2,161.16
634,,,,2088.0,164.392490054116,-3710.243396850838,29,2,161.065
635,,,,2097.0,169.392490054116,-3705.243396850838,30,2,160.976
636,,,,2088.0,174.392490054116,-3700.243396850838,31,2,160.888
637,,,,2079.0,179.392490054116,-3695.243396850838,32,2,160.794
638,,,,2073.0,184.392490054116,-3690.243396850838,33,2,160.696
639,,,,2060.0,189.392490054116,-3685.243396850838,34,2,160.598
640,,,,2052.0,194.392490054116,-3680.243396850838,35,2,160.489
641,,,,2046.0,199.392490054116,-3675.243396850838,36,2,160.389
642,,,,2035.0,204.392490054116,-3670.243396850838,37,2,160.296
643,,,,2029.0,209.392490054116,-3665.243396850838,38,2,160.194
644,,,,2020.0,214.392490054116,-3660.243396850838,39,2,160.096
645,,,,2015.0,219.392490054116,-3655.243396850838,40,2,159.994
646,,,,2013.0,224.392490054116,-3650.243396850838,41,2,159.899
647,,,,2010.0,229.392490054116,-3645.243396850838,42,2,159.811
648,,,,2003.0,234.392490054116,-3640.243396850838,43,2,159.729
649,,,,1998.0,239.392490054116,-3635.243396850838,44,2,159.641
650,,,,1994.0,244.392490054116,-3630.243396850838,45,2,159.55
651,,,,1987.0,249.392490054116,-3625.243396850838,46,2,159.461
652,,,,1980.0,254.392490054116,-3620.243396850838,47,2,159.371
653,,,,1975.0,259.392490054116,-3615.243396850838,48,2,159.284
654,,,,1969.0,264.392490054116,-3610.243396850838,49,2,159.195
655,,,,1965.0,269.392490054116,-3605.243396850838,50,2,159.099
656,,,,1959.0,274.392490054116,-3600.243396850838,51,2,159.007
657,,,,1955.0,279.392490054116,-3595.243396850838,52,2,158.912
658,,,,1949.0,284.392490054116,-3590.243396850838,53,2,158.817
659,,,,1947.0,289.392490054116,-3585.243396850838,54,2,158.723
660,,,,1940.0,294.392490054116,-3580.243396850838,55,2,158.637
661,,,,1933.0,299.392490054116,-3575.243396850838,56,2,158.554
662,,,,1922.0,304.392490054116,-3570.243396850838,57,2,158.468
663,,,,1914.0,309.392490054116,-3565.243396850838,58,2,158.377
664,,,,1901.0,314.392490054116,-3560.243396850838,59,2,158.29
665,,,,1895.0,319.392490054116,-3555.243396850838,60,2,158.204
666,,,,1886.0,324.392490054116,-3550.243396850838,61,2,158.123
667,,,,1876.0,329.392490054116,-3545.243396850838,62,2,158.04
668,,,,1865.0,334.392490054116,-3540.243396850838,63,2,157.952
669,,,,1854.0,339.392490054116,-3535.243396850838,64,2,157.86
670,,,,1843.0,344.392490054116,-3530.243396850838,65,2,157.762
671,,,,1831.0,349.392490054116,-3525.243396850838,66,2,157.664
672,,,,1818.0,354.392490054116,-3520.243396850838,67,2,157.572
673,,,,1806.0,359.392490054116,-3515.243396850838,68,2,157.477
674,,,,1796.0,364.392490054116,-3510.243396850838,69,2,157.39
675,,,,1786.0,369.392490054116,-3505.243396850838,70,2,157.308
676,,,,1773.0,374.392490054116,-3500.243396850838,71,2,157.224
677,,,,1761.0,379.392490054116,-3495.243396850838,72,2,157.144
678,,,,1747.0,384.392490054116,-3490.243396850838,73,2,157.069
679,,,,1739.0,389.392490054116,-3485.243396850838,74,2,156.991
680,,,,1722.0,394.392490054116,-3480.243396850838,75,2,156.91
681,,,,1708.0,399.392490054116,-3475.243396850838,76,2,156.825
682,,,,1692.0,404.392490054116,-3470.243396850838,77,2,156.728
683,,,,1679.0,409.392490054116,-3465.243396850838,78,2,156.646
684,,,,1670.0,414.392490054116,-3460.243396850838,79,2,156.574
685,,,,1648.0,419.392490054116,-3455.243396850838,80,2,156.501
686,,,,1627.0,424.392490054116,-3450.243396850838,81,2,156.425
687,,,,1611.0,429.392490054116,-3445.243396850838,82,2,156.352
688,,,,1586.0,434.392490054116,-3440.243396850838,83,2,156.284
689,,,,1570.0,439.392490054116,-3435.243396850838,84,2,156.21
690,,,,1553.0,444.392490054116,-3430.243396850838,85,2,156.139
691,,,,1534.0,449.392490054116,-3425.243396850838,86,2,156.076
692,,,,1524.0,454.392490054116,-3420.243396850838,87,2,156.014
693,,,,1530.0,459.392490054116,-3415.243396850838,88,2,155.959
694,,,,1540.0,464.392490054116,-3410.243396850838,89,2,155.91
695,,,,1548.0,469.392490054116,-3405.243396850838,90,2,155.862
696,,,,1560.0,474.392490054116,-3400.243396850838,91,2,155.809
697,,,,1560.0,479.392490054116,-3395.243396850838,92,2,155.745
698,,,,1568.0,484.392490054116,-3390.243396850838,93,2,155.667
699,,,,1581.0,489.392490054116,-3385.243396850838,94,2,155.598
700,,,,1589.0,494.392490054116,-3380.243396850838,95,2,155.536
701,,,,1592.0,499.392490054116,-3375.243396850838,96,2,155.47
702,,,,1591.0,504.392490054116,-3370.243396850838,97,2,155.398
703,,,,1594.0,509.392490054116,-3365.243396850838,98,2,155.329
704,,,,1594.0,514.392490054116,-3360.243396850838,99,2,155.256
705,,,,1603.0,519.392490054116,-3355.243396850838,100,2,155.182
706,,,,1604.0,524.392490054116,-3350.243396850838,101,2,155.11
