fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
5,,,,224.0,-4545.607509945884,-8420.243396850838,1,1,166.513
10,,,,231.0,-4395.607509945884,-8270.243396850838,6,1,166.495
11,,,,317.0,-4365.607509945884,-8240.243396850838,7,1,166.42
30,,,,902.0,-4174.607509945884,-8049.243396850838,26,1,166.289
31,,,,886.0,-4164.607509945884,-8039.243396850838,27,1,166.159
99,,,,2032.0,-3483.607509945884,-7358.243396850838,95,1,166.125
100,,,,2018.0,-3473.607509945884,-7348.243396850838,96,1,166.042
101,,,,2002.0,-3463.607509945884,-7338.243396850838,97,1,165.967
102,,,,1962.0,-3453.607509945884,-7328.243396850838,98,1,165.854
103,,,,1910.0,-3443.607509945884,-7318.243396850838,99,1,165.734
104,,,,1871.0,-3433.607509945884,-7308.243396850838,100,1,165.614
105,,,,1847.0,-3423.607509945884,-7298.243396850838,101,1,165.486
106,,,,1829.0,-3412.607509945884,-7287.243396850838,102,1,165.365
107,,,,1821.0,-3402.607509945884,-7277.243396850838,103,1,165.21
108,,,,1808.0,-3392.607509945884,-7267.243396850838,104,1,165.105
109,,,,1810.0,-3382.607509945884,-7257.243396850838,105,1,164.958
110,,,,1796.0,-3372.607509945884,-7247.243396850838,106,1,164.814
111,,,,1799.0,-3362.607509945884,-7237.243396850838,107,1,164.665
215,,,,2247.0,-2319.607509945884,-6194.243396850838,211,1,164.659
216,,,,2233.0,-2309.607509945884,-6184.243396850838,212,1,164.556
217,,,,2211.0,-2299.607509945884,-6174.243396850838,213,1,164.407
218,,,,2202.0,-2289.607509945884,-6164.243396850838,214,1,164.266
219,,,,2194.0,-2279.607509945884,-6154.243396850838,215,1,164.255
242,,,,1829.0,-2048.607509945884,-5923.243396850838,238,1,164.243
243,,,,1843.0,-2038.607509945884,-5913.243396850838,239,1,164.204
244,,,,1843.0,-2028.607509945884,-5903.243396850838,240,1,164.189
245,,,,1863.0,-2018.607509945884,-5893.243396850838,241,1,164.187
250,,,,1922.0,-1968.607509945884,-5843.243396850838,246,1,164.143
251,,,,1935.0,-1958.607509945884,-5833.243396850838,247,1,164.101
