fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1661,,,,211.0,-4158.607509945884,-8033.243396850838,1,1,166.525
1993,,,,798.0,-3824.607509945884,-7699.243396850838,333,1,166.519
2008,,,,844.0,-3808.607509945884,-7683.243396850838,348,1,166.51
2009,,,,845.0,-3807.607509945884,-7682.243396850838,349,1,166.498
2010,,,,845.0,-3806.607509945884,-7681.243396850838,350,1,166.484
2011,,,,847.0,-3805.607509945884,-7680.243396850838,351,1,166.475
2012,,,,849.0,-3804.607509945884,-7679.243396850838,352,1,166.465
2013,,,,851.0,-3803.607509945884,-7678.243396850838,353,1,166.457
2014,,,,852.0,-3802.607509945884,-7677.243396850838,354,1,166.452
2015,,,,854.0,-3801.607509945884,-7676.243396850838,355,1,166.448
2063,,,,935.0,-3753.607509945884,-7628.243396850838,403,1,166.446
2064,,,,936.0,-3752.607509945884,-7627.243396850838,404,1,166.442
2065,,,,938.0,-3751.607509945884,-7626.243396850838,405,1,166.44
2066,,,,942.0,-3750.607509945884,-7625.243396850838,406,1,166.437
2068,,,,949.0,-3748.607509945884,-7623.243396850838,408,1,166.436
2119,,,,977.0,-3697.607509945884,-7572.243396850838,459,1,166.427
2120,,,,977.0,-3696.607509945884,-7571.243396850838,460,1,166.409
2121,,,,977.0,-3695.607509945884,-7570.243396850838,461,1,166.392
2122,,,,976.0,-3694.607509945884,-7569.243396850838,462,1,166.377
2123,,,,975.0,-3693.607509945884,-7568.243396850838,463,1,166.362
2124,,,,975.0,-3692.607509945884,-7567.243396850838,464,1,166.349
2125,,,,974.0,-3691.607509945884,-7566.243396850838,465,1,166.333
2126,,,,973.0,-3690.607509945884,-7565.243396850838,466,1,166.32
2127,,,,972.0,-3689.607509945884,-7564.243396850838,467,1,166.305
2128,,,,971.0,-3688.607509945884,-7563.243396850838,468,1,166.291
2129,,,,974.0,-3687.607509945884,-7562.243396850838,469,1,166.277
2130,,,,978.0,-3686.607509945884,-7561.243396850838,470,1,166.264
2131,,,,980.0,-3684.607509945884,-7559.243396850838,471,1,166.249
2132,,,,978.0,-3683.607509945884,-7558.243396850838,472,1,166.245
2133,,,,976.0,-3682.607509945884,-7557.243396850838,473,1,166.241
2134,,,,976.0,-3681.607509945884,-7556.243396850838,474,1,166.239
2156,,,,1024.0,-3659.607509945884,-7534.243396850838,496,1,166.237
2157,,,,1025.0,-3658.607509945884,-7533.243396850838,497,1,166.224
2158,,,,1026.0,-3657.607509945884,-7532.243396850838,498,1,166.212
