fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
22,,,,242.0,-3864.607509945884,-7739.243396850838,1,1,166.477
25,,,,242.0,-3849.607509945884,-7724.243396850838,4,1,166.476
28,,,,240.0,-3834.607509945884,-7709.243396850838,7,1,166.474
29,,,,242.0,-3829.607509945884,-7704.243396850838,8,1,166.463
30,,,,252.0,-3824.607509945884,-7699.243396850838,9,1,166.439
31,,,,263.0,-3818.607509945884,-7693.243396850838,10,1,166.402
32,,,,275.0,-3813.607509945884,-7688.243396850838,11,1,166.371
33,,,,286.0,-3808.607509945884,-7683.243396850838,12,1,166.35
34,,,,292.0,-3803.607509945884,-7678.243396850838,13,1,166.345
35,,,,310.0,-3798.607509945884,-7673.243396850838,14,1,166.342
143,,,,1925.0,-3256.607509945884,-7131.243396850838,122,1,166.326
144,,,,1943.0,-3251.607509945884,-7126.243396850838,123,1,166.316
146,,,,1972.0,-3241.607509945884,-7116.243396850838,125,1,166.313
147,,,,1987.0,-3236.607509945884,-7111.243396850838,126,1,166.285
149,,,,2018.0,-3226.607509945884,-7101.243396850838,128,1,166.261
150,,,,2033.0,-3221.607509945884,-7096.243396850838,129,1,166.204
153,,,,2071.0,-3206.607509945884,-7081.243396850838,132,1,166.159
154,,,,2082.0,-3201.607509945884,-7076.243396850838,133,1,166.119
159,,,,2125.0,-3176.607509945884,-7051.243396850838,138,1,166.067
160,,,,2122.0,-3171.607509945884,-7046.243396850838,139,1,165.981
161,,,,2120.0,-3166.607509945884,-7041.243396850838,140,1,165.885
162,,,,2117.0,-3161.607509945884,-7036.243396850838,141,1,165.794
163,,,,2108.0,-3156.607509945884,-7031.243396850838,142,1,165.71
164,,,,2087.0,-3151.607509945884,-7026.243396850838,143,1,165.646
165,,,,2084.0,-3146.607509945884,-7021.243396850838,144,1,165.579
166,,,,2081.0,-3141.607509945884,-7016.243396850838,145,1,165.522
167,,,,2076.0,-3136.607509945884,-7011.243396850838,146,1,165.485
168,,,,2069.0,-3131.607509945884,-7006.243396850838,147,1,165.466
169,,,,2060.0,-3125.607509945884,-7000.243396850838,148,1,165.456
170,,,,2060.0,-3120.607509945884,-6995.243396850838,149,1,165.445
171,,,,2067.0,-3115.607509945884,-6990.243396850838,150,1,165.44
199,,,,2256.0,-2975.607509945884,-6850.243396850838,178,1,165.436
202,,,,2277.0,-2960.607509945884,-6835.243396850838,181,1,165.379
203,,,,2273.0,-2955.607509945884,-6830.243396850838,182,1,165.34
206,,,,2292.0,-2940.607509945884,-6815.243396850838,185,1,165.305
209,,,,2328.0,-2925.607509945884,-6800.243396850838,188,1,165.26
210,,,,2336.0,-2920.607509945884,-6795.243396850838,189,1,165.207
214,,,,2384.0,-2899.607509945884,-6774.243396850838,193,1,165.193
215,,,,2393.0,-2894.607509945884,-6769.243396850838,194,1,165.186
219,,,,2428.0,-2874.607509945884,-6749.243396850838,198,1,165.163
224,,,,2459.0,-2849.607509945884,-6724.243396850838,203,1,165.129
225,,,,2463.0,-2844.607509945884,-6719.243396850838,204,1,165.103
300,,,,2612.0,-2467.607509945884,-6342.243396850838,279,1,165.101
301,,,,2611.0,-2462.607509945884,-6337.243396850838,280,1,165.084
302,,,,2611.0,-2457.607509945884,-6332.243396850838,281,1,165.071
303,,,,2612.0,-2452.607509945884,-6327.243396850838,282,1,165.059
304,,,,2613.0,-2447.607509945884,-6322.243396850838,283,1,165.047
305,,,,2614.0,-2442.607509945884,-6317.243396850838,284,1,165.034
306,,,,2614.0,-2437.607509945884,-6312.243396850838,285,1,165.019
307,,,,2613.0,-2432.607509945884,-6307.243396850838,286,1,165.004
308,,,,2612.0,-2427.607509945884,-6302.243396850838,287,1,164.989
309,,,,2611.0,-2422.607509945884,-6297.243396850838,288,1,164.971
310,,,,2609.0,-2417.607509945884,-6292.243396850838,289,1,164.95
311,,,,2606.0,-2412.607509945884,-6287.243396850838,290,1,164.929
312,,,,2603.0,-2407.607509945884,-6282.243396850838,291,1,164.906
313,,,,2599.0,-2402.607509945884,-6277.243396850838,292,1,164.876
314,,,,2595.0,-2397.607509945884,-6272.243396850838,293,1,164.842
315,,,,2591.0,-2392.607509945884,-6267.243396850838,294,1,164.809
316,,,,2586.0,-2387.607509945884,-6262.243396850838,295,1,164.776
317,,,,2580.0,-2382.607509945884,-6257.243396850838,296,1,164.744
318,,,,2574.0,-2377.607509945884,-6252.243396850838,297,1,164.709
319,,,,2567.0,-2372.607509945884,-6247.243396850838,298,1,164.672
320,,,,2561.0,-2367.607509945884,-6242.243396850838,299,1,164.637
321,,,,2553.0,-2362.607509945884,-6237.243396850838,300,1,164.599
322,,,,2546.0,-2357.607509945884,-6232.243396850838,301,1,164.569
323,,,,2539.0,-2352.607509945884,-6227.243396850838,302,1,164.543
