fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1,,,,248.0,-4080.25180630141,-8562.264903102952,1,1,154.203
55,,,,1078.0,-3338.25180630141,-7820.264903102952,55,1,154.145
56,,,,1091.0,-3328.25180630141,-7810.264903102952,56,1,154.04
57,,,,1107.0,-3318.25180630141,-7800.264903102952,57,1,153.998
58,,,,1117.0,-3308.25180630141,-7790.264903102952,58,1,153.968
59,,,,1110.0,-3298.25180630141,-7780.264903102952,59,1,153.79
61,,,,1124.0,-3278.25180630141,-7760.264903102952,61,1,153.719
63,,,,1109.0,-3258.25180630141,-7740.264903102952,63,1,153.548
64,,,,1098.0,-3248.25180630141,-7730.264903102952,64,1,153.468
70,,,,1007.0,-3188.25180630141,-7670.264903102952,70,1,153.438
71,,,,986.0,-3178.25180630141,-7660.264903102952,71,1,153.236
72,,,,962.0,-3168.25180630141,-7650.264903102952,72,1,153.006
73,,,,984.0,-3158.25180630141,-7640.264903102952,73,1,152.824
74,,,,1012.0,-3148.25180630141,-7630.264903102952,74,1,152.777
75,,,,1040.0,-3138.25180630141,-7620.264903102952,75,1,152.745
76,,,,1069.0,-3128.25180630141,-7610.264903102952,76,1,152.602
77,,,,1096.0,-3118.25180630141,-7600.264903102952,77,1,152.582
78,,,,1120.0,-3108.25180630141,-7590.264903102952,78,1,152.534
79,,,,1142.0,-3098.25180630141,-7580.264903102952,79,1,152.476
80,,,,1143.0,-3088.25180630141,-7570.264903102952,80,1,152.424
81,,,,1176.0,-3078.25180630141,-7560.264903102952,81,1,152.389
82,,,,1196.0,-3068.25180630141,-7550.264903102952,82,1,152.238
84,,,,1226.0,-3048.25180630141,-7530.264903102952,84,1,152.171
86,,,,1261.0,-3028.25180630141,-7510.264903102952,86,1,152.12
87,,,,1260.0,-3018.25180630141,-7500.264903102952,87,1,152.035
89,,,,1271.0,-2998.25180630141,-7480.264903102952,89,1,151.923
91,,,,1284.0,-2978.25180630141,-7460.264903102952,91,1,151.779
