fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
6,,,,309.0,1295.775773883225,-17797.738839691185,1,0,389.086
26,,,,582.0,1521.775773883225,-17571.738839691185,13,1,389.014
27,,,,596.0,1526.775773883225,-17566.738839691185,14,1,389.004
28,,,,613.0,1531.775773883225,-17561.738839691185,15,1,388.964
29,,,,636.0,1536.775773883225,-17556.738839691185,16,1,388.884
31,,,,661.0,1546.775773883225,-17546.738839691185,18,1,388.836
32,,,,686.0,1551.775773883225,-17541.738839691185,19,1,388.74
33,,,,702.0,1556.775773883225,-17536.738839691185,20,1,388.729
34,,,,721.0,1561.775773883225,-17531.738839691185,21,1,388.686
35,,,,735.0,1566.775773883225,-17526.738839691185,22,1,388.603
37,,,,768.0,1576.775773883225,-17516.738839691185,24,1,388.574
38,,,,780.0,1581.775773883225,-17511.738839691185,25,1,388.475
39,,,,789.0,1586.775773883225,-17506.738839691185,26,1,388.417
41,,,,823.0,1596.775773883225,-17496.738839691185,28,1,388.396
42,,,,827.0,1601.775773883225,-17491.738839691185,29,1,388.289
43,,,,839.0,1606.775773883225,-17486.738839691185,30,1,388.234
45,,,,863.0,1616.775773883225,-17476.738839691185,32,1,388.231
46,,,,868.0,1621.775773883225,-17471.738839691185,33,1,388.151
47,,,,879.0,1626.775773883225,-17466.738839691185,34,1,388.068
48,,,,891.0,1631.775773883225,-17461.738839691185,35,1,388.047
50,,,,917.0,1641.775773883225,-17451.738839691185,37,1,388.018
51,,,,918.0,1646.775773883225,-17446.738839691185,38,1,387.914
52,,,,932.0,1651.775773883225,-17441.738839691185,39,1,387.825
53,,,,940.0,1656.775773883225,-17436.738839691185,40,1,387.757
54,,,,951.0,1661.775773883225,-17431.738839691185,41,1,387.718
58,,,,1005.0,1681.775773883225,-17411.738839691185,45,1,387.603
59,,,,1019.0,1686.775773883225,-17406.738839691185,46,1,387.516
62,,,,1056.0,1701.775773883225,-17391.738839691185,49,1,387.441
63,,,,1074.0,1706.775773883225,-17386.738839691185,50,1,387.335
64,,,,1079.0,1711.775773883225,-17381.738839691185,51,1,387.276
65,,,,1087.0,1716.775773883225,-17376.738839691185,52,1,387.266
69,,,,1133.0,1736.775773883225,-17356.738839691185,56,1,387.253
70,,,,1143.0,1741.775773883225,-17351.738839691185,57,1,387.189
71,,,,1153.0,1746.775773883225,-17346.738839691185,58,1,387.086
72,,,,1172.0,1751.775773883225,-17341.738839691185,59,1,387.017
73,,,,1189.0,1756.775773883225,-17336.738839691185,60,1,387.003
76,,,,1217.0,1771.775773883225,-17321.738839691185,63,1,386.931
77,,,,1210.0,1776.775773883225,-17316.738839691185,64,1,386.907
85,,,,1146.0,1816.775773883225,-17276.738839691185,72,1,386.819
86,,,,1136.0,1821.775773883225,-17271.738839691185,73,1,386.733
87,,,,1128.0,1826.775773883225,-17266.738839691185,74,1,386.665
88,,,,1123.0,1831.775773883225,-17261.738839691185,75,1,386.616
89,,,,1113.0,1836.775773883225,-17256.738839691185,76,1,386.548
90,,,,1124.0,1841.775773883225,-17251.738839691185,77,1,386.478
91,,,,1126.0,1846.775773883225,-17246.738839691185,78,1,386.421
92,,,,1136.0,1851.775773883225,-17241.738839691185,79,1,386.378
95,,,,1095.0,1866.775773883225,-17226.738839691185,82,1,386.36
96,,,,1084.0,1871.775773883225,-17221.738839691185,83,1,386.336
97,,,,1064.0,1876.775773883225,-17216.738839691185,84,1,386.318
98,,,,1054.0,1881.775773883225,-17211.738839691185,85,1,386.317
116,,,,806.0,1971.775773883225,-17121.738839691185,103,1,386.232
117,,,,788.0,1976.775773883225,-17116.738839691185,104,1,386.13
118,,,,770.0,1981.775773883225,-17111.738839691185,105,1,386.017
119,,,,745.0,1986.775773883225,-17106.738839691185,106,1,385.898
120,,,,732.0,1991.775773883225,-17101.738839691185,107,1,385.784
121,,,,716.0,1996.775773883225,-17096.738839691185,108,1,385.666
122,,,,703.0,2001.775773883225,-17091.738839691185,109,1,385.554
123,,,,685.0,2006.775773883225,-17086.738839691185,110,1,385.452
124,,,,671.0,2011.775773883225,-17081.738839691185,111,1,385.357
125,,,,654.0,2016.775773883225,-17076.738839691185,112,1,385.265
126,,,,647.0,2021.775773883225,-17071.738839691185,113,1,385.183
127,,,,654.0,2026.775773883225,-17066.738839691185,114,1,385.13
128,,,,666.0,2031.775773883225,-17061.738839691185,115,1,385.106
129,,,,661.0,2036.775773883225,-17056.738839691185,116,1,385.1
130,,,,652.0,2041.775773883225,-17051.738839691185,117,1,385.079
131,,,,648.0,2046.775773883225,-17046.738839691185,118,1,385.047
132,,,,640.0,2051.775773883225,-17041.738839691185,119,1,385.017
133,,,,630.0,2056.775773883225,-17036.738839691185,120,1,385.005
140,,,,536.0,2091.775773883225,-17001.738839691185,127,1,384.988
141,,,,528.0,2096.775773883225,-16996.738839691185,128,1,384.974
142,,,,519.0,2101.775773883225,-16991.738839691185,129,1,384.947
143,,,,507.0,2106.775773883225,-16986.738839691185,130,1,384.914
144,,,,497.0,2111.775773883225,-16981.738839691185,131,1,384.886
145,,,,485.0,2116.775773883225,-16976.738839691185,132,1,384.864
146,,,,475.0,2121.775773883225,-16971.738839691185,133,1,384.843
147,,,,463.0,2126.775773883225,-16966.738839691185,134,1,384.825
148,,,,452.0,2131.775773883225,-16961.738839691185,135,1,384.791
149,,,,441.0,2136.775773883225,-16956.738839691185,136,1,384.723
150,,,,429.0,2141.775773883225,-16951.738839691185,137,1,384.623
151,,,,418.0,2147.775773883225,-16945.738839691185,138,1,384.51
152,,,,415.0,2152.775773883225,-16940.738839691185,139,1,384.395
153,,,,403.0,2157.775773883225,-16935.738839691185,140,1,384.297
154,,,,399.0,2162.775773883225,-16930.738839691185,141,1,384.212
155,,,,391.0,2167.775773883225,-16925.738839691185,142,1,384.141
156,,,,389.0,2172.775773883225,-16920.738839691185,143,1,384.079
157,,,,388.0,2177.775773883225,-16915.738839691185,144,1,384.022
158,,,,397.0,2182.775773883225,-16910.738839691185,145,1,383.987
159,,,,398.0,2187.775773883225,-16905.738839691185,146,1,383.985
161,,,,402.0,2197.775773883225,-16895.738839691185,148,1,383.929
162,,,,403.0,2202.775773883225,-16890.738839691185,149,1,383.852
166,,,,415.0,2222.775773883225,-16870.738839691185,153,1,383.759
167,,,,420.0,2227.775773883225,-16865.738839691185,154,1,383.739
170,,,,431.0,2242.775773883225,-16850.738839691185,157,1,383.653
171,,,,432.0,2247.775773883225,-16845.738839691185,158,1,383.629
175,,,,397.0,2267.775773883225,-16825.738839691185,162,1,383.556
176,,,,389.0,2272.775773883225,-16820.738839691185,163,1,383.483
