fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-01-04T01:31:10Z,-33.35616667,147.93398333,,,,,,
2,2018-01-04T01:31:40Z,-33.35618333,147.93396667,,,,,,
3,2018-01-04T01:32:10Z,-33.35616667,147.93398333,,,,,,
4,2018-01-04T01:32:40Z,-33.35616667,147.93398333,,,,,,
5,2018-01-04T01:33:10Z,-33.35616667,147.93398333,,,,,,
6,2018-01-04T01:33:40Z,-33.35618333,147.93398333,,,,,,
7,2018-01-04T01:34:10Z,-33.35618333,147.93396667,,,,,,
8,2018-01-04T01:34:40Z,-33.35620000,147.93396667,,,,,,
9,2018-01-04T01:35:10Z,-33.35620000,147.93396667,,,,,,
10,2018-01-04T01:35:40Z,-33.35635000,147.93355000,,,,,,
11,2018-01-04T01:36:10Z,-33.35875000,147.92795000,,,,,,
12,2018-01-04T01:36:13Z,-33.35911667,147.92740000,,,,,,
13,2018-01-04T01:36:16Z,-33.35953333,147.92681667,,,,,,
14,2018-01-04T01:36:19Z,-33.35996667,147.92631667,,,,,,
15,2018-01-04T01:36:22Z,-33.36045000,147.92581667,,,,,,
16,2018-01-04T01:36:25Z,-33.36091667,147.92528333,,,,,,
17,2018-01-04T01:36:28Z,-33.36141667,147.92485000,,,,,,
18,2018-01-04T01:36:31Z,-33.36195000,147.92446667,,,,,,
19,2018-01-04T01:36:34Z,-33.36255000,147.92420000,,,,,,
20,2018-01-04T01:36:37Z,-33.36320000,147.92406667,,,,,,
21,2018-01-04T01:36:40Z,-33.36383333,147.92400000,,,,,,
22,2018-01-04T01:36:43Z,-33.36445000,147.92408333,,,,,,
23,2018-01-04T01:36:46Z,-33.36501667,147.92425000,,,,,,
24,2018-01-04T01:36:49Z,-33.36558333,147.92448333,,,,,,
25,2018-01-04T01:36:52Z,-33.36611667,147.92480000,,,,,,
26,2018-01-04T01:36:55Z,-33.36665000,147.92520000,,,,,,
27,2018-01-04T01:36:58Z,-33.36711667,147.92566667,,,,,,
28,2018-01-04T01:37:01Z,-33.36745000,147.92626667,,,,,,
29,2018-01-04T01:37:04Z,-33.36771667,147.92688333,,,,,,
30,2018-01-04T01:37:07Z,-33.36798333,147.92748333,,,,,,
31,2018-01-04T01:37:10Z,-33.36820000,147.92810000,,,,,,
32,2018-01-04T01:37:13Z,-33.36826667,147.92873333,,,,,,
33,2018-01-04T01:37:16Z,-33.36828333,147.92933333,,,,,,
34,2018-01-04T01:37:19Z,-33.36823333,147.92991667,,,,,,
35,2018-01-04T01:37:22Z,-33.36815000,147.93051667,,,,,,
36,2018-01-04T01:37:25Z,-33.36801667,147.93110000,,,,,,
37,2018-01-04T01:37:28Z,-33.36780000,147.93166667,,,,,,
38,2018-01-04T01:37:31Z,-33.36758333,147.93226667,,,,,,
39,2018-01-04T01:37:34Z,-33.36725000,147.93275000,,,,,,
40,2018-01-04T01:37:37Z,-33.36688333,147.93320000,,,,,,
41,2018-01-04T01:37:40Z,-33.36650000,147.93361667,,,,,,
42,2018-01-04T01:37:43Z,-33.36608333,147.93393333,,,,,,
43,2018-01-04T01:37:46Z,-33.36561667,147.93415000,,,,,,
44,2018-01-04T01:37:49Z,-33.36508333,147.93425000,,,,,,
45,2018-01-04T01:37:52Z,-33.36456667,147.93425000,,,,,,
46,2018-01-04T01:37:55Z,-33.36406667,147.93415000,,,,,,
47,2018-01-04T01:37:58Z,-33.36353333,147.93401667,,,,,,
48,2018-01-04T01:38:01Z,-33.36300000,147.93383333,,,,,,
49,2018-01-04T01:38:04Z,-33.36246667,147.93366667,,,,,,
50,2018-01-04T01:38:07Z,-33.36196667,147.93335000,,,,,,
51,2018-01-04T01:38:10Z,-33.36153333,147.93293333,,,,,,
52,2018-01-04T01:38:13Z,-33.36110000,147.93248333,,,,,,
53,2018-01-04T01:38:16Z,-33.36075000,147.93193333,,,,,,
54,2018-01-04T01:38:19Z,-33.36046667,147.93131667,,,,,,
55,2018-01-04T01:38:22Z,-33.36025000,147.93068333,,,,,,
56,2018-01-04T01:38:25Z,-33.35998333,147.93013333,,,,,,
57,2018-01-04T01:38:28Z,-33.35978333,147.92953333,,,,,,
58,2018-01-04T01:38:31Z,-33.35965000,147.92890000,,,,,,
59,2018-01-04T01:38:34Z,-33.35960000,147.92823333,,,,,,
60,2018-01-04T01:38:37Z,-33.35965000,147.92755000,,,,,,
61,2018-01-04T01:38:40Z,-33.35981667,147.92686667,,,,,,
62,2018-01-04T01:38:43Z,-33.36005000,147.92621667,,,,,,
63,2018-01-04T01:38:46Z,-33.36038333,147.92563333,,,,,,
64,2018-01-04T01:38:49Z,-33.36076667,147.92510000,,,,,,
65,2018-01-04T01:38:52Z,-33.36113333,147.92453333,,,,,,
66,2018-01-04T01:38:55Z,-33.36148333,147.92395000,,,,,,
67,2018-01-04T01:38:58Z,-33.36181667,147.92336667,,,,,,
68,2018-01-04T01:39:01Z,-33.36210000,147.92280000,,,,,,
