fixIdx,tickLead,togo,area
2402,-2542.25180630141,154.222,0.0
2698,-2243.25180630141,154.218,0.0
2699,-2242.25180630141,154.193,0.0
2700,-2241.25180630141,154.171,0.0
2701,-2240.25180630141,154.149,0.0
2702,-2239.25180630141,154.126,0.0
2703,-2238.25180630141,154.103,0.0
2704,-2237.25180630141,154.081,0.0
2705,-2236.25180630141,154.058,0.0
2706,-2235.25180630141,154.038,0.0
2707,-2234.25180630141,154.018,0.0
2708,-2233.25180630141,153.997,0.0
2709,-2232.25180630141,153.978,0.0
2710,-2231.25180630141,153.957,0.0
2711,-2230.25180630141,153.938,0.0
2712,-2229.25180630141,153.918,0.0
2713,-2228.25180630141,153.897,0.0
2714,-2227.25180630141,153.877,0.0
2715,-2226.25180630141,153.855,0.0
2716,-2225.25180630141,153.832,0.0
2717,-2224.25180630141,153.81,0.0
2718,-2223.25180630141,153.79,0.0
2719,-2222.25180630141,153.773,0.0
2720,-2221.25180630141,153.76,0.0
2721,-2220.25180630141,153.755,0.0
2729,-2212.25180630141,153.746,0.0
2730,-2211.25180630141,153.727,0.0
2731,-2210.25180630141,153.705,0.0
2732,-2209.25180630141,153.686,0.0
2733,-2208.25180630141,153.669,0.0
2734,-2207.25180630141,153.659,0.0
2735,-2206.25180630141,153.654,0.0
2747,-2194.25180630141,153.637,0.0
2748,-2193.25180630141,153.615,0.0
2749,-2192.25180630141,153.599,0.0
2750,-2191.25180630141,153.585,0.0
2751,-2190.25180630141,153.581,0.0
2761,-2180.25180630141,153.578,0.0
2762,-2179.25180630141,153.556,0.0
2763,-2178.25180630141,153.533,0.0
2764,-2177.25180630141,153.511,0.0
2765,-2176.25180630141,153.494,0.0
2766,-2175.25180630141,153.485,0.0
2767,-2174.25180630141,153.482,0.0
2777,-2164.25180630141,153.467,0.0
2778,-2163.25180630141,153.443,0.0
2779,-2162.25180630141,153.421,0.0
2780,-2161.25180630141,153.402,0.0
2781,-2160.25180630141,153.383,0.0
2782,-2159.25180630141,153.368,0.0
2783,-2158.25180630141,153.354,0.0
2784,-2157.25180630141,153.34,0.0
2785,-2156.25180630141,153.33,0.0
2786,-2155.25180630141,153.323,0.0
2787,-2154.25180630141,153.315,0.0
2788,-2153.25180630141,153.309,0.0
2789,-2152.25180630141,153.306,0.0
2796,-2145.25180630141,153.293,0.0
2797,-2144.25180630141,153.271,0.0
2798,-2143.25180630141,153.253,0.0
2799,-2142.25180630141,153.24,0.0
2800,-2141.25180630141,153.232,0.0
2801,-2140.25180630141,153.23,0.0
2808,-2133.25180630141,153.224,0.0
2809,-2132.25180630141,153.201,0.0
2810,-2131.25180630141,153.18,0.0
2811,-2130.25180630141,153.162,0.0
2812,-2129.25180630141,153.153,0.0
2813,-2128.25180630141,153.152,0.0
2819,-2122.25180630141,153.144,0.0
2820,-2121.25180630141,153.124,0.0
2821,-2120.25180630141,153.104,0.0
2822,-2119.25180630141,153.083,0.0
2823,-2118.25180630141,153.067,0.0
2824,-2117.25180630141,153.054,0.0
2825,-2116.25180630141,153.044,0.0
2826,-2115.25180630141,153.037,0.0
2827,-2114.25180630141,153.031,0.0
2836,-2104.25180630141,153.03,0.0
2837,-2103.25180630141,153.012,0.0
2838,-2102.25180630141,152.992,0.0
2839,-2101.25180630141,152.971,0.0
2840,-2100.25180630141,152.949,0.0
2841,-2099.25180630141,152.93,0.0
2842,-2098.25180630141,152.912,0.0
2843,-2097.25180630141,152.898,0.0
2844,-2096.25180630141,152.888,0.0
2851,-2089.25180630141,152.887,0.0
2852,-2088.25180630141,152.869,0.0
2853,-2087.25180630141,152.857,0.0
2854,-2086.25180630141,152.852,0.0
2863,-2077.25180630141,152.838,0.0
2864,-2076.25180630141,152.816,0.0
2865,-2075.25180630141,152.798,0.0
2866,-2074.25180630141,152.785,0.0
2867,-2073.25180630141,152.781,0.0
2875,-2065.25180630141,152.763,0.0
2876,-2064.25180630141,152.743,0.0
2877,-2063.25180630141,152.725,0.0
2878,-2062.25180630141,152.712,0.0
2879,-2061.25180630141,152.709,0.0
2887,-2053.25180630141,152.694,0.0
2888,-2052.25180630141,152.676,0.0
2889,-2051.25180630141,152.657,0.0
2890,-2050.25180630141,152.641,0.0
2891,-2049.25180630141,152.63,0.0
2892,-2048.25180630141,152.626,0.0
2893,-2047.25180630141,152.624,0.0
2902,-2038.25180630141,152.614,0.0
2903,-2037.25180630141,152.594,0.0
2904,-2036.25180630141,152.573,0.0
2905,-2035.25180630141,152.561,0.0
2906,-2034.25180630141,152.555,0.0
2914,-2026.25180630141,152.551,0.0
2915,-2025.25180630141,152.534,0.0
2916,-2024.25180630141,152.513,0.0
2917,-2023.25180630141,152.494,0.0
2918,-2022.25180630141,152.475,0.0
2919,-2021.25180630141,152.457,0.0
2920,-2020.25180630141,152.44,0.0
2921,-2019.25180630141,152.425,0.0
2922,-2018.25180630141,152.416,0.0
2923,-2017.25180630141,152.412,0.0
2924,-2016.25180630141,152.41,0.0
2926,-2014.25180630141,152.409,0.0
2936,-2004.25180630141,152.407,0.0
2937,-2003.25180630141,152.388,0.0
2938,-2002.25180630141,152.369,0.0
2939,-2001.25180630141,152.351,0.0
2940,-2000.25180630141,152.334,0.0
2941,-1999.25180630141,152.324,0.0
2942,-1998.25180630141,152.319,0.0
2943,-1997.25180630141,152.317,0.0
2955,-1985.25180630141,152.308,0.0
2956,-1984.25180630141,152.289,0.0
2957,-1983.25180630141,152.269,0.0
2958,-1982.25180630141,152.252,0.0
2959,-1981.25180630141,152.232,0.0
2960,-1980.25180630141,152.213,0.0
2961,-1979.25180630141,152.199,0.0
2962,-1978.25180630141,152.192,0.0
2970,-1969.25180630141,152.168,0.0
2971,-1968.25180630141,152.146,0.0
2972,-1967.25180630141,152.127,0.0
2973,-1966.25180630141,152.112,0.0
2974,-1965.25180630141,152.103,0.0
2975,-1964.25180630141,152.099,0.0
2983,-1956.25180630141,152.098,0.0
2984,-1955.25180630141,152.076,0.0
2985,-1954.25180630141,152.057,0.0
2986,-1953.25180630141,152.038,0.0
2987,-1952.25180630141,152.029,0.0
2994,-1945.25180630141,152.023,0.0
2995,-1944.25180630141,152.0,0.0
2996,-1943.25180630141,151.981,0.0
2997,-1942.25180630141,151.965,0.0
2998,-1941.25180630141,151.955,0.0
2999,-1940.25180630141,151.951,0.0
3007,-1932.25180630141,151.946,0.0
3008,-1931.25180630141,151.926,0.0
3009,-1930.25180630141,151.906,0.0
3010,-1929.25180630141,151.889,0.0
3011,-1928.25180630141,151.874,0.0
3012,-1927.25180630141,151.864,0.0
3013,-1926.25180630141,151.86,0.0
3022,-1917.25180630141,151.845,0.0
3023,-1916.25180630141,151.826,0.0
3024,-1915.25180630141,151.806,0.0
3025,-1914.25180630141,151.792,0.0
3026,-1913.25180630141,151.783,0.0
3027,-1912.25180630141,151.781,0.0
3035,-1904.25180630141,151.769,0.0
3036,-1903.25180630141,151.746,0.0
3037,-1902.25180630141,151.725,0.0
3038,-1901.25180630141,151.708,0.0
3039,-1900.25180630141,151.7,0.0
3040,-1899.25180630141,151.697,0.0
3047,-1892.25180630141,151.69,0.0
3048,-1891.25180630141,151.671,0.0
3049,-1890.25180630141,151.649,0.0
3050,-1889.25180630141,151.632,0.0
3051,-1888.25180630141,151.619,0.0
3052,-1887.25180630141,151.615,0.0
3060,-1879.25180630141,151.607,0.0
3061,-1878.25180630141,151.586,0.0
3062,-1877.25180630141,151.565,0.0
3063,-1876.25180630141,151.548,0.0
3064,-1875.25180630141,151.536,0.0
3065,-1874.25180630141,151.532,0.0
3075,-1864.25180630141,151.515,0.0
3076,-1863.25180630141,151.492,0.0
3077,-1862.25180630141,151.473,0.0
3078,-1861.25180630141,151.458,0.0
3079,-1860.25180630141,151.448,0.0
3080,-1859.25180630141,151.446,0.0
3094,-1845.25180630141,151.42,0.0
3095,-1844.25180630141,151.395,0.0
3096,-1843.25180630141,151.38,0.0
3097,-1842.25180630141,151.369,0.0
3098,-1841.25180630141,151.363,0.0
3109,-1830.25180630141,151.345,0.0
3110,-1829.25180630141,151.322,0.0
3111,-1828.25180630141,151.302,0.0
3112,-1826.25180630141,151.268,0.0
3113,-1825.25180630141,151.26,0.0
3114,-1824.25180630141,151.257,0.0
3122,-1816.25180630141,151.249,0.0
3123,-1815.25180630141,151.23,0.0
3124,-1814.25180630141,151.212,0.0
3125,-1813.25180630141,151.194,0.0
3126,-1812.25180630141,151.181,0.0
3127,-1811.25180630141,151.173,0.0
3138,-1800.25180630141,151.169,0.0
3139,-1799.25180630141,151.15,0.0
3140,-1798.25180630141,151.128,0.0
3141,-1797.25180630141,151.108,0.0
3142,-1796.25180630141,151.093,0.0
3143,-1795.25180630141,151.085,0.0
3144,-1794.25180630141,151.084,0.0
3153,-1785.25180630141,151.072,0.0
3154,-1784.25180630141,151.053,0.0
3155,-1783.25180630141,151.031,0.0
3156,-1782.25180630141,151.009,0.0
3157,-1781.25180630141,150.985,0.0
3158,-1780.25180630141,150.966,0.0
3159,-1779.25180630141,150.949,0.0
3160,-1778.25180630141,150.934,0.0
3161,-1777.25180630141,150.924,0.0
3162,-1776.25180630141,150.92,0.0
3163,-1775.25180630141,150.918,0.0
3176,-1762.25180630141,150.915,0.0
3177,-1761.25180630141,150.894,0.0
3178,-1760.25180630141,150.875,0.0
3179,-1759.25180630141,150.859,0.0
3180,-1758.25180630141,150.848,0.0
3181,-1757.25180630141,150.847,0.0
3189,-1749.25180630141,150.832,0.0
3190,-1748.25180630141,150.81,0.0
3191,-1747.25180630141,150.789,0.0
3192,-1746.25180630141,150.77,0.0
3193,-1745.25180630141,150.754,0.0
3194,-1744.25180630141,150.741,0.0
3195,-1743.25180630141,150.728,0.0
3196,-1742.25180630141,150.719,0.0
3197,-1741.25180630141,150.713,0.0
3198,-1740.25180630141,150.711,0.0
3207,-1731.25180630141,150.71,0.0
3208,-1730.25180630141,150.691,0.0
3209,-1729.25180630141,150.671,0.0
3210,-1728.25180630141,150.652,0.0
3211,-1727.25180630141,150.637,0.0
3212,-1726.25180630141,150.628,0.0
3213,-1725.25180630141,150.624,0.0
3223,-1715.25180630141,150.617,0.0
3224,-1714.25180630141,150.598,0.0
3225,-1713.25180630141,150.577,0.0
3226,-1712.25180630141,150.557,0.0
3227,-1711.25180630141,150.539,0.0
3228,-1710.25180630141,150.527,0.0
3229,-1709.25180630141,150.519,0.0
3241,-1697.25180630141,150.51,0.0
