fixIdx,tickLead,togo,area
1,-3414.25180630141,154.284,0.0
359,-3048.25180630141,154.272,0.0
360,-3047.25180630141,154.255,0.0
361,-3046.25180630141,154.242,0.0
362,-3045.25180630141,154.233,0.0
363,-3044.25180630141,154.225,0.0
364,-3043.25180630141,154.22,0.0
365,-3042.25180630141,154.218,0.0
392,-3014.25180630141,154.198,0.0
393,-3013.25180630141,154.178,0.0
394,-3012.25180630141,154.157,0.0
395,-3011.25180630141,154.138,0.0
396,-3010.25180630141,154.122,0.0
397,-3009.25180630141,154.108,0.0
398,-3008.25180630141,154.098,0.0
399,-3007.25180630141,154.093,0.0
400,-3006.25180630141,154.089,0.0
426,-2979.25180630141,154.083,0.0
427,-2978.25180630141,154.063,0.0
428,-2977.25180630141,154.042,0.0
429,-2976.25180630141,154.021,0.0
430,-2975.25180630141,154.003,0.0
431,-2974.25180630141,153.987,0.0
432,-2973.25180630141,153.976,0.0
433,-2972.25180630141,153.968,0.0
434,-2971.25180630141,153.963,0.0
435,-2970.25180630141,153.961,0.0
1079,-2311.25180630141,153.954,0.0
1080,-2310.25180630141,153.934,0.0
1081,-2309.25180630141,153.916,0.0
1082,-2308.25180630141,153.9,0.0
1083,-2307.25180630141,153.886,0.0
1084,-2306.25180630141,153.879,0.0
1085,-2305.25180630141,153.876,0.0
1095,-2294.25180630141,153.875,0.0
1096,-2293.25180630141,153.858,0.0
1097,-2292.25180630141,153.838,0.0
1098,-2291.25180630141,153.816,0.0
1099,-2290.25180630141,153.798,0.0
1100,-2289.25180630141,153.781,0.0
1101,-2288.25180630141,153.766,0.0
1102,-2287.25180630141,153.753,0.0
1103,-2286.25180630141,153.741,0.0
1104,-2285.25180630141,153.73,0.0
1105,-2284.25180630141,153.726,0.0
1106,-2283.25180630141,153.725,0.0
1120,-2269.25180630141,153.724,0.0
1121,-2268.25180630141,153.702,0.0
1122,-2267.25180630141,153.682,0.0
1123,-2266.25180630141,153.659,0.0
1124,-2265.25180630141,153.641,0.0
1125,-2264.25180630141,153.623,0.0
1126,-2263.25180630141,153.608,0.0
1127,-2262.25180630141,153.59,0.0
1128,-2261.25180630141,153.576,0.0
1129,-2260.25180630141,153.565,0.0
1130,-2259.25180630141,153.556,0.0
1228,-2158.25180630141,153.541,0.0
1229,-2157.25180630141,153.523,0.0
1230,-2156.25180630141,153.509,0.0
1231,-2155.25180630141,153.497,0.0
1232,-2154.25180630141,153.488,0.0
1233,-2153.25180630141,153.48,0.0
1234,-2152.25180630141,153.479,0.0
1247,-2139.25180630141,153.475,0.0
1248,-2138.25180630141,153.457,0.0
1249,-2137.25180630141,153.439,0.0
1250,-2136.25180630141,153.426,0.0
1251,-2135.25180630141,153.414,0.0
1252,-2133.25180630141,153.396,0.0
1253,-2132.25180630141,153.388,0.0
1254,-2131.25180630141,153.377,0.0
1255,-2130.25180630141,153.368,0.0
1256,-2129.25180630141,153.357,0.0
1257,-2128.25180630141,153.347,0.0
1258,-2127.25180630141,153.338,0.0
1259,-2126.25180630141,153.33,0.0
1260,-2125.25180630141,153.328,0.0
1288,-2097.25180630141,153.321,0.0
1289,-2096.25180630141,153.3,0.0
1290,-2095.25180630141,153.281,0.0
1291,-2094.25180630141,153.263,0.0
1292,-2093.25180630141,153.249,0.0
1293,-2091.25180630141,153.227,0.0
1294,-2090.25180630141,153.22,0.0
1295,-2089.25180630141,153.214,0.0
1296,-2088.25180630141,153.211,0.0
1313,-2071.25180630141,153.199,0.0
1314,-2070.25180630141,153.18,0.0
1315,-2069.25180630141,153.158,0.0
1316,-2068.25180630141,153.136,0.0
1317,-2067.25180630141,153.116,0.0
1318,-2066.25180630141,153.098,0.0
1319,-2065.25180630141,153.079,0.0
1320,-2064.25180630141,153.064,0.0
1321,-2063.25180630141,153.052,0.0
1322,-2062.25180630141,153.045,0.0
1323,-2061.25180630141,153.041,0.0
1324,-2060.25180630141,153.04,0.0
1341,-2042.25180630141,153.025,0.0
1342,-2041.25180630141,153.003,0.0
1343,-2040.25180630141,152.98,0.0
1344,-2039.25180630141,152.959,0.0
1345,-2038.25180630141,152.938,0.0
1346,-2037.25180630141,152.92,0.0
1347,-2036.25180630141,152.902,0.0
1348,-2035.25180630141,152.886,0.0
1349,-2034.25180630141,152.87,0.0
1350,-2033.25180630141,152.859,0.0
1351,-2032.25180630141,152.848,0.0
1352,-2031.25180630141,152.839,0.0
1353,-2030.25180630141,152.835,0.0
1354,-2029.25180630141,152.833,0.0
1373,-2010.25180630141,152.823,0.0
1374,-2009.25180630141,152.8,0.0
1375,-2008.25180630141,152.777,0.0
1376,-2006.25180630141,152.732,0.0
1377,-2005.25180630141,152.71,0.0
1378,-2004.25180630141,152.69,0.0
1379,-2003.25180630141,152.669,0.0
1380,-2002.25180630141,152.648,0.0
1381,-2001.25180630141,152.63,0.0
1382,-2000.25180630141,152.609,0.0
1383,-1999.25180630141,152.591,0.0
