fixIdx,tickLead,togo,area
10,-1592.25180630141,154.222,0.0
108,-1076.25180630141,154.176,0.0
109,-1071.25180630141,154.142,0.0
111,-1061.25180630141,154.115,0.0
112,-1056.25180630141,154.014,0.0
113,-1051.25180630141,153.984,0.0
115,-1041.25180630141,153.961,0.0
116,-1036.25180630141,153.864,0.0
117,-1031.25180630141,153.85,0.0
120,-1016.25180630141,153.792,0.0
121,-1011.25180630141,153.734,0.0
124,-996.25180630141,153.71,0.0
125,-990.25180630141,153.649,0.0
128,-975.25180630141,153.623,0.0
129,-970.25180630141,153.548,0.0
133,-950.25180630141,153.547,0.0
134,-945.25180630141,153.445,0.0
135,-940.25180630141,153.378,0.0
138,-925.25180630141,153.285,0.0
141,-910.25180630141,153.262,0.0
142,-905.25180630141,153.162,0.0
143,-900.25180630141,153.143,0.0
146,-885.25180630141,153.086,0.0
147,-880.25180630141,153.009,0.0
150,-865.25180630141,153.001,0.0
151,-860.25180630141,152.931,0.0
152,-855.25180630141,152.907,0.0
154,-845.25180630141,152.85,0.0
155,-840.25180630141,152.767,0.0
156,-835.25180630141,152.739,0.0
157,-830.25180630141,152.738,0.0
160,-815.25180630141,152.667,0.0
161,-810.25180630141,152.544,0.0
162,-805.25180630141,152.495,0.0
165,-790.25180630141,152.464,0.0
166,-785.25180630141,152.361,0.0
167,-780.25180630141,152.304,0.0
175,-740.25180630141,152.279,0.0
177,-730.25180630141,152.278,0.0
178,-725.25180630141,152.179,0.0
179,-720.25180630141,152.176,0.0
181,-710.25180630141,152.074,0.0
182,-705.25180630141,152.005,0.0
184,-695.25180630141,151.995,0.0
185,-690.25180630141,151.888,0.0
186,-685.25180630141,151.795,0.0
187,-680.25180630141,151.753,0.0
189,-670.25180630141,151.737,0.0
190,-665.25180630141,151.628,0.0
191,-660.25180630141,151.608,0.0
194,-645.25180630141,151.521,0.0
195,-640.25180630141,151.423,0.0
196,-635.25180630141,151.392,0.0
199,-619.25180630141,151.315,0.0
200,-614.25180630141,151.261,0.0
203,-599.25180630141,151.198,0.0
204,-594.25180630141,151.142,0.0
207,-579.25180630141,151.052,0.0
208,-574.25180630141,151.028,0.0
212,-554.25180630141,150.983,0.0
213,-549.25180630141,150.907,0.0
214,-544.25180630141,150.896,0.0
236,-434.25180630141,150.815,0.0
237,-429.25180630141,150.69,0.0
238,-424.25180630141,150.598,0.0
239,-419.25180630141,150.587,0.0
240,-413.25180630141,150.576,0.0
242,-403.25180630141,150.566,0.0
243,-398.25180630141,150.455,0.0
244,-393.25180630141,150.409,0.0
247,-378.25180630141,150.302,0.0
248,-373.25180630141,150.248,0.0
251,-358.25180630141,150.149,0.0
252,-353.25180630141,150.101,0.0
255,-338.25180630141,150.002,0.0
256,-333.25180630141,149.897,0.0
257,-328.25180630141,149.873,0.0
258,-323.25180630141,149.866,0.0
259,-318.25180630141,149.831,0.0
260,-313.25180630141,149.788,0.0
261,-308.25180630141,149.73,0.0
262,-303.25180630141,149.688,0.0
263,-298.25180630141,149.645,0.0
264,-293.25180630141,149.584,0.0
265,-288.25180630141,149.505,0.0
266,-283.25180630141,149.425,0.0
267,-278.25180630141,149.363,0.0
268,-273.25180630141,149.312,0.0
270,-263.25180630141,149.296,0.0
271,-258.25180630141,149.221,0.0
273,-248.25180630141,149.207,0.0
274,-243.25180630141,149.127,0.0
277,-228.25180630141,149.032,0.0
280,-213.25180630141,148.932,0.0
281,-208.25180630141,148.91,0.0
283,-198.25180630141,148.836,0.0
284,-193.25180630141,148.728,0.0
285,-188.25180630141,148.659,0.0
288,-173.25180630141,148.586,0.0
289,-168.25180630141,148.504,0.0
290,-163.25180630141,148.496,0.0
292,-153.25180630141,148.415,0.0
293,-148.25180630141,148.358,0.0
296,-133.25180630141,148.275,0.0
297,-128.25180630141,148.169,0.0
298,-123.25180630141,148.115,0.0
301,-108.25180630141,148.08,0.0
302,-103.25180630141,147.964,0.0
303,-98.25180630141,147.844,0.0
304,-93.25180630141,147.742,0.0
305,-88.25180630141,147.647,0.0
306,-83.25180630141,147.532,0.0
307,-78.25180630141,147.412,0.0
308,-72.25180630141,147.282,0.0
309,-67.25180630141,147.161,0.0
310,-62.25180630141,147.038,0.0
311,-57.25180630141,146.915,0.0
312,-52.25180630141,146.787,0.0
313,-47.25180630141,146.668,0.0
314,-42.25180630141,146.545,0.0
315,-37.25180630141,146.43,0.0
316,-32.25180630141,146.316,0.0
317,-27.25180630141,146.207,0.0
318,-22.25180630141,146.096,0.0
319,-17.25180630141,145.992,0.0
320,-12.25180630141,145.889,0.0
321,-7.25180630141,145.783,0.0
322,-6.25180630141,145.76,0.0
323,-5.25180630141,145.737,0.0
324,-0.25180630141,145.62,0.0
325,4.74819369859,145.495,0.0
326,9.74819369859,145.371,0.0
327,14.74819369859,145.239,0.0
328,19.74819369859,145.105,0.0
329,24.74819369859,144.984,0.0
330,29.74819369859,144.861,0.0
331,34.74819369859,144.74,0.0
332,39.74819369859,144.624,0.0
333,44.74819369859,144.519,0.0
334,49.74819369859,144.423,0.0
335,54.74819369859,144.344,1248.9482603312206
336,59.74819369859,144.229,1982.7972825207362
337,64.74819369859,144.1,2408.272870379134
338,69.74819369859,143.967,2672.256337584465
339,74.74819369859,143.865,2194.522053042644
340,79.74819369859,143.759,2431.3744132230313
341,84.74819369859,143.644,2801.041788058453
342,89.74819369859,143.531,2912.3984403693503
343,94.74819369859,143.413,3208.116231732353
344,99.74819369859,143.32,2659.9021906118433
345,104.74819369859,143.312,240.19347404915422
347,114.74819369859,143.28,1052.3492585112733
348,119.74819369859,143.175,3601.759226722257
349,124.74819369859,143.05,4463.256467672366
350,129.74819369859,142.93,4452.646612070901
351,134.74819369859,142.8,5005.2081801145805
352,139.74819369859,142.671,5146.333301830356
353,144.74819369859,142.54,5408.174796558889
354,149.74819369859,142.406,5717.799939418957
355,154.74819369859,142.262,6343.467667746032
356,159.74819369859,142.129,6042.316157700493
357,164.74819369859,141.976,7161.285192322506
358,169.74819369859,141.818,7611.415983434004
359,174.74819369859,141.666,7529.82417525332
360,179.74819369859,141.511,7889.585908282829
361,184.74819369859,141.36,7891.245851255853
362,189.74819369859,141.218,7613.850441213648
363,194.74819369859,141.077,7751.67822895974
364,199.74819369859,140.937,7886.450193679214
365,204.74819369859,140.8,7902.864433184199
366,209.74819369859,140.668,7792.93740508232
367,214.74819369859,140.542,7609.05678329783
368,219.74819369859,140.411,8087.797768610209
369,224.74819369859,140.285,7948.825791281148
370,229.74819369859,140.158,8182.771631048152
371,234.74819369859,140.027,8616.25286733858
372,239.74819369859,139.894,8925.70369906305
373,244.74819369859,139.765,8829.53852810177
374,249.74819369859,139.633,9210.847248634187
375,254.74819369859,139.508,8888.833192152264
376,259.74819369859,139.372,9851.646371177825
