fixIdx,tickLead,togo,area
5,-2390.25180630141,154.243,0.0
310,-1611.25180630141,154.204,0.0
311,-1609.25180630141,154.156,0.0
312,-1607.25180630141,154.107,0.0
313,-1605.25180630141,154.06,0.0
314,-1603.25180630141,154.016,0.0
315,-1601.25180630141,153.967,0.0
316,-1599.25180630141,153.921,0.0
317,-1597.25180630141,153.883,0.0
318,-1595.25180630141,153.854,0.0
319,-1593.25180630141,153.826,0.0
320,-1591.25180630141,153.798,0.0
321,-1589.25180630141,153.769,0.0
322,-1587.25180630141,153.739,0.0
323,-1585.25180630141,153.712,0.0
324,-1583.25180630141,153.689,0.0
325,-1581.25180630141,153.671,0.0
326,-1579.25180630141,153.656,0.0
327,-1577.25180630141,153.637,0.0
328,-1575.25180630141,153.616,0.0
329,-1573.25180630141,153.588,0.0
330,-1571.25180630141,153.561,0.0
331,-1569.25180630141,153.547,0.0
332,-1567.25180630141,153.543,0.0
333,-1565.25180630141,153.542,0.0
338,-1555.25180630141,153.517,0.0
339,-1553.25180630141,153.473,0.0
340,-1551.25180630141,153.432,0.0
341,-1549.25180630141,153.402,0.0
342,-1547.25180630141,153.383,0.0
343,-1545.25180630141,153.376,0.0
347,-1537.25180630141,153.342,0.0
348,-1535.25180630141,153.298,0.0
349,-1533.25180630141,153.257,0.0
350,-1531.25180630141,153.237,0.0
351,-1529.25180630141,153.235,0.0
355,-1521.25180630141,153.227,0.0
356,-1519.25180630141,153.186,0.0
357,-1517.25180630141,153.142,0.0
358,-1515.25180630141,153.104,0.0
359,-1513.25180630141,153.085,0.0
366,-1499.25180630141,153.072,0.0
367,-1497.25180630141,153.021,0.0
368,-1495.25180630141,152.979,0.0
369,-1493.25180630141,152.962,0.0
375,-1481.25180630141,152.943,0.0
376,-1479.25180630141,152.895,0.0
377,-1477.25180630141,152.847,0.0
378,-1475.25180630141,152.807,0.0
379,-1473.25180630141,152.779,0.0
380,-1471.25180630141,152.763,0.0
381,-1469.25180630141,152.761,0.0
391,-1449.25180630141,152.74,0.0
392,-1447.25180630141,152.696,0.0
393,-1445.25180630141,152.671,0.0
397,-1437.25180630141,152.655,0.0
398,-1435.25180630141,152.614,0.0
399,-1433.25180630141,152.57,0.0
400,-1431.25180630141,152.532,0.0
401,-1429.25180630141,152.509,0.0
402,-1427.25180630141,152.505,0.0
407,-1417.25180630141,152.5,0.0
408,-1415.25180630141,152.454,0.0
409,-1413.25180630141,152.407,0.0
410,-1411.25180630141,152.372,0.0
411,-1409.25180630141,152.354,0.0
412,-1407.25180630141,152.353,0.0
417,-1397.25180630141,152.329,0.0
418,-1395.25180630141,152.284,0.0
419,-1393.25180630141,152.242,0.0
420,-1391.25180630141,152.211,0.0
421,-1389.25180630141,152.201,0.0
428,-1375.25180630141,152.174,0.0
429,-1373.25180630141,152.129,0.0
430,-1371.25180630141,152.088,0.0
431,-1369.25180630141,152.068,0.0
437,-1357.25180630141,152.061,0.0
438,-1355.25180630141,152.019,0.0
439,-1353.25180630141,151.972,0.0
440,-1351.25180630141,151.926,0.0
441,-1349.25180630141,151.888,0.0
442,-1347.25180630141,151.859,0.0
443,-1345.25180630141,151.85,0.0
453,-1325.25180630141,151.837,0.0
454,-1323.25180630141,151.796,0.0
455,-1321.25180630141,151.749,0.0
456,-1319.25180630141,151.707,0.0
457,-1317.25180630141,151.674,0.0
458,-1315.25180630141,151.657,0.0
459,-1313.25180630141,151.654,0.0
464,-1303.25180630141,151.649,0.0
465,-1301.25180630141,151.624,0.0
466,-1299.25180630141,151.59,0.0
467,-1297.25180630141,151.542,0.0
468,-1295.25180630141,151.492,0.0
469,-1293.25180630141,151.447,0.0
470,-1291.25180630141,151.413,0.0
471,-1289.25180630141,151.395,0.0
472,-1287.25180630141,151.394,0.0
477,-1277.25180630141,151.387,0.0
478,-1275.25180630141,151.359,0.0
479,-1273.25180630141,151.319,0.0
480,-1271.25180630141,151.275,0.0
481,-1269.25180630141,151.228,0.0
482,-1267.25180630141,151.184,0.0
483,-1265.25180630141,151.15,0.0
484,-1263.25180630141,151.122,0.0
485,-1261.25180630141,151.098,0.0
486,-1259.25180630141,151.082,0.0
487,-1257.25180630141,151.076,0.0
497,-1237.25180630141,151.069,0.0
498,-1235.25180630141,151.057,0.0
499,-1233.25180630141,151.042,0.0
500,-1231.25180630141,151.027,0.0
501,-1229.25180630141,151.011,0.0
502,-1227.25180630141,150.992,0.0
503,-1225.25180630141,150.963,0.0
504,-1223.25180630141,150.926,0.0
505,-1221.25180630141,150.885,0.0
506,-1219.25180630141,150.837,0.0
507,-1217.25180630141,150.787,0.0
508,-1215.25180630141,150.738,0.0
509,-1213.25180630141,150.692,0.0
510,-1211.25180630141,150.643,0.0
511,-1209.25180630141,150.591,0.0
