fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
11,,,,359.0,-1766.224226116775,-20859.738839691185,1,1,389.321
260,,,,1370.0,-1016.224226116775,-20109.738839691185,250,1,389.319
261,,,,1378.0,-1013.224226116775,-20106.738839691185,251,1,389.31
262,,,,1388.0,-1010.224226116775,-20103.738839691185,252,1,389.305
263,,,,1404.0,-1007.224226116775,-20100.738839691185,253,1,389.264
264,,,,1404.0,-1004.224226116775,-20097.738839691185,254,1,389.231
268,,,,1449.0,-992.224226116775,-20085.738839691185,258,1,389.189
269,,,,1457.0,-989.224226116775,-20082.738839691185,259,1,389.154
273,,,,1492.0,-977.224226116775,-20070.738839691185,263,1,389.111
274,,,,1505.0,-974.224226116775,-20067.738839691185,264,1,389.08
278,,,,1524.0,-962.224226116775,-20055.738839691185,268,1,389.071
279,,,,1531.0,-959.224226116775,-20052.738839691185,269,1,389.019
280,,,,1541.0,-956.224226116775,-20049.738839691185,270,1,388.981
281,,,,1550.0,-953.224226116775,-20046.738839691185,271,1,388.98
283,,,,1551.0,-947.224226116775,-20040.738839691185,273,1,388.975
284,,,,1556.0,-944.224226116775,-20037.738839691185,274,1,388.903
285,,,,1562.0,-941.224226116775,-20034.738839691185,275,1,388.867
286,,,,1572.0,-938.224226116775,-20031.738839691185,276,1,388.824
287,,,,1579.0,-935.224226116775,-20028.738839691185,277,1,388.821
291,,,,1596.0,-923.224226116775,-20016.738839691185,281,1,388.779
292,,,,1605.0,-920.224226116775,-20013.738839691185,282,1,388.723
293,,,,1612.0,-917.224226116775,-20010.738839691185,283,1,388.695
297,,,,1620.0,-905.224226116775,-19998.738839691185,287,1,388.691
298,,,,1628.0,-902.224226116775,-19995.738839691185,288,1,388.64
299,,,,1637.0,-899.224226116775,-19992.738839691185,289,1,388.603
300,,,,1636.0,-896.224226116775,-19989.738839691185,290,1,388.583
306,,,,1667.0,-878.224226116775,-19971.738839691185,296,1,388.505
307,,,,1675.0,-875.224226116775,-19968.738839691185,297,1,388.462
308,,,,1686.0,-872.224226116775,-19965.738839691185,298,1,388.451
313,,,,1715.0,-857.224226116775,-19950.738839691185,303,1,388.422
314,,,,1722.0,-854.224226116775,-19947.738839691185,304,1,388.373
315,,,,1723.0,-851.224226116775,-19944.738839691185,305,1,388.372
319,,,,1742.0,-839.224226116775,-19932.738839691185,309,1,388.312
320,,,,1748.0,-836.224226116775,-19929.738839691185,310,1,388.273
321,,,,1747.0,-833.224226116775,-19926.738839691185,311,1,388.265
327,,,,1764.0,-815.224226116775,-19908.738839691185,317,1,388.228
328,,,,1774.0,-812.224226116775,-19905.738839691185,318,1,388.166
329,,,,1775.0,-809.224226116775,-19902.738839691185,319,1,388.128
330,,,,1772.0,-806.224226116775,-19899.738839691185,320,1,388.118
332,,,,1784.0,-800.224226116775,-19893.738839691185,322,1,388.109
333,,,,1787.0,-797.224226116775,-19890.738839691185,323,1,388.055
334,,,,1785.0,-794.224226116775,-19887.738839691185,324,1,387.992
335,,,,1786.0,-791.224226116775,-19884.738839691185,325,1,387.952
336,,,,1792.0,-788.224226116775,-19881.738839691185,326,1,387.923
337,,,,1792.0,-785.224226116775,-19878.738839691185,327,1,387.908
352,,,,1830.0,-740.224226116775,-19833.738839691185,342,1,387.87
353,,,,1829.0,-737.224226116775,-19830.738839691185,343,1,387.812
354,,,,1831.0,-734.224226116775,-19827.738839691185,344,1,387.771
355,,,,1829.0,-731.224226116775,-19824.738839691185,345,1,387.755
368,,,,1867.0,-691.224226116775,-19784.738839691185,358,1,387.717
369,,,,1872.0,-688.224226116775,-19781.738839691185,359,1,387.645
370,,,,1875.0,-685.224226116775,-19778.738839691185,360,1,387.586
371,,,,1879.0,-682.224226116775,-19775.738839691185,361,1,387.547
372,,,,1885.0,-679.224226116775,-19772.738839691185,362,1,387.537
377,,,,1904.0,-664.224226116775,-19757.738839691185,367,1,387.536
378,,,,1905.0,-661.224226116775,-19754.738839691185,368,1,387.48
379,,,,1908.0,-658.224226116775,-19751.738839691185,369,1,387.422
380,,,,1914.0,-655.224226116775,-19748.738839691185,370,1,387.374
381,,,,1920.0,-652.224226116775,-19745.738839691185,371,1,387.364
387,,,,1925.0,-634.224226116775,-19727.738839691185,377,1,387.357
388,,,,1929.0,-631.224226116775,-19724.738839691185,378,1,387.273
389,,,,1932.0,-628.224226116775,-19721.738839691185,379,1,387.243
398,,,,1947.0,-601.224226116775,-19694.738839691185,388,1,387.24
399,,,,1951.0,-598.224226116775,-19691.738839691185,389,1,387.219
400,,,,1950.0,-595.224226116775,-19688.738839691185,390,1,387.198
401,,,,1948.0,-592.224226116775,-19685.738839691185,391,1,387.181
402,,,,1947.0,-589.224226116775,-19682.738839691185,392,1,387.169
403,,,,1949.0,-586.224226116775,-19679.738839691185,393,1,387.147
404,,,,1949.0,-583.224226116775,-19676.738839691185,394,1,387.124
405,,,,1951.0,-580.224226116775,-19673.738839691185,395,1,387.097
406,,,,1957.0,-577.224226116775,-19670.738839691185,396,1,387.065
407,,,,1967.0,-574.224226116775,-19667.738839691185,397,1,387.037
408,,,,1980.0,-571.224226116775,-19664.738839691185,398,1,387.009
409,,,,1992.0,-568.224226116775,-19661.738839691185,399,1,386.964
410,,,,1997.0,-565.224226116775,-19658.738839691185,400,1,386.905
411,,,,2001.0,-562.224226116775,-19655.738839691185,401,1,386.87
414,,,,2030.0,-553.224226116775,-19646.738839691185,404,1,386.851
415,,,,2033.0,-550.224226116775,-19643.738839691185,405,1,386.798
416,,,,2042.0,-547.224226116775,-19640.738839691185,406,1,386.765
420,,,,2077.0,-535.224226116775,-19628.738839691185,410,1,386.721
421,,,,2080.0,-532.224226116775,-19625.738839691185,411,1,386.664
422,,,,2083.0,-529.224226116775,-19622.738839691185,412,1,386.633
429,,,,2145.0,-508.224226116775,-19601.738839691185,419,1,386.612
430,,,,2150.0,-505.224226116775,-19598.738839691185,420,1,386.559
431,,,,2157.0,-502.224226116775,-19595.738839691185,421,1,386.518
435,,,,2189.0,-490.224226116775,-19583.738839691185,425,1,386.48
436,,,,2199.0,-487.224226116775,-19580.738839691185,426,1,386.441
437,,,,2209.0,-484.224226116775,-19577.738839691185,427,1,386.436
441,,,,2236.0,-472.224226116775,-19565.738839691185,431,1,386.409
442,,,,2240.0,-469.224226116775,-19562.738839691185,432,1,386.347
443,,,,2244.0,-466.224226116775,-19559.738839691185,433,1,386.301
444,,,,2254.0,-463.224226116775,-19556.738839691185,434,1,386.286
448,,,,2273.0,-451.224226116775,-19544.738839691185,438,1,386.261
449,,,,2284.0,-448.224226116775,-19541.738839691185,439,1,386.208
450,,,,2291.0,-445.224226116775,-19538.738839691185,440,1,386.183
451,,,,2299.0,-442.224226116775,-19535.738839691185,441,1,386.18
454,,,,2319.0,-433.224226116775,-19526.738839691185,444,1,386.165
455,,,,2325.0,-430.224226116775,-19523.738839691185,445,1,386.11
456,,,,2331.0,-427.224226116775,-19520.738839691185,446,1,386.075
460,,,,2362.0,-414.224226116775,-19507.738839691185,450,1,386.06
461,,,,2367.0,-411.224226116775,-19504.738839691185,451,1,385.998
462,,,,2370.0,-408.224226116775,-19501.738839691185,452,1,385.946
463,,,,2372.0,-405.224226116775,-19498.738839691185,453,1,385.926
467,,,,2395.0,-393.224226116775,-19486.738839691185,457,1,385.91
468,,,,2393.0,-390.224226116775,-19483.738839691185,458,1,385.845
469,,,,2395.0,-387.224226116775,-19480.738839691185,459,1,385.787
470,,,,2396.0,-384.224226116775,-19477.738839691185,460,1,385.754
471,,,,2394.0,-381.224226116775,-19474.738839691185,461,1,385.731
472,,,,2389.0,-378.224226116775,-19471.738839691185,462,1,385.724
484,,,,2379.0,-342.224226116775,-19435.738839691185,474,1,385.688
485,,,,2384.0,-339.224226116775,-19432.738839691185,475,1,385.667
494,,,,2442.0,-312.224226116775,-19405.738839691185,484,1,385.625
495,,,,2450.0,-309.224226116775,-19402.738839691185,485,1,385.618
498,,,,2476.0,-300.224226116775,-19393.738839691185,488,1,385.607
499,,,,2476.0,-297.224226116775,-19390.738839691185,489,1,385.558
500,,,,2485.0,-294.224226116775,-19387.738839691185,490,1,385.535
505,,,,2514.0,-279.224226116775,-19372.738839691185,495,1,385.51
506,,,,2526.0,-276.224226116775,-19369.738839691185,496,1,385.463
507,,,,2529.0,-273.224226116775,-19366.738839691185,497,1,385.451
512,,,,2568.0,-258.224226116775,-19351.738839691185,502,1,385.436
513,,,,2579.0,-255.224226116775,-19348.738839691185,503,1,385.405
516,,,,2605.0,-246.224226116775,-19339.738839691185,506,1,385.402
517,,,,2616.0,-243.224226116775,-19336.738839691185,507,1,385.355
518,,,,2628.0,-240.224226116775,-19333.738839691185,508,1,385.323
522,,,,2665.0,-228.224226116775,-19321.738839691185,512,1,385.284
523,,,,2673.0,-225.224226116775,-19318.738839691185,513,1,385.233
524,,,,2679.0,-222.224226116775,-19315.738839691185,514,1,385.217
531,,,,2739.0,-201.224226116775,-19294.738839691185,521,1,385.198
532,,,,2748.0,-198.224226116775,-19291.738839691185,522,1,385.176
536,,,,2780.0,-186.224226116775,-19279.738839691185,526,1,385.164
537,,,,2784.0,-183.224226116775,-19276.738839691185,527,1,385.138
543,,,,2811.0,-165.224226116775,-19258.738839691185,533,1,385.113
544,,,,2816.0,-162.224226116775,-19255.738839691185,534,1,385.061
545,,,,2830.0,-159.224226116775,-19252.738839691185,535,1,385.014
