fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1,,,,303.0,-2170.224226116775,-21263.738839691185,1,1,389.096
315,,,,1597.0,-951.224226116775,-20044.738839691185,315,1,389.093
316,,,,1611.0,-948.224226116775,-20041.738839691185,316,1,389.075
320,,,,1641.0,-936.224226116775,-20029.738839691185,320,1,389.012
321,,,,1643.0,-933.224226116775,-20026.738839691185,321,1,388.969
325,,,,1669.0,-921.224226116775,-20014.738839691185,325,1,388.907
326,,,,1678.0,-918.224226116775,-20011.738839691185,326,1,388.861
330,,,,1704.0,-906.224226116775,-19999.738839691185,330,1,388.86
331,,,,1709.0,-903.224226116775,-19996.738839691185,331,1,388.773
332,,,,1711.0,-900.224226116775,-19993.738839691185,332,1,388.73
336,,,,1731.0,-888.224226116775,-19981.738839691185,336,1,388.714
337,,,,1734.0,-885.224226116775,-19978.738839691185,337,1,388.645
338,,,,1739.0,-882.224226116775,-19975.738839691185,338,1,388.61
344,,,,1750.0,-864.224226116775,-19957.738839691185,344,1,388.546
345,,,,1752.0,-861.224226116775,-19954.738839691185,345,1,388.496
350,,,,1754.0,-846.224226116775,-19939.738839691185,350,1,388.475
351,,,,1764.0,-843.224226116775,-19936.738839691185,351,1,388.415
352,,,,1772.0,-840.224226116775,-19933.738839691185,352,1,388.35
353,,,,1776.0,-837.224226116775,-19930.738839691185,353,1,388.302
354,,,,1780.0,-834.224226116775,-19927.738839691185,354,1,388.275
355,,,,1783.0,-830.224226116775,-19923.738839691185,355,1,388.24
356,,,,1783.0,-827.224226116775,-19920.738839691185,356,1,388.18
357,,,,1786.0,-824.224226116775,-19917.738839691185,357,1,388.123
358,,,,1783.0,-821.224226116775,-19914.738839691185,358,1,388.114
361,,,,1787.0,-812.224226116775,-19905.738839691185,361,1,388.058
362,,,,1786.0,-809.224226116775,-19902.738839691185,362,1,387.995
363,,,,1792.0,-806.224226116775,-19899.738839691185,363,1,387.965
364,,,,1798.0,-803.224226116775,-19896.738839691185,364,1,387.944
365,,,,1804.0,-800.224226116775,-19893.738839691185,365,1,387.91
366,,,,1804.0,-797.224226116775,-19890.738839691185,366,1,387.85
367,,,,1790.0,-794.224226116775,-19887.738839691185,367,1,387.788
368,,,,1779.0,-791.224226116775,-19884.738839691185,368,1,387.781
375,,,,1794.0,-770.224226116775,-19863.738839691185,375,1,387.757
376,,,,1797.0,-767.224226116775,-19860.738839691185,376,1,387.687
377,,,,1796.0,-764.224226116775,-19857.738839691185,377,1,387.629
378,,,,1797.0,-761.224226116775,-19854.738839691185,378,1,387.609
403,,,,1872.0,-686.224226116775,-19779.738839691185,403,1,387.6
404,,,,1876.0,-683.224226116775,-19776.738839691185,404,1,387.53
405,,,,1876.0,-680.224226116775,-19773.738839691185,405,1,387.485
412,,,,1900.0,-659.224226116775,-19752.738839691185,412,1,387.424
413,,,,1895.0,-656.224226116775,-19749.738839691185,413,1,387.369
417,,,,1899.0,-644.224226116775,-19737.738839691185,417,1,387.358
418,,,,1906.0,-641.224226116775,-19734.738839691185,418,1,387.322
419,,,,1914.0,-637.224226116775,-19730.738839691185,419,1,387.294
420,,,,1918.0,-634.224226116775,-19727.738839691185,420,1,387.265
421,,,,1919.0,-631.224226116775,-19724.738839691185,421,1,387.23
422,,,,1921.0,-628.224226116775,-19721.738839691185,422,1,387.189
423,,,,1921.0,-625.224226116775,-19718.738839691185,423,1,387.161
424,,,,1917.0,-622.224226116775,-19715.738839691185,424,1,387.139
425,,,,1917.0,-619.224226116775,-19712.738839691185,425,1,387.117
426,,,,1917.0,-616.224226116775,-19709.738839691185,426,1,387.092
