fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
10,,,,284.0,-3771.08165957093,-15998.307106014547,1,1,195.639
104,,,,749.0,-3301.08165957093,-15528.307106014547,95,1,195.594
105,,,,757.0,-3296.08165957093,-15523.307106014547,96,1,195.496
106,,,,771.0,-3291.08165957093,-15518.307106014547,97,1,195.443
108,,,,792.0,-3281.08165957093,-15508.307106014547,99,1,195.401
109,,,,807.0,-3276.08165957093,-15503.307106014547,100,1,195.332
111,,,,834.0,-3266.08165957093,-15493.307106014547,102,1,195.316
112,,,,848.0,-3261.08165957093,-15488.307106014547,103,1,195.228
113,,,,861.0,-3256.08165957093,-15483.307106014547,104,1,195.167
119,,,,906.0,-3226.08165957093,-15453.307106014547,110,1,195.148
120,,,,916.0,-3221.08165957093,-15448.307106014547,111,1,195.109
122,,,,939.0,-3211.08165957093,-15438.307106014547,113,1,195.081
123,,,,950.0,-3206.08165957093,-15433.307106014547,114,1,195.029
128,,,,972.0,-3181.08165957093,-15408.307106014547,119,1,194.94
129,,,,983.0,-3176.08165957093,-15403.307106014547,120,1,194.868
130,,,,990.0,-3171.08165957093,-15398.307106014547,121,1,194.814
134,,,,999.0,-3151.08165957093,-15378.307106014547,125,1,194.78
135,,,,1004.0,-3146.08165957093,-15373.307106014547,126,1,194.7
136,,,,1009.0,-3141.08165957093,-15368.307106014547,127,1,194.657
139,,,,1022.0,-3126.08165957093,-15353.307106014547,130,1,194.643
140,,,,1030.0,-3121.08165957093,-15348.307106014547,131,1,194.549
141,,,,1040.0,-3116.08165957093,-15343.307106014547,132,1,194.505
147,,,,1026.0,-3086.08165957093,-15313.307106014547,138,1,194.428
148,,,,1026.0,-3081.08165957093,-15308.307106014547,139,1,194.346
149,,,,1022.0,-3076.08165957093,-15303.307106014547,140,1,194.27
150,,,,1012.0,-3071.08165957093,-15298.307106014547,141,1,194.186
151,,,,1013.0,-3066.08165957093,-15293.307106014547,142,1,194.137
152,,,,1012.0,-3061.08165957093,-15288.307106014547,143,1,194.134
269,,,,1652.0,-2476.08165957093,-14703.307106014547,260,1,194.091
270,,,,1660.0,-2471.08165957093,-14698.307106014547,261,1,194.007
271,,,,1662.0,-2466.08165957093,-14693.307106014547,262,1,193.929
272,,,,1658.0,-2461.08165957093,-14688.307106014547,263,1,193.856
273,,,,1651.0,-2456.08165957093,-14683.307106014547,264,1,193.817
291,,,,1660.0,-2366.08165957093,-14593.307106014547,282,1,193.74
292,,,,1664.0,-2361.08165957093,-14588.307106014547,283,1,193.665
293,,,,1666.0,-2356.08165957093,-14583.307106014547,284,1,193.642
353,,,,1945.0,-2056.08165957093,-14283.307106014547,344,1,193.608
354,,,,1958.0,-2051.08165957093,-14278.307106014547,345,1,193.541
358,,,,1982.0,-2031.08165957093,-14258.307106014547,349,1,193.457
359,,,,1991.0,-2026.08165957093,-14253.307106014547,350,1,193.431
362,,,,2005.0,-2011.08165957093,-14238.307106014547,353,1,193.389
363,,,,2012.0,-2006.08165957093,-14233.307106014547,354,1,193.309
364,,,,2020.0,-2001.08165957093,-14228.307106014547,355,1,193.287
368,,,,2023.0,-1981.08165957093,-14208.307106014547,359,1,193.259
369,,,,2029.0,-1976.08165957093,-14203.307106014547,360,1,193.17
370,,,,2032.0,-1971.08165957093,-14198.307106014547,361,1,193.162
388,,,,1982.0,-1881.08165957093,-14108.307106014547,379,1,193.153
389,,,,1987.0,-1876.08165957093,-14103.307106014547,380,1,193.071
390,,,,1979.0,-1871.08165957093,-14098.307106014547,381,1,193.008
391,,,,1980.0,-1866.08165957093,-14093.307106014547,382,1,192.972
397,,,,1979.0,-1836.08165957093,-14063.307106014547,388,1,192.92
