fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
10,,,,213.0,-472.892331816792,-8381.66759380786,1,0,142.84
11,,,,213.0,-461.892331816792,-8370.66759380786,2,0,142.766
12,,,,213.0,-460.892331816792,-8369.66759380786,3,0,142.757
13,,,,213.0,-450.892331816792,-8359.66759380786,4,0,142.723
14,,,,213.0,-440.892331816792,-8349.66759380786,5,0,142.676
15,,,,213.0,-430.892331816792,-8339.66759380786,1,1,142.602
16,,,,213.0,-420.892331816792,-8329.66759380786,2,1,142.52
17,,,,213.0,-410.892331816792,-8319.66759380786,3,1,142.41
18,,,,213.0,-400.892331816792,-8309.66759380786,4,1,142.378
19,,,,213.0,-390.892331816792,-8299.66759380786,5,1,142.29
20,,,,213.0,-380.892331816792,-8289.66759380786,6,1,142.191
21,,,,213.0,-370.892331816792,-8279.66759380786,7,1,142.108
22,,,,213.0,-360.892331816792,-8269.66759380786,8,1,142.062
24,,,,213.0,-340.892331816792,-8249.66759380786,10,1,142.023
25,,,,213.0,-330.892331816792,-8239.66759380786,11,1,141.969
26,,,,213.0,-320.892331816792,-8229.66759380786,12,1,141.887
29,,,,213.0,-289.892331816792,-8198.66759380786,15,1,141.862
30,,,,213.0,-279.892331816792,-8188.66759380786,16,1,141.852
31,,,,213.0,-269.892331816792,-8178.66759380786,17,1,141.775
32,,,,213.0,-259.892331816792,-8168.66759380786,18,1,141.697
33,,,,213.0,-249.892331816792,-8158.66759380786,19,1,141.599
34,,,,213.0,-239.892331816792,-8148.66759380786,20,1,141.566
38,,,,213.0,-199.892331816792,-8108.66759380786,24,1,141.556
39,,,,213.0,-189.892331816792,-8098.66759380786,25,1,141.47
40,,,,213.0,-179.892331816792,-8088.66759380786,26,1,141.378
41,,,,213.0,-169.892331816792,-8078.66759380786,27,1,141.318
42,,,,213.0,-159.892331816792,-8068.66759380786,28,1,141.137
43,,,,213.0,-149.892331816792,-8058.66759380786,29,1,140.865
44,,,,213.0,-139.892331816792,-8048.66759380786,30,1,140.598
45,,,,213.0,-129.892331816792,-8038.66759380786,31,1,140.362
46,,,,213.0,-119.892331816792,-8028.66759380786,32,1,140.092
47,,,,213.0,-109.892331816792,-8018.66759380786,33,1,139.727
48,,,,213.0,-99.892331816792,-8008.66759380786,34,1,139.2
49,,,,213.0,-89.892331816792,-7998.66759380786,35,1,139.022
56,,,,213.0,-19.892331816792,-7928.66759380786,42,1,138.855
58,,,,213.0,0.107668183208,-7908.66759380786,44,1,138.697
59,,,,213.0,10.107668183208,-7898.66759380786,45,1,138.413
62,,,,213.0,40.107668183208,-7868.66759380786,48,1,138.346
63,,,,213.0,50.107668183208,-7858.66759380786,49,1,138.125
69,,,,213.0,111.107668183208,-7797.66759380786,55,1,138.047
70,,,,213.0,121.107668183208,-7787.66759380786,56,1,137.838
71,,,,213.0,131.107668183208,-7777.66759380786,57,1,137.761
72,,,,213.0,141.107668183208,-7767.66759380786,58,1,137.636
73,,,,213.0,151.107668183208,-7757.66759380786,59,1,137.517
74,,,,213.0,161.107668183208,-7747.66759380786,60,1,137.453
75,,,,213.0,171.107668183208,-7737.66759380786,61,1,137.12
76,,,,213.0,181.107668183208,-7727.66759380786,62,1,137.031
77,,,,213.0,191.107668183208,-7717.66759380786,63,1,136.735
78,,,,213.0,201.107668183208,-7707.66759380786,64,1,136.717
79,,,,213.0,211.107668183208,-7697.66759380786,65,1,136.483
80,,,,213.0,221.107668183208,-7687.66759380786,66,1,136.177
82,,,,213.0,241.107668183208,-7667.66759380786,68,1,136.046
83,,,,213.0,251.107668183208,-7657.66759380786,69,1,135.719
84,,,,213.0,261.107668183208,-7647.66759380786,70,1,135.621
85,,,,213.0,271.107668183208,-7637.66759380786,71,1,135.399
86,,,,213.0,281.107668183208,-7627.66759380786,72,1,135.249
88,,,,213.0,301.107668183208,-7607.66759380786,74,1,135.218
89,,,,213.0,311.107668183208,-7597.66759380786,75,1,134.991
90,,,,213.0,321.107668183208,-7587.66759380786,76,1,134.982
91,,,,213.0,331.107668183208,-7577.66759380786,77,1,134.763
93,,,,213.0,351.107668183208,-7557.66759380786,79,1,134.724
94,,,,213.0,361.107668183208,-7547.66759380786,80,1,134.643
96,,,,213.0,381.107668183208,-7527.66759380786,82,1,134.625
97,,,,213.0,391.107668183208,-7517.66759380786,83,1,134.599
98,,,,213.0,402.107668183208,-7506.66759380786,84,1,134.598
99,,,,213.0,412.107668183208,-7496.66759380786,85,1,134.562
100,,,,213.0,422.107668183208,-7486.66759380786,86,1,134.449
101,,,,213.0,432.107668183208,-7476.66759380786,87,1,134.338
102,,,,213.0,442.107668183208,-7466.66759380786,88,1,134.237
103,,,,213.0,452.107668183208,-7456.66759380786,89,1,134.089
104,,,,213.0,462.107668183208,-7446.66759380786,90,1,134.019
105,,,,213.0,472.107668183208,-7436.66759380786,91,1,133.922
139,,,,213.0,813.107668183208,-7095.66759380786,125,1,133.919
142,,,,213.0,843.107668183208,-7065.66759380786,128,1,133.908
143,,,,213.0,853.107668183208,-7055.66759380786,129,1,133.661
148,,,,213.0,903.107668183208,-7005.66759380786,134,1,133.443
149,,,,213.0,913.107668183208,-6995.66759380786,135,1,133.386
150,,,,213.0,923.107668183208,-6985.66759380786,136,1,133.216
151,,,,213.0,933.107668183208,-6975.66759380786,137,1,133.078
152,,,,213.0,943.107668183208,-6965.66759380786,138,1,133.03
153,,,,213.0,953.107668183208,-6955.66759380786,139,1,132.84
154,,,,213.0,963.107668183208,-6945.66759380786,140,1,132.804
155,,,,213.0,973.107668183208,-6935.66759380786,141,1,132.635
156,,,,213.0,983.107668183208,-6925.66759380786,142,1,132.599
157,,,,213.0,993.107668183208,-6915.66759380786,143,1,132.479
158,,,,213.0,1003.107668183208,-6905.66759380786,144,1,132.379
159,,,,213.0,1013.107668183208,-6895.66759380786,145,1,132.218
160,,,,213.0,1023.107668183208,-6885.66759380786,146,1,132.159
161,,,,213.0,1033.107668183208,-6875.66759380786,147,1,131.937
163,,,,213.0,1054.107668183208,-6854.66759380786,149,1,131.709
164,,,,213.0,1064.107668183208,-6844.66759380786,150,1,131.635
165,,,,213.0,1074.107668183208,-6834.66759380786,151,1,131.53
166,,,,213.0,1084.107668183208,-6824.66759380786,152,1,131.365
167,,,,213.0,1094.107668183208,-6814.66759380786,153,1,131.359
168,,,,213.0,1104.107668183208,-6804.66759380786,154,1,131.172
169,,,,213.0,1114.107668183208,-6794.66759380786,155,1,131.105
170,,,,213.0,1124.107668183208,-6784.66759380786,156,1,131.049
171,,,,213.0,1134.107668183208,-6774.66759380786,157,1,130.854
173,,,,213.0,1154.107668183208,-6754.66759380786,159,1,130.807
174,,,,213.0,1164.107668183208,-6744.66759380786,160,1,130.582
175,,,,213.0,1174.107668183208,-6734.66759380786,161,1,130.519
178,,,,213.0,1204.107668183208,-6704.66759380786,164,1,130.396
179,,,,213.0,1214.107668183208,-6694.66759380786,165,1,130.262
