fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
27,,,,213.0,-2427.892331816792,-10336.66759380786,1,1,142.739
31,,,,213.0,-2406.892331816792,-10315.66759380786,5,1,142.736
32,,,,213.0,-2401.892331816792,-10310.66759380786,6,1,142.711
34,,,,213.0,-2391.892331816792,-10300.66759380786,8,1,142.691
35,,,,213.0,-2386.892331816792,-10295.66759380786,9,1,142.655
36,,,,213.0,-2381.892331816792,-10290.66759380786,10,1,142.623
37,,,,213.0,-2376.892331816792,-10285.66759380786,11,1,142.602
38,,,,213.0,-2371.892331816792,-10280.66759380786,12,1,142.533
39,,,,213.0,-2366.892331816792,-10275.66759380786,13,1,142.47
40,,,,213.0,-2361.892331816792,-10270.66759380786,14,1,142.388
41,,,,213.0,-2356.892331816792,-10265.66759380786,15,1,142.304
42,,,,213.0,-2351.892331816792,-10260.66759380786,16,1,142.173
43,,,,213.0,-2346.892331816792,-10255.66759380786,17,1,142.026
44,,,,213.0,-2341.892331816792,-10250.66759380786,18,1,141.919
45,,,,213.0,-2336.892331816792,-10245.66759380786,19,1,141.782
46,,,,213.0,-2331.892331816792,-10240.66759380786,20,1,141.684
47,,,,213.0,-2326.892331816792,-10235.66759380786,21,1,141.615
48,,,,213.0,-2321.892331816792,-10230.66759380786,22,1,141.552
49,,,,213.0,-2316.892331816792,-10225.66759380786,23,1,141.514
50,,,,213.0,-2311.892331816792,-10220.66759380786,24,1,141.469
51,,,,213.0,-2306.892331816792,-10215.66759380786,25,1,141.371
52,,,,213.0,-2301.892331816792,-10210.66759380786,26,1,141.354
53,,,,213.0,-2296.892331816792,-10205.66759380786,27,1,141.311
54,,,,213.0,-2291.892331816792,-10200.66759380786,28,1,141.274
55,,,,213.0,-2286.892331816792,-10195.66759380786,29,1,141.236
56,,,,213.0,-2281.892331816792,-10190.66759380786,30,1,141.185
57,,,,213.0,-2276.892331816792,-10185.66759380786,31,1,141.157
74,,,,213.0,-2190.892331816792,-10099.66759380786,48,1,141.136
75,,,,213.0,-2185.892331816792,-10094.66759380786,49,1,141.029
