fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1,,,,213.0,-2131.892331816792,-10040.66759380786,1,1,142.847
2,,,,213.0,-2130.892331816792,-10039.66759380786,2,1,142.824
7,,,,213.0,-2125.892331816792,-10034.66759380786,7,1,142.82
8,,,,213.0,-2124.892331816792,-10033.66759380786,8,1,142.811
18,,,,213.0,-2114.892331816792,-10023.66759380786,18,1,142.804
19,,,,213.0,-2113.892331816792,-10022.66759380786,19,1,142.8
20,,,,213.0,-2112.892331816792,-10021.66759380786,20,1,142.795
21,,,,213.0,-2111.892331816792,-10020.66759380786,21,1,142.751
22,,,,213.0,-2110.892331816792,-10019.66759380786,22,1,142.714
26,,,,213.0,-2106.892331816792,-10015.66759380786,26,1,142.705
27,,,,213.0,-2105.892331816792,-10014.66759380786,27,1,142.661
28,,,,213.0,-2104.892331816792,-10013.66759380786,28,1,142.637
30,,,,213.0,-2102.892331816792,-10011.66759380786,30,1,142.633
31,,,,213.0,-2101.892331816792,-10010.66759380786,31,1,142.599
35,,,,213.0,-2097.892331816792,-10006.66759380786,35,1,142.583
36,,,,213.0,-2096.892331816792,-10005.66759380786,36,1,142.567
38,,,,213.0,-2094.892331816792,-10003.66759380786,38,1,142.544
48,,,,213.0,-2084.892331816792,-9993.66759380786,48,1,142.539
49,,,,213.0,-2083.892331816792,-9992.66759380786,49,1,142.531
50,,,,213.0,-2082.892331816792,-9991.66759380786,50,1,142.515
52,,,,213.0,-2080.892331816792,-9989.66759380786,52,1,142.512
53,,,,213.0,-2079.892331816792,-9988.66759380786,53,1,142.494
54,,,,213.0,-2078.892331816792,-9987.66759380786,54,1,142.488
55,,,,213.0,-2077.892331816792,-9986.66759380786,55,1,142.486
56,,,,213.0,-2076.892331816792,-9985.66759380786,56,1,142.483
57,,,,213.0,-2075.892331816792,-9984.66759380786,57,1,142.477
58,,,,213.0,-2074.892331816792,-9983.66759380786,58,1,142.471
59,,,,213.0,-2073.892331816792,-9982.66759380786,59,1,142.459
60,,,,213.0,-2072.892331816792,-9981.66759380786,60,1,142.443
61,,,,213.0,-2071.892331816792,-9980.66759380786,61,1,142.437
62,,,,213.0,-2070.892331816792,-9979.66759380786,62,1,142.426
63,,,,213.0,-2069.892331816792,-9978.66759380786,63,1,142.408
64,,,,213.0,-2068.892331816792,-9977.66759380786,64,1,142.407
66,,,,213.0,-2066.892331816792,-9975.66759380786,66,1,142.394
67,,,,213.0,-2065.892331816792,-9974.66759380786,67,1,142.346
68,,,,213.0,-2064.892331816792,-9973.66759380786,68,1,142.335
75,,,,213.0,-2057.892331816792,-9966.66759380786,75,1,142.316
76,,,,213.0,-2056.892331816792,-9965.66759380786,76,1,142.315
81,,,,213.0,-2051.892331816792,-9960.66759380786,81,1,142.311
82,,,,213.0,-2050.892331816792,-9959.66759380786,82,1,142.305
84,,,,213.0,-2048.892331816792,-9957.66759380786,84,1,142.297
85,,,,213.0,-2047.892331816792,-9956.66759380786,85,1,142.276
86,,,,213.0,-2046.892331816792,-9955.66759380786,86,1,142.275
90,,,,213.0,-2042.892331816792,-9951.66759380786,90,1,142.262
91,,,,213.0,-2041.892331816792,-9950.66759380786,91,1,142.256
95,,,,213.0,-2037.892331816792,-9946.66759380786,95,1,142.248
96,,,,213.0,-2036.892331816792,-9945.66759380786,96,1,142.247
97,,,,213.0,-2035.892331816792,-9944.66759380786,97,1,142.241
98,,,,213.0,-2034.892331816792,-9943.66759380786,98,1,142.223
99,,,,213.0,-2033.892331816792,-9942.66759380786,99,1,142.211
101,,,,213.0,-2031.892331816792,-9940.66759380786,101,1,142.207
102,,,,213.0,-2030.892331816792,-9939.66759380786,102,1,142.19
103,,,,213.0,-2029.892331816792,-9938.66759380786,103,1,142.185
104,,,,213.0,-2028.892331816792,-9937.66759380786,104,1,142.168
107,,,,213.0,-2025.892331816792,-9934.66759380786,107,1,142.157
111,,,,213.0,-2021.892331816792,-9930.66759380786,111,1,142.144
