fixIdx,tickLead,togo,area
1,-3999.607509945884,166.519,0.0
11,-3699.607509945884,166.501,0.0
12,-3689.607509945884,166.493,0.0
48,-3328.607509945884,166.462,0.0
50,-3308.607509945884,166.428,0.0
52,-3288.607509945884,166.352,0.0
54,-3268.607509945884,166.317,0.0
55,-3258.607509945884,166.241,0.0
57,-3238.607509945884,166.187,0.0
58,-3228.607509945884,166.057,0.0
63,-3178.607509945884,165.932,0.0
64,-3168.607509945884,165.769,0.0
65,-3158.607509945884,165.669,0.0
72,-3088.607509945884,165.644,0.0
75,-3058.607509945884,165.642,0.0
76,-3048.607509945884,165.598,0.0
77,-3037.607509945884,165.526,0.0
88,-2927.607509945884,165.484,0.0
89,-2917.607509945884,165.384,0.0
91,-2897.607509945884,165.321,0.0
131,-2497.607509945884,165.274,0.0
132,-2487.607509945884,165.16,0.0
133,-2477.607509945884,165.035,0.0
134,-2467.607509945884,165.03,0.0
136,-2447.607509945884,164.907,0.0
137,-2437.607509945884,164.9,0.0
139,-2417.607509945884,164.82,0.0
140,-2407.607509945884,164.796,0.0
141,-2397.607509945884,164.706,0.0
142,-2387.607509945884,164.645,0.0
156,-2246.607509945884,164.484,0.0
157,-2236.607509945884,164.334,0.0
159,-2216.607509945884,164.328,0.0
160,-2206.607509945884,164.278,0.0
162,-2186.607509945884,164.255,0.0
163,-2176.607509945884,164.102,0.0
165,-2156.607509945884,164.098,0.0
166,-2146.607509945884,163.91,0.0
167,-2136.607509945884,163.869,0.0
181,-1996.607509945884,163.847,0.0
183,-1976.607509945884,163.791,0.0
186,-1946.607509945884,163.724,0.0
189,-1916.607509945884,163.697,0.0
515,1341.392490054116,163.482,0.0
516,1351.392490054116,163.269,94054.16452126153
517,1361.392490054116,163.063,91518.78241726167
518,1371.392490054116,162.86,90734.57597077788
519,1381.392490054116,162.652,93529.24510229111
520,1391.392490054116,162.427,101770.30783671536
521,1401.392490054116,162.228,90538.84669283795
522,1411.392490054116,162.026,92445.23141494066
523,1421.392490054116,161.878,68138.41753858759
524,1431.392490054116,161.744,62072.833455776854
525,1441.392490054116,161.683,28437.300181727973
526,1451.392490054116,161.555,60050.586329607766
527,1461.392490054116,161.448,50507.65495574929
528,1471.392490054116,161.311,65062.00811154079
529,1481.392490054116,161.131,85979.36831004854
530,1491.392490054116,160.944,89823.62417579723
531,1501.392490054116,160.76,88872.73041014675
532,1511.392490054116,160.585,84993.7234503687
533,1521.392490054116,160.378,101080.3144415553
534,1531.392490054116,160.166,104066.27895835883
535,1541.392490054116,159.939,112003.48956753332
536,1551.392490054116,159.721,108110.15089480703
537,1561.392490054116,159.503,108658.60246142649
538,1571.392490054116,159.295,104199.0108732078
539,1581.392490054116,159.122,87112.80968344874
540,1591.392490054116,158.927,98697.45406350914
541,1601.392490054116,158.755,87502.17387236243
