fixIdx,tickLead,togo,area
4,-3058.607509945884,166.475,0.0
5,-3027.607509945884,166.473,0.0
48,-2772.607509945884,166.451,0.0
49,-2770.607509945884,166.414,0.0
50,-2768.607509945884,166.378,0.0
51,-2766.607509945884,166.341,0.0
52,-2764.607509945884,166.301,0.0
53,-2762.607509945884,166.261,0.0
54,-2760.607509945884,166.225,0.0
55,-2758.607509945884,166.187,0.0
56,-2756.607509945884,166.149,0.0
57,-2754.607509945884,166.111,0.0
58,-2752.607509945884,166.074,0.0
59,-2750.607509945884,166.037,0.0
60,-2747.607509945884,166.003,0.0
61,-2745.607509945884,165.97,0.0
62,-2743.607509945884,165.938,0.0
63,-2741.607509945884,165.907,0.0
64,-2739.607509945884,165.878,0.0
65,-2737.607509945884,165.851,0.0
66,-2735.607509945884,165.828,0.0
67,-2733.607509945884,165.809,0.0
68,-2731.607509945884,165.797,0.0
69,-2729.607509945884,165.791,0.0
70,-2727.607509945884,165.79,0.0
305,-2255.607509945884,165.769,0.0
306,-2253.607509945884,165.748,0.0
307,-2251.607509945884,165.733,0.0
308,-2249.607509945884,165.721,0.0
309,-2247.607509945884,165.71,0.0
310,-2245.607509945884,165.694,0.0
311,-2243.607509945884,165.674,0.0
312,-2241.607509945884,165.653,0.0
313,-2239.607509945884,165.632,0.0
314,-2237.607509945884,165.612,0.0
315,-2235.607509945884,165.592,0.0
316,-2233.607509945884,165.572,0.0
317,-2231.607509945884,165.565,0.0
326,-2213.607509945884,165.548,0.0
327,-2211.607509945884,165.515,0.0
328,-2209.607509945884,165.484,0.0
329,-2207.607509945884,165.454,0.0
330,-2205.607509945884,165.425,0.0
331,-2203.607509945884,165.396,0.0
332,-2201.607509945884,165.366,0.0
333,-2199.607509945884,165.335,0.0
334,-2197.607509945884,165.306,0.0
335,-2195.607509945884,165.273,0.0
336,-2193.607509945884,165.244,0.0
337,-2191.607509945884,165.239,0.0
344,-2177.607509945884,165.222,0.0
345,-2175.607509945884,165.208,0.0
365,-2134.607509945884,165.207,0.0
366,-2132.607509945884,165.175,0.0
367,-2130.607509945884,165.151,0.0
368,-2128.607509945884,165.14,0.0
375,-2114.607509945884,165.114,0.0
376,-2112.607509945884,165.104,0.0
382,-2100.607509945884,165.102,0.0
383,-2098.607509945884,165.077,0.0
390,-2084.607509945884,165.063,0.0
391,-2082.607509945884,165.026,0.0
392,-2080.607509945884,165.003,0.0
393,-2078.607509945884,165.002,0.0
401,-2062.607509945884,164.998,0.0
402,-2060.607509945884,164.996,0.0
410,-2044.607509945884,164.985,0.0
420,-2024.607509945884,164.982,0.0
421,-2022.607509945884,164.961,0.0
422,-2020.607509945884,164.952,0.0
431,-2002.607509945884,164.946,0.0
432,-2000.607509945884,164.919,0.0
433,-1998.607509945884,164.904,0.0
434,-1996.607509945884,164.901,0.0
445,-1974.607509945884,164.885,0.0
