fixIdx,tickLead,togo,area
1,-1903.892331816792,143.087,0.0
116,-1078.892331816792,143.06,0.0
119,-1063.892331816792,143.003,0.0
120,-1058.892331816792,142.986,0.0
123,-1043.892331816792,142.946,0.0
124,-1038.892331816792,142.942,0.0
126,-1028.892331816792,142.892,0.0
127,-1023.892331816792,142.799,0.0
128,-1018.892331816792,142.761,0.0
131,-1003.892331816792,142.701,0.0
132,-998.892331816792,142.682,0.0
136,-978.892331816792,142.62,0.0
137,-973.892331816792,142.619,0.0
138,-968.892331816792,142.592,0.0
139,-963.892331816792,142.516,0.0
141,-953.892331816792,142.51,0.0
142,-948.892331816792,142.436,0.0
145,-933.892331816792,142.419,0.0
146,-928.892331816792,142.361,0.0
149,-913.892331816792,142.297,0.0
150,-908.892331816792,142.216,0.0
151,-903.892331816792,142.208,0.0
153,-893.892331816792,142.188,0.0
154,-888.892331816792,142.099,0.0
155,-883.892331816792,142.05,0.0
156,-878.892331816792,142.021,0.0
157,-873.892331816792,142.003,0.0
165,-832.892331816792,141.944,0.0
166,-827.892331816792,141.919,0.0
170,-807.892331816792,141.887,0.0
171,-802.892331816792,141.84,0.0
177,-772.892331816792,141.799,0.0
178,-767.892331816792,141.716,0.0
179,-762.892331816792,141.647,0.0
180,-757.892331816792,141.645,0.0
184,-737.892331816792,141.601,0.0
185,-732.892331816792,141.51,0.0
186,-727.892331816792,141.435,0.0
187,-722.892331816792,141.358,0.0
188,-717.892331816792,141.283,0.0
189,-712.892331816792,141.199,0.0
190,-707.892331816792,141.129,0.0
191,-702.892331816792,141.075,0.0
192,-697.892331816792,141.015,0.0
193,-692.892331816792,140.949,0.0
194,-687.892331816792,140.896,0.0
195,-682.892331816792,140.839,0.0
196,-677.892331816792,140.776,0.0
197,-672.892331816792,140.726,0.0
198,-667.892331816792,140.685,0.0
199,-662.892331816792,140.638,0.0
200,-657.892331816792,140.6,0.0
201,-652.892331816792,140.559,0.0
202,-647.892331816792,140.512,0.0
203,-642.892331816792,140.457,0.0
204,-637.892331816792,140.407,0.0
205,-632.892331816792,140.358,0.0
206,-627.892331816792,140.306,0.0
207,-622.892331816792,140.253,0.0
208,-617.892331816792,140.196,0.0
209,-612.892331816792,140.14,0.0
210,-607.892331816792,140.087,0.0
211,-602.892331816792,140.025,0.0
212,-597.892331816792,139.973,0.0
213,-592.892331816792,139.924,0.0
214,-587.892331816792,139.875,0.0
215,-582.892331816792,139.828,0.0
216,-577.892331816792,139.785,0.0
217,-572.892331816792,139.741,0.0
218,-567.892331816792,139.687,0.0
219,-562.892331816792,139.642,0.0
220,-557.892331816792,139.605,0.0
221,-552.892331816792,139.554,0.0
222,-547.892331816792,139.512,0.0
223,-542.892331816792,139.465,0.0
224,-537.892331816792,139.42,0.0
225,-532.892331816792,139.388,0.0
226,-527.892331816792,139.344,0.0
227,-522.892331816792,139.295,0.0
228,-517.892331816792,139.252,0.0
229,-512.892331816792,139.213,0.0
230,-507.892331816792,139.181,0.0
231,-502.892331816792,139.14,0.0
232,-497.892331816792,139.084,0.0
233,-492.892331816792,139.011,0.0
234,-487.892331816792,138.917,0.0
235,-482.892331816792,138.825,0.0
236,-477.892331816792,138.804,0.0
239,-462.892331816792,138.759,0.0
240,-457.892331816792,138.68,0.0
242,-447.892331816792,138.657,0.0
243,-442.892331816792,138.597,0.0
245,-432.892331816792,138.587,0.0
246,-427.892331816792,138.541,0.0
248,-417.892331816792,138.536,0.0
249,-412.892331816792,138.469,0.0
253,-392.892331816792,138.411,0.0
256,-377.892331816792,138.371,0.0
257,-372.892331816792,138.325,0.0
259,-362.892331816792,138.31,0.0
260,-357.892331816792,138.237,0.0
261,-352.892331816792,138.197,0.0
263,-342.892331816792,138.151,0.0
264,-337.892331816792,138.145,0.0
268,-317.892331816792,138.128,0.0
270,-307.892331816792,138.109,0.0
272,-297.892331816792,138.08,0.0
274,-287.892331816792,138.064,0.0
276,-277.892331816792,138.052,0.0
279,-262.892331816792,138.01,0.0
283,-242.892331816792,138.001,0.0
284,-237.892331816792,137.963,0.0
285,-232.892331816792,137.922,0.0
