fixIdx,tickLead,togo,area
1,-2131.892331816792,143.182,0.0
595,-1535.892331816792,143.18,0.0
596,-1534.892331816792,143.163,0.0
597,-1533.892331816792,143.145,0.0
598,-1532.892331816792,143.133,0.0
599,-1531.892331816792,143.129,0.0
610,-1520.892331816792,143.124,0.0
611,-1519.892331816792,143.108,0.0
612,-1518.892331816792,143.092,0.0
613,-1517.892331816792,143.081,0.0
614,-1516.892331816792,143.071,0.0
615,-1515.892331816792,143.061,0.0
616,-1513.892331816792,143.05,0.0
633,-1496.892331816792,143.038,0.0
634,-1495.892331816792,143.03,0.0
635,-1494.892331816792,143.027,0.0
645,-1484.892331816792,143.022,0.0
646,-1483.892331816792,143.002,0.0
647,-1482.892331816792,142.983,0.0
648,-1481.892331816792,142.963,0.0
649,-1480.892331816792,142.944,0.0
650,-1479.892331816792,142.929,0.0
651,-1478.892331816792,142.915,0.0
652,-1477.892331816792,142.909,0.0
653,-1476.892331816792,142.906,0.0
676,-1453.892331816792,142.905,0.0
677,-1452.892331816792,142.899,0.0
692,-1437.892331816792,142.897,0.0
693,-1436.892331816792,142.891,0.0
694,-1435.892331816792,142.888,0.0
704,-1425.892331816792,142.885,0.0
705,-1424.892331816792,142.867,0.0
706,-1423.892331816792,142.85,0.0
707,-1422.892331816792,142.831,0.0
708,-1421.892331816792,142.818,0.0
709,-1420.892331816792,142.808,0.0
710,-1419.892331816792,142.806,0.0
738,-1391.892331816792,142.797,0.0
739,-1390.892331816792,142.787,0.0
740,-1389.892331816792,142.783,0.0
741,-1388.892331816792,142.777,0.0
753,-1376.892331816792,142.771,0.0
754,-1375.892331816792,142.761,0.0
755,-1374.892331816792,142.738,0.0
756,-1373.892331816792,142.736,0.0
768,-1361.892331816792,142.734,0.0
769,-1360.892331816792,142.714,0.0
770,-1359.892331816792,142.697,0.0
771,-1358.892331816792,142.68,0.0
772,-1357.892331816792,142.661,0.0
773,-1356.892331816792,142.65,0.0
774,-1355.892331816792,142.64,0.0
775,-1354.892331816792,142.636,0.0
788,-1341.892331816792,142.632,0.0
789,-1340.892331816792,142.617,0.0
790,-1339.892331816792,142.6,0.0
791,-1338.892331816792,142.583,0.0
792,-1337.892331816792,142.562,0.0
793,-1336.892331816792,142.545,0.0
794,-1335.892331816792,142.532,0.0
795,-1334.892331816792,142.522,0.0
796,-1333.892331816792,142.516,0.0
811,-1318.892331816792,142.511,0.0
812,-1317.892331816792,142.492,0.0
813,-1316.892331816792,142.475,0.0
814,-1315.892331816792,142.455,0.0
815,-1314.892331816792,142.441,0.0
816,-1313.892331816792,142.432,0.0
835,-1293.892331816792,142.428,0.0
836,-1292.892331816792,142.41,0.0
837,-1291.892331816792,142.397,0.0
838,-1290.892331816792,142.391,0.0
839,-1289.892331816792,142.385,0.0
840,-1288.892331816792,142.382,0.0
892,-1236.892331816792,142.371,0.0
893,-1235.892331816792,142.345,0.0
894,-1234.892331816792,142.333,0.0
895,-1233.892331816792,142.331,0.0
904,-1224.892331816792,142.33,0.0
905,-1223.892331816792,142.315,0.0
906,-1222.892331816792,142.302,0.0
907,-1221.892331816792,142.289,0.0
908,-1220.892331816792,142.268,0.0
909,-1219.892331816792,142.255,0.0
910,-1218.892331816792,142.245,0.0
911,-1217.892331816792,142.241,0.0
948,-1180.892331816792,142.24,0.0
949,-1179.892331816792,142.22,0.0
950,-1178.892331816792,142.201,0.0
951,-1177.892331816792,142.184,0.0
952,-1176.892331816792,142.17,0.0
953,-1175.892331816792,142.161,0.0
954,-1174.892331816792,142.153,0.0
955,-1173.892331816792,142.149,0.0
956,-1172.892331816792,142.147,0.0
1264,-862.892331816792,142.146,0.0
1265,-861.892331816792,142.138,0.0
1266,-860.892331816792,142.133,0.0
1267,-859.892331816792,142.132,0.0
1276,-850.892331816792,142.131,0.0
1277,-849.892331816792,142.119,0.0
1278,-848.892331816792,142.107,0.0
1279,-847.892331816792,142.088,0.0
1280,-846.892331816792,142.079,0.0
1281,-845.892331816792,142.069,0.0
1287,-839.892331816792,142.064,0.0
1288,-838.892331816792,142.042,0.0
1289,-837.892331816792,142.03,0.0
1290,-836.892331816792,142.023,0.0
1291,-835.892331816792,142.013,0.0
1300,-826.892331816792,142.007,0.0
1301,-825.892331816792,141.987,0.0
1302,-824.892331816792,141.971,0.0
1303,-823.892331816792,141.956,0.0
1304,-822.892331816792,141.941,0.0
1305,-821.892331816792,141.931,0.0
1306,-820.892331816792,141.922,0.0
1307,-819.892331816792,141.915,0.0
1308,-818.892331816792,141.911,0.0
1336,-790.892331816792,141.907,0.0
1337,-789.892331816792,141.896,0.0
1338,-788.892331816792,141.885,0.0
1339,-787.892331816792,141.883,0.0
1349,-777.892331816792,141.875,0.0
1350,-776.892331816792,141.864,0.0
1351,-775.892331816792,141.84,0.0
1352,-774.892331816792,141.823,0.0
1353,-773.892331816792,141.817,0.0
1354,-772.892331816792,141.802,0.0
1355,-771.892331816792,141.795,0.0
1356,-770.892331816792,141.782,0.0
1357,-769.892331816792,141.779,0.0
1364,-762.892331816792,141.77,0.0
1365,-761.892331816792,141.755,0.0
1366,-760.892331816792,141.739,0.0
1367,-759.892331816792,141.726,0.0
1368,-758.892331816792,141.714,0.0
1369,-757.892331816792,141.707,0.0
1370,-756.892331816792,141.699,0.0
1371,-755.892331816792,141.69,0.0
1372,-754.892331816792,141.686,0.0
1380,-746.892331816792,141.685,0.0
1381,-745.892331816792,141.681,0.0
1382,-744.892331816792,141.674,0.0
1383,-743.892331816792,141.668,0.0
1384,-742.892331816792,141.657,0.0
1385,-741.892331816792,141.649,0.0
1386,-740.892331816792,141.644,0.0
1387,-739.892331816792,141.64,0.0
1388,-738.892331816792,141.638,0.0
1403,-723.892331816792,141.635,0.0
1404,-722.892331816792,141.611,0.0
1405,-721.892331816792,141.588,0.0
1406,-720.892331816792,141.562,0.0
1407,-719.892331816792,141.536,0.0
1408,-718.892331816792,141.512,0.0
1409,-717.892331816792,141.494,0.0
1410,-716.892331816792,141.476,0.0
1411,-715.892331816792,141.456,0.0
1412,-714.892331816792,141.438,0.0
1413,-712.892331816792,141.401,0.0
1414,-711.892331816792,141.381,0.0
1415,-710.892331816792,141.363,0.0
1416,-709.892331816792,141.346,0.0
1417,-708.892331816792,141.328,0.0
1418,-707.892331816792,141.312,0.0
1419,-706.892331816792,141.295,0.0
1420,-705.892331816792,141.281,0.0
1421,-704.892331816792,141.265,0.0
1422,-703.892331816792,141.25,0.0
1423,-702.892331816792,141.236,0.0
1424,-701.892331816792,141.219,0.0
1425,-700.892331816792,141.205,0.0
1426,-699.892331816792,141.189,0.0
1427,-698.892331816792,141.172,0.0
1428,-697.892331816792,141.156,0.0
1429,-696.892331816792,141.141,0.0
1430,-695.892331816792,141.131,0.0
1431,-694.892331816792,141.118,0.0
1432,-693.892331816792,141.107,0.0
1433,-692.892331816792,141.096,0.0
1434,-691.892331816792,141.085,0.0
1435,-690.892331816792,141.071,0.0
1436,-689.892331816792,141.056,0.0
1437,-688.892331816792,141.04,0.0
1438,-687.892331816792,141.024,0.0
1439,-686.892331816792,141.007,0.0
1440,-685.892331816792,140.991,0.0
1441,-684.892331816792,140.972,0.0
1442,-683.892331816792,140.956,0.0
1443,-682.892331816792,140.94,0.0
1444,-681.892331816792,140.923,0.0
1445,-680.892331816792,140.907,0.0
1446,-679.892331816792,140.89,0.0
1447,-678.892331816792,140.874,0.0
1448,-677.892331816792,140.859,0.0
1449,-676.892331816792,140.845,0.0
1450,-675.892331816792,140.828,0.0
1451,-674.892331816792,140.816,0.0
1452,-673.892331816792,140.801,0.0
1453,-672.892331816792,140.787,0.0
1454,-671.892331816792,140.772,0.0
