fixIdx,tickLead,togo,area
1,-3645.892331816792,143.077,0.0
2,-3615.892331816792,143.075,0.0
15,-3305.892331816792,143.059,0.0
16,-3295.892331816792,142.842,0.0
17,-3285.892331816792,142.733,0.0
89,-2565.892331816792,142.687,0.0
91,-2545.892331816792,142.614,0.0
93,-2525.892331816792,142.544,0.0
95,-2504.892331816792,142.392,0.0
96,-2494.892331816792,142.326,0.0
98,-2474.892331816792,142.213,0.0
100,-2454.892331816792,142.205,0.0
101,-2444.892331816792,142.049,0.0
105,-2404.892331816792,141.981,0.0
106,-2394.892331816792,141.974,0.0
107,-2384.892331816792,141.912,0.0
109,-2364.892331816792,141.859,0.0
110,-2354.892331816792,141.789,0.0
112,-2334.892331816792,141.616,0.0
113,-2324.892331816792,141.428,0.0
114,-2314.892331816792,141.267,0.0
115,-2304.892331816792,141.111,0.0
116,-2294.892331816792,140.992,0.0
117,-2284.892331816792,140.86,0.0
118,-2274.892331816792,140.718,0.0
120,-2254.892331816792,140.641,0.0
121,-2244.892331816792,140.539,0.0
184,-1614.892331816792,140.485,0.0
186,-1594.892331816792,140.426,0.0
188,-1574.892331816792,140.418,0.0
189,-1564.892331816792,140.245,0.0
190,-1554.892331816792,140.2,0.0
191,-1544.892331816792,140.109,0.0
192,-1534.892331816792,140.047,0.0
193,-1524.892331816792,140.035,0.0
194,-1514.892331816792,140.0,0.0
196,-1494.892331816792,139.863,0.0
216,-1293.892331816792,139.838,0.0
217,-1283.892331816792,139.812,0.0
218,-1273.892331816792,139.763,0.0
219,-1263.892331816792,139.737,0.0
220,-1253.892331816792,139.728,0.0
221,-1243.892331816792,139.694,0.0
222,-1233.892331816792,139.664,0.0
223,-1223.892331816792,139.626,0.0
224,-1213.892331816792,139.591,0.0
225,-1203.892331816792,139.527,0.0
241,-1043.892331816792,139.503,0.0
243,-1023.892331816792,139.43,0.0
245,-1003.892331816792,139.421,0.0
246,-993.892331816792,139.375,0.0
247,-983.892331816792,139.266,0.0
248,-973.892331816792,139.265,0.0
249,-963.892331816792,139.243,0.0
250,-953.892331816792,139.199,0.0
251,-943.892331816792,139.13,0.0
252,-933.892331816792,139.109,0.0
253,-923.892331816792,139.021,0.0
282,-632.892331816792,138.948,0.0
283,-622.892331816792,138.871,0.0
284,-612.892331816792,138.79,0.0
285,-602.892331816792,138.745,0.0
286,-592.892331816792,138.698,0.0
287,-582.892331816792,138.58,0.0
294,-512.892331816792,138.493,0.0
295,-502.892331816792,138.419,0.0
296,-492.892331816792,138.345,0.0
297,-482.892331816792,138.297,0.0
298,-472.892331816792,138.225,0.0
299,-462.892331816792,138.132,0.0
300,-452.892331816792,138.03,0.0
301,-442.892331816792,137.956,0.0
302,-432.892331816792,137.86,0.0
303,-422.892331816792,137.738,0.0
304,-412.892331816792,137.609,0.0
305,-401.892331816792,137.489,0.0
306,-391.892331816792,137.361,0.0
307,-381.892331816792,137.21,0.0
308,-371.892331816792,137.073,0.0
309,-361.892331816792,136.954,0.0
310,-351.892331816792,136.803,0.0
311,-341.892331816792,136.64,0.0
312,-331.892331816792,136.458,0.0
313,-321.892331816792,136.277,0.0
314,-311.892331816792,136.104,0.0
315,-301.892331816792,135.984,0.0
316,-291.892331816792,135.9,0.0
