fixIdx,tickLead,togo,area
22,2525.107668183208,143.14,0.0
436,3356.107668183208,143.136,0.0
437,3358.107668183208,143.129,0.0
448,3380.107668183208,143.102,0.0
449,3382.107668183208,143.061,0.0
450,3384.107668183208,143.021,0.0
451,3386.107668183208,142.991,0.0
452,3388.107668183208,142.971,0.0
453,3390.107668183208,142.962,0.0
454,3392.107668183208,142.961,0.0
462,3408.107668183208,142.957,0.0
463,3410.107668183208,142.916,0.0
464,3412.107668183208,142.876,0.0
465,3414.107668183208,142.84,0.0
466,3416.107668183208,142.811,0.0
467,3418.107668183208,142.792,0.0
468,3420.107668183208,142.787,0.0
477,3438.107668183208,142.77,0.0
478,3440.107668183208,142.733,0.0
479,3442.107668183208,142.695,0.0
480,3444.107668183208,142.664,0.0
481,3446.107668183208,142.643,0.0
482,3448.107668183208,142.634,0.0
490,3464.107668183208,142.606,0.0
491,3466.107668183208,142.574,0.0
492,3468.107668183208,142.541,0.0
493,3470.107668183208,142.503,0.0
494,3472.107668183208,142.466,0.0
495,3474.107668183208,142.428,0.0
496,3476.107668183208,142.391,0.0
497,3478.107668183208,142.352,0.0
498,3480.107668183208,142.314,0.0
499,3482.107668183208,142.278,0.0
500,3484.107668183208,142.248,0.0
501,3486.107668183208,142.23,0.0
502,3488.107668183208,142.223,0.0
518,3520.107668183208,142.216,0.0
519,3522.107668183208,142.179,0.0
520,3524.107668183208,142.146,0.0
521,3526.107668183208,142.121,0.0
522,3528.107668183208,142.098,0.0
523,3530.107668183208,142.083,0.0
524,3532.107668183208,142.076,0.0
525,3534.107668183208,142.073,0.0
538,3560.107668183208,142.058,0.0
539,3562.107668183208,142.024,0.0
540,3564.107668183208,141.992,0.0
541,3566.107668183208,141.966,0.0
542,3568.107668183208,141.954,0.0
543,3570.107668183208,141.952,0.0
563,3610.107668183208,141.937,0.0
564,3612.107668183208,141.896,0.0
565,3614.107668183208,141.853,0.0
566,3616.107668183208,141.808,0.0
567,3618.107668183208,141.763,0.0
568,3620.107668183208,141.72,0.0
569,3622.107668183208,141.677,0.0
570,3624.107668183208,141.636,0.0
571,3626.107668183208,141.589,0.0
572,3629.107668183208,141.541,0.0
573,3631.107668183208,141.494,0.0
574,3633.107668183208,141.449,0.0
575,3635.107668183208,141.404,0.0
576,3637.107668183208,141.359,0.0
577,3639.107668183208,141.314,0.0
578,3641.107668183208,141.267,0.0
579,3643.107668183208,141.22,0.0
580,3645.107668183208,141.171,0.0
581,3647.107668183208,141.123,0.0
582,3649.107668183208,141.072,0.0
583,3651.107668183208,141.024,0.0
584,3653.107668183208,140.975,0.0
585,3655.107668183208,140.93,0.0
586,3657.107668183208,140.884,0.0
587,3659.107668183208,140.837,0.0
588,3661.107668183208,140.792,0.0
589,3663.107668183208,140.749,0.0
590,3665.107668183208,140.704,0.0
591,3667.107668183208,140.66,0.0
592,3669.107668183208,140.615,0.0
593,3671.107668183208,140.57,0.0
594,3673.107668183208,140.525,0.0
595,3675.107668183208,140.481,0.0
596,3677.107668183208,140.438,0.0
597,3679.107668183208,140.399,0.0
598,3681.107668183208,140.364,0.0
599,3683.107668183208,140.333,0.0
600,3685.107668183208,140.303,0.0
601,3687.107668183208,140.271,0.0
602,3689.107668183208,140.24,0.0
603,3691.107668183208,140.229,0.0
612,3709.107668183208,140.215,0.0
613,3711.107668183208,140.182,0.0
614,3713.107668183208,140.162,0.0
622,3729.107668183208,140.144,0.0
623,3731.107668183208,140.103,0.0
624,3733.107668183208,140.064,0.0
625,3735.107668183208,140.032,0.0
626,3737.107668183208,140.005,0.0
627,3739.107668183208,139.976,0.0
628,3741.107668183208,139.956,0.0
629,3743.107668183208,139.955,0.0
646,3777.107668183208,139.941,0.0
647,3779.107668183208,139.908,0.0
648,3781.107668183208,139.869,0.0
649,3783.107668183208,139.83,0.0
650,3785.107668183208,139.787,0.0
651,3787.107668183208,139.744,0.0
652,3789.107668183208,139.704,0.0
653,3791.107668183208,139.665,0.0
654,3793.107668183208,139.625,0.0
655,3795.107668183208,139.589,0.0
656,3797.107668183208,139.566,0.0
657,3799.107668183208,139.557,0.0
666,3817.107668183208,139.547,0.0
667,3819.107668183208,139.487,0.0
668,3821.107668183208,139.468,0.0
669,3823.107668183208,139.439,0.0
670,3825.107668183208,139.429,0.0
681,3847.107668183208,139.426,0.0
682,3849.107668183208,139.399,0.0
683,3851.107668183208,139.367,0.0
684,3853.107668183208,139.338,0.0
685,3855.107668183208,139.307,0.0
686,3857.107668183208,139.275,0.0
687,3859.107668183208,139.246,0.0
688,3861.107668183208,139.22,0.0
689,3863.107668183208,139.194,0.0
690,3865.107668183208,139.167,0.0
691,3867.107668183208,139.141,0.0
692,3869.107668183208,139.117,0.0
693,3871.107668183208,139.099,0.0
694,3873.107668183208,139.081,0.0
695,3875.107668183208,139.067,0.0
696,3877.107668183208,139.05,0.0
697,3879.107668183208,139.03,0.0
698,3881.107668183208,139.003,0.0
699,3883.107668183208,138.971,0.0
700,3885.107668183208,138.938,0.0
701,3887.107668183208,138.905,0.0
702,3889.107668183208,138.874,0.0
703,3891.107668183208,138.844,0.0
704,3893.107668183208,138.813,0.0
705,3895.107668183208,138.782,0.0
706,3897.107668183208,138.751,0.0
707,3899.107668183208,138.716,0.0
708,3901.107668183208,138.681,0.0
709,3903.107668183208,138.647,0.0
710,3905.107668183208,138.616,0.0
711,3907.107668183208,138.585,0.0
712,3909.107668183208,138.553,0.0
713,3911.107668183208,138.522,0.0
714,3913.107668183208,138.489,0.0
715,3915.107668183208,138.457,0.0
716,3917.107668183208,138.426,0.0
717,3919.107668183208,138.395,0.0
718,3921.107668183208,138.363,0.0
719,3923.107668183208,138.33,0.0
720,3925.107668183208,138.296,0.0
721,3927.107668183208,138.265,0.0
722,3929.107668183208,138.232,0.0
723,3931.107668183208,138.198,0.0
724,3933.107668183208,138.163,0.0
725,3935.107668183208,138.128,0.0
726,3937.107668183208,138.095,0.0
727,3939.107668183208,138.067,0.0
728,3941.107668183208,138.037,0.0
729,3943.107668183208,138.008,0.0
730,3945.107668183208,137.979,0.0
731,3947.107668183208,137.951,0.0
732,3949.107668183208,137.925,0.0
733,3951.107668183208,137.894,0.0
734,3953.107668183208,137.855,0.0
735,3955.107668183208,137.818,0.0
736,3957.107668183208,137.782,0.0
737,3959.107668183208,137.751,0.0
738,3961.107668183208,137.731,0.0
739,3963.107668183208,137.717,0.0
748,3982.107668183208,137.696,0.0
749,3984.107668183208,137.661,0.0
750,3986.107668183208,137.624,0.0
751,3988.107668183208,137.596,0.0
752,3990.107668183208,137.58,0.0
757,4000.107668183208,137.572,0.0
758,4002.107668183208,137.541,0.0
759,4004.107668183208,137.502,0.0
760,4006.107668183208,137.463,0.0
761,4008.107668183208,137.428,0.0
762,4010.107668183208,137.402,0.0
763,4012.107668183208,137.394,0.0
772,4030.107668183208,137.377,0.0
773,4032.107668183208,137.336,0.0
774,4034.107668183208,137.307,0.0
775,4036.107668183208,137.297,0.0
803,4092.107668183208,137.287,0.0
804,4094.107668183208,137.281,0.0
821,4128.107668183208,137.273,0.0
822,4130.107668183208,137.242,0.0
823,4132.107668183208,137.228,0.0
