fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
10,,,,281.0,-1562.892331816792,-9471.66759380786,1,1,143.148
56,,,,1257.0,-1081.892331816792,-8990.66759380786,47,1,143.057
57,,,,1282.0,-1071.892331816792,-8980.66759380786,48,1,143.05
58,,,,1309.0,-1061.892331816792,-8970.66759380786,49,1,143.009
59,,,,1339.0,-1051.892331816792,-8960.66759380786,50,1,142.927
61,,,,1397.0,-1031.892331816792,-8940.66759380786,52,1,142.841
62,,,,1434.0,-1021.892331816792,-8930.66759380786,53,1,142.839
63,,,,1447.0,-1011.892331816792,-8920.66759380786,54,1,142.747
65,,,,1437.0,-991.892331816792,-8900.66759380786,56,1,142.656
70,,,,1478.0,-941.892331816792,-8850.66759380786,61,1,142.566
71,,,,1488.0,-931.892331816792,-8840.66759380786,62,1,142.382
72,,,,1510.0,-921.892331816792,-8830.66759380786,63,1,142.293
73,,,,1530.0,-911.892331816792,-8820.66759380786,64,1,142.262
74,,,,1543.0,-901.892331816792,-8810.66759380786,65,1,142.254
76,,,,1583.0,-881.892331816792,-8790.66759380786,67,1,142.233
77,,,,1592.0,-871.892331816792,-8780.66759380786,68,1,142.21
78,,,,1608.0,-861.892331816792,-8770.66759380786,69,1,142.147
79,,,,1612.0,-851.892331816792,-8760.66759380786,70,1,142.137
80,,,,1615.0,-841.892331816792,-8750.66759380786,71,1,142.019
82,,,,1656.0,-821.892331816792,-8730.66759380786,73,1,141.962
83,,,,1674.0,-811.892331816792,-8720.66759380786,74,1,141.909
84,,,,1687.0,-801.892331816792,-8710.66759380786,75,1,141.886
85,,,,1690.0,-791.892331816792,-8700.66759380786,76,1,141.836
87,,,,1714.0,-771.892331816792,-8680.66759380786,78,1,141.726
89,,,,1735.0,-751.892331816792,-8660.66759380786,80,1,141.699
90,,,,1713.0,-741.892331816792,-8650.66759380786,81,1,141.549
91,,,,1694.0,-731.892331816792,-8640.66759380786,82,1,141.366
92,,,,1675.0,-721.892331816792,-8630.66759380786,83,1,141.224
93,,,,1647.0,-711.892331816792,-8620.66759380786,84,1,141.112
94,,,,1627.0,-701.892331816792,-8610.66759380786,85,1,140.999
95,,,,1608.0,-691.892331816792,-8600.66759380786,86,1,140.846
96,,,,1610.0,-681.892331816792,-8590.66759380786,87,1,140.681
97,,,,1601.0,-671.892331816792,-8580.66759380786,88,1,140.53
98,,,,1586.0,-660.892331816792,-8569.66759380786,89,1,140.404
