fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
4,,,,295.0,-1544.892331816792,-9453.66759380786,1,1,143.126
67,,,,1237.0,-772.892331816792,-8681.66759380786,64,1,142.985
69,,,,1259.0,-752.892331816792,-8661.66759380786,66,1,142.907
71,,,,1275.0,-732.892331816792,-8641.66759380786,68,1,142.816
72,,,,1274.0,-722.892331816792,-8631.66759380786,69,1,142.746
74,,,,1278.0,-702.892331816792,-8611.66759380786,71,1,142.668
76,,,,1272.0,-682.892331816792,-8591.66759380786,73,1,142.574
77,,,,1265.0,-672.892331816792,-8581.66759380786,74,1,142.419
78,,,,1236.0,-662.892331816792,-8571.66759380786,75,1,142.205
79,,,,1208.0,-652.892331816792,-8561.66759380786,76,1,142.009
80,,,,1177.0,-642.892331816792,-8551.66759380786,77,1,141.797
81,,,,1153.0,-632.892331816792,-8541.66759380786,78,1,141.568
82,,,,1115.0,-622.892331816792,-8531.66759380786,79,1,141.342
83,,,,1087.0,-612.892331816792,-8521.66759380786,80,1,141.11
84,,,,1065.0,-602.892331816792,-8511.66759380786,81,1,140.894
85,,,,1040.0,-592.892331816792,-8501.66759380786,82,1,140.669
86,,,,1022.0,-582.892331816792,-8491.66759380786,83,1,140.425
87,,,,1012.0,-572.892331816792,-8481.66759380786,84,1,140.196
88,,,,998.0,-562.892331816792,-8471.66759380786,85,1,139.999
89,,,,976.0,-552.892331816792,-8461.66759380786,86,1,139.788
90,,,,973.0,-542.892331816792,-8451.66759380786,87,1,139.6
91,,,,984.0,-532.892331816792,-8441.66759380786,88,1,139.412
92,,,,995.0,-522.892331816792,-8431.66759380786,89,1,139.388
93,,,,1002.0,-512.892331816792,-8421.66759380786,90,1,139.346
94,,,,1018.0,-502.892331816792,-8411.66759380786,91,1,139.171
97,,,,1052.0,-472.892331816792,-8381.66759380786,94,1,139.062
99,,,,1085.0,-452.892331816792,-8361.66759380786,96,1,139.037
100,,,,1097.0,-442.892331816792,-8351.66759380786,97,1,138.961
101,,,,1116.0,-432.892331816792,-8341.66759380786,98,1,138.931
102,,,,1128.0,-422.892331816792,-8331.66759380786,99,1,138.909
103,,,,1142.0,-412.892331816792,-8321.66759380786,100,1,138.855
104,,,,1152.0,-402.892331816792,-8311.66759380786,101,1,138.789
105,,,,1168.0,-392.892331816792,-8301.66759380786,102,1,138.761
107,,,,1191.0,-372.892331816792,-8281.66759380786,104,1,138.645
109,,,,1228.0,-352.892331816792,-8261.66759380786,106,1,138.601
110,,,,1244.0,-342.892331816792,-8251.66759380786,107,1,138.513
111,,,,1256.0,-332.892331816792,-8241.66759380786,108,1,138.501
112,,,,1276.0,-322.892331816792,-8231.66759380786,109,1,138.448
113,,,,1288.0,-312.892331816792,-8221.66759380786,110,1,138.342
114,,,,1299.0,-302.892331816792,-8211.66759380786,111,1,138.327
115,,,,1317.0,-292.892331816792,-8201.66759380786,112,1,138.26
116,,,,1328.0,-282.892331816792,-8191.66759380786,113,1,138.227
117,,,,1335.0,-272.892331816792,-8181.66759380786,114,1,138.141
118,,,,1343.0,-262.892331816792,-8171.66759380786,115,1,138.12
119,,,,1352.0,-252.892331816792,-8161.66759380786,116,1,137.989
120,,,,1356.0,-241.892331816792,-8150.66759380786,117,1,137.963
121,,,,1386.0,-231.892331816792,-8140.66759380786,118,1,137.845
122,,,,1401.0,-221.892331816792,-8130.66759380786,119,1,137.786
123,,,,1414.0,-211.892331816792,-8120.66759380786,120,1,137.754
124,,,,1425.0,-201.892331816792,-8110.66759380786,121,1,137.703
125,,,,1449.0,-191.892331816792,-8100.66759380786,122,1,137.66
126,,,,1472.0,-181.892331816792,-8090.66759380786,123,1,137.585
127,,,,1506.0,-171.892331816792,-8080.66759380786,124,1,137.577
128,,,,1543.0,-161.892331816792,-8070.66759380786,125,1,137.512
129,,,,1576.0,-151.892331816792,-8060.66759380786,126,1,137.477
130,,,,1609.0,-141.892331816792,-8050.66759380786,127,1,137.388
131,,,,1643.0,-131.892331816792,-8040.66759380786,128,1,137.301
132,,,,1677.0,-121.892331816792,-8030.66759380786,129,1,137.284
133,,,,1703.0,-111.892331816792,-8020.66759380786,130,1,137.249
134,,,,1728.0,-101.892331816792,-8010.66759380786,131,1,137.142
135,,,,1739.0,-91.892331816792,-8000.66759380786,132,1,137.04
137,,,,1798.0,-71.892331816792,-7980.66759380786,134,1,137.007
138,,,,1822.0,-61.892331816792,-7970.66759380786,135,1,136.943
139,,,,1854.0,-51.892331816792,-7960.66759380786,136,1,136.924
140,,,,1874.0,-41.892331816792,-7950.66759380786,137,1,136.878
141,,,,1903.0,-31.892331816792,-7940.66759380786,138,1,136.858
142,,,,1926.0,-21.892331816792,-7930.66759380786,139,1,136.828
143,,,,1952.0,-11.892331816792,-7920.66759380786,140,1,136.737
144,,,,1954.0,-7.892331816792,-7916.66759380786,141,1,136.728
146,,,,1975.0,3.107668183208,-7905.66759380786,143,1,136.641
147,,,,1981.0,13.107668183208,-7895.66759380786,144,1,136.616
149,,,,2011.0,33.107668183208,-7875.66759380786,146,1,136.502
150,,,,2029.0,43.107668183208,-7865.66759380786,147,1,136.3
151,,,,2032.0,53.107668183208,-7855.66759380786,148,1,136.112
152,,,,2013.0,63.107668183208,-7845.66759380786,149,1,135.912
153,,,,1994.0,73.107668183208,-7835.66759380786,150,1,135.697
154,,,,1970.0,83.107668183208,-7825.66759380786,151,1,135.483
155,,,,1949.0,93.107668183208,-7815.66759380786,152,1,135.293
156,,,,1933.0,103.107668183208,-7805.66759380786,153,1,135.108
157,,,,1901.0,113.107668183208,-7795.66759380786,154,1,134.908
158,,,,1864.0,123.107668183208,-7785.66759380786,155,1,134.714
159,,,,1841.0,133.107668183208,-7775.66759380786,156,1,134.514
160,,,,1818.0,143.107668183208,-7765.66759380786,157,1,134.309
161,,,,1788.0,153.107668183208,-7755.66759380786,158,1,134.092
162,,,,1762.0,163.107668183208,-7745.66759380786,1,2,133.897
163,,,,1729.0,173.107668183208,-7735.66759380786,2,2,133.688
164,,,,1697.0,183.107668183208,-7725.66759380786,3,2,133.462
165,,,,1661.0,193.107668183208,-7715.66759380786,4,2,133.237
166,,,,1623.0,203.107668183208,-7705.66759380786,5,2,133.013
167,,,,1600.0,213.107668183208,-7695.66759380786,6,2,132.78
168,,,,1607.0,223.107668183208,-7685.66759380786,7,2,132.57
169,,,,1606.0,233.107668183208,-7675.66759380786,8,2,132.387
170,,,,1617.0,243.107668183208,-7665.66759380786,9,2,132.203
171,,,,1635.0,253.107668183208,-7655.66759380786,10,2,132.035
172,,,,1649.0,263.107668183208,-7645.66759380786,11,2,131.968
174,,,,1688.0,283.107668183208,-7625.66759380786,13,2,131.925
177,,,,1732.0,313.107668183208,-7595.66759380786,16,2,131.879
178,,,,1742.0,323.107668183208,-7585.66759380786,17,2,131.829
179,,,,1747.0,333.107668183208,-7575.66759380786,18,2,131.714
181,,,,1759.0,353.107668183208,-7555.66759380786,20,2,131.683
182,,,,1759.0,363.107668183208,-7545.66759380786,21,2,131.575
186,,,,1755.0,403.107668183208,-7505.66759380786,25,2,131.455
187,,,,1774.0,413.107668183208,-7495.66759380786,26,2,131.451
188,,,,1785.0,423.107668183208,-7485.66759380786,27,2,131.412
189,,,,1797.0,433.107668183208,-7475.66759380786,28,2,131.34
190,,,,1805.0,443.107668183208,-7465.66759380786,29,2,131.338
191,,,,1818.0,453.107668183208,-7455.66759380786,30,2,131.216
192,,,,1827.0,463.107668183208,-7445.66759380786,31,2,131.103
193,,,,1828.0,473.107668183208,-7435.66759380786,32,2,130.945
194,,,,1817.0,483.107668183208,-7425.66759380786,33,2,130.821
195,,,,1790.0,493.107668183208,-7415.66759380786,34,2,130.701
196,,,,1777.0,503.107668183208,-7405.66759380786,35,2,130.588
197,,,,1773.0,514.107668183208,-7394.66759380786,36,2,130.499
198,,,,1755.0,524.107668183208,-7384.66759380786,37,2,130.362
199,,,,1729.0,534.107668183208,-7374.66759380786,38,2,130.208
200,,,,1711.0,544.107668183208,-7364.66759380786,39,2,130.028
201,,,,1707.0,554.107668183208,-7354.66759380786,40,2,129.836
202,,,,1687.0,564.107668183208,-7344.66759380786,41,2,129.639
203,,,,1677.0,574.107668183208,-7334.66759380786,42,2,129.48
204,,,,1658.0,584.107668183208,-7324.66759380786,43,2,129.323
205,,,,1643.0,594.107668183208,-7314.66759380786,44,2,129.13
206,,,,1626.0,604.107668183208,-7304.66759380786,45,2,128.969
207,,,,1617.0,614.107668183208,-7294.66759380786,46,2,128.825
208,,,,1587.0,624.107668183208,-7284.66759380786,47,2,128.674
209,,,,1569.0,634.107668183208,-7274.66759380786,48,2,128.485
210,,,,1545.0,644.107668183208,-7264.66759380786,49,2,128.281
211,,,,1519.0,654.107668183208,-7254.66759380786,50,2,128.074
212,,,,1490.0,664.107668183208,-7244.66759380786,51,2,127.895
213,,,,1466.0,674.107668183208,-7234.66759380786,52,2,127.743
214,,,,1419.0,684.107668183208,-7224.66759380786,53,2,127.601
215,,,,1372.0,694.107668183208,-7214.66759380786,54,2,127.419
216,,,,1347.0,704.107668183208,-7204.66759380786,55,2,127.266
217,,,,1332.0,714.107668183208,-7194.66759380786,56,2,127.131
218,,,,1322.0,724.107668183208,-7184.66759380786,57,2,126.946
219,,,,1300.0,734.107668183208,-7174.66759380786,58,2,126.751
220,,,,1287.0,744.107668183208,-7164.66759380786,59,2,126.541
221,,,,1281.0,754.107668183208,-7154.66759380786,60,2,126.364
222,,,,1278.0,764.107668183208,-7144.66759380786,61,2,126.17
223,,,,1304.0,774.107668183208,-7134.66759380786,62,2,126.032
225,,,,1312.0,794.107668183208,-7114.66759380786,64,2,125.973
226,,,,1332.0,804.107668183208,-7104.66759380786,65,2,125.817
229,,,,1361.0,834.107668183208,-7074.66759380786,68,2,125.74
231,,,,1373.0,854.107668183208,-7054.66759380786,70,2,125.666
232,,,,1371.0,864.107668183208,-7044.66759380786,71,2,125.652
233,,,,1381.0,874.107668183208,-7034.66759380786,72,2,125.467
234,,,,1390.0,884.107668183208,-7024.66759380786,73,2,125.322
235,,,,1385.0,894.107668183208,-7014.66759380786,74,2,125.191
236,,,,1365.0,904.107668183208,-7004.66759380786,75,2,125.026
237,,,,1346.0,914.107668183208,-6994.66759380786,76,2,124.893
238,,,,1324.0,924.107668183208,-6984.66759380786,77,2,124.729
239,,,,1315.0,934.107668183208,-6974.66759380786,78,2,124.58
240,,,,1295.0,944.107668183208,-6964.66759380786,79,2,124.475
241,,,,1279.0,954.107668183208,-6954.66759380786,80,2,124.351
242,,,,1256.0,964.107668183208,-6944.66759380786,81,2,124.193
243,,,,1238.0,974.107668183208,-6934.66759380786,82,2,124.064
244,,,,1202.0,984.107668183208,-6924.66759380786,83,2,123.997
245,,,,1177.0,994.107668183208,-6914.66759380786,84,2,123.913
246,,,,1150.0,1004.107668183208,-6904.66759380786,85,2,123.799
247,,,,1127.0,1014.107668183208,-6894.66759380786,86,2,123.704
248,,,,1102.0,1024.107668183208,-6884.66759380786,87,2,123.579
249,,,,1073.0,1034.107668183208,-6874.66759380786,88,2,123.435
250,,,,1061.0,1044.107668183208,-6864.66759380786,89,2,123.256
251,,,,1052.0,1054.107668183208,-6854.66759380786,90,2,123.086
252,,,,1021.0,1064.107668183208,-6844.66759380786,91,2,122.927
253,,,,993.0,1074.107668183208,-6834.66759380786,92,2,122.748
254,,,,961.0,1084.107668183208,-6824.66759380786,93,2,122.6
255,,,,919.0,1094.107668183208,-6814.66759380786,94,2,122.438
256,,,,888.0,1104.107668183208,-6804.66759380786,95,2,122.25
257,,,,857.0,1114.107668183208,-6794.66759380786,96,2,122.063
258,,,,816.0,1124.107668183208,-6784.66759380786,97,2,121.883
259,,,,779.0,1134.107668183208,-6774.66759380786,98,2,121.697
260,,,,757.0,1144.107668183208,-6764.66759380786,99,2,121.466
261,,,,720.0,1154.107668183208,-6754.66759380786,100,2,121.241
262,,,,677.0,1164.107668183208,-6744.66759380786,101,2,121.004
263,,,,648.0,1174.107668183208,-6734.66759380786,102,2,120.814
264,,,,622.0,1184.107668183208,-6724.66759380786,103,2,120.681
265,,,,595.0,1194.107668183208,-6714.66759380786,104,2,120.478
266,,,,574.0,1204.107668183208,-6704.66759380786,105,2,120.249
267,,,,549.0,1214.107668183208,-6694.66759380786,106,2,120.026
268,,,,530.0,1224.107668183208,-6684.66759380786,107,2,119.779
