fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
7,,,,230.0,-3979.180188757446,-11709.717928356575,1,1,171.716
8,,,,230.0,-3949.180188757446,-11679.717928356575,2,1,171.714
9,,,,229.0,-3919.180188757446,-11649.717928356575,3,1,171.711
10,,,,230.0,-3889.180188757446,-11619.717928356575,4,1,171.668
11,,,,288.0,-3858.180188757446,-11588.717928356575,5,1,171.163
12,,,,290.0,-3855.180188757446,-11585.717928356575,6,1,171.114
13,,,,303.0,-3852.180188757446,-11582.717928356575,7,1,171.065
14,,,,319.0,-3849.180188757446,-11579.717928356575,8,1,171.018
15,,,,329.0,-3846.180188757446,-11576.717928356575,9,1,170.974
16,,,,339.0,-3843.180188757446,-11573.717928356575,10,1,170.929
17,,,,344.0,-3840.180188757446,-11570.717928356575,11,1,170.886
18,,,,353.0,-3837.180188757446,-11567.717928356575,12,1,170.848
19,,,,373.0,-3834.180188757446,-11564.717928356575,13,1,170.805
20,,,,387.0,-3831.180188757446,-11561.717928356575,14,1,170.762
21,,,,392.0,-3828.180188757446,-11558.717928356575,15,1,170.728
22,,,,395.0,-3825.180188757446,-11555.717928356575,16,1,170.69
23,,,,399.0,-3822.180188757446,-11552.717928356575,17,1,170.65
24,,,,401.0,-3819.180188757446,-11549.717928356575,18,1,170.611
25,,,,405.0,-3816.180188757446,-11546.717928356575,19,1,170.58
26,,,,406.0,-3813.180188757446,-11543.717928356575,20,1,170.559
27,,,,411.0,-3810.180188757446,-11540.717928356575,21,1,170.547
264,,,,1116.0,-3099.180188757446,-10829.717928356575,258,1,170.506
265,,,,1121.0,-3096.180188757446,-10826.717928356575,259,1,170.452
266,,,,1126.0,-3093.180188757446,-10823.717928356575,260,1,170.403
267,,,,1137.0,-3090.180188757446,-10820.717928356575,261,1,170.396
279,,,,1232.0,-3054.180188757446,-10784.717928356575,273,1,170.395
288,,,,1302.0,-3027.180188757446,-10757.717928356575,282,1,170.361
289,,,,1310.0,-3024.180188757446,-10754.717928356575,283,1,170.344
295,,,,1359.0,-3006.180188757446,-10736.717928356575,289,1,170.337
456,,,,2537.0,-2522.180188757446,-10252.717928356575,450,1,170.305
457,,,,2530.0,-2519.180188757446,-10249.717928356575,451,1,170.257
458,,,,2518.0,-2516.180188757446,-10246.717928356575,452,1,170.211
459,,,,2507.0,-2513.180188757446,-10243.717928356575,453,1,170.165
460,,,,2493.0,-2510.180188757446,-10240.717928356575,454,1,170.12
461,,,,2476.0,-2507.180188757446,-10237.717928356575,455,1,170.072
462,,,,2469.0,-2504.180188757446,-10234.717928356575,456,1,170.02
463,,,,2465.0,-2501.180188757446,-10231.717928356575,457,1,169.971
464,,,,2454.0,-2498.180188757446,-10228.717928356575,458,1,169.922
465,,,,2448.0,-2495.180188757446,-10225.717928356575,459,1,169.873
466,,,,2443.0,-2492.180188757446,-10222.717928356575,460,1,169.824
467,,,,2439.0,-2489.180188757446,-10219.717928356575,461,1,169.778
468,,,,2433.0,-2486.180188757446,-10216.717928356575,462,1,169.736
469,,,,2429.0,-2483.180188757446,-10213.717928356575,463,1,169.697
470,,,,2421.0,-2480.180188757446,-10210.717928356575,464,1,169.659
471,,,,2410.0,-2477.180188757446,-10207.717928356575,465,1,169.616
472,,,,2400.0,-2474.180188757446,-10204.717928356575,466,1,169.572
473,,,,2389.0,-2471.180188757446,-10201.717928356575,467,1,169.527
474,,,,2382.0,-2468.180188757446,-10198.717928356575,468,1,169.477
475,,,,2373.0,-2465.180188757446,-10195.717928356575,469,1,169.432
476,,,,2365.0,-2462.180188757446,-10192.717928356575,470,1,169.387
477,,,,2365.0,-2459.180188757446,-10189.717928356575,471,1,169.348
478,,,,2366.0,-2456.180188757446,-10186.717928356575,472,1,169.311
479,,,,2371.0,-2453.180188757446,-10183.717928356575,473,1,169.275
480,,,,2371.0,-2450.180188757446,-10180.717928356575,474,1,169.241
481,,,,2369.0,-2447.180188757446,-10177.717928356575,475,1,169.206
482,,,,2368.0,-2444.180188757446,-10174.717928356575,476,1,169.168
483,,,,2365.0,-2441.180188757446,-10171.717928356575,477,1,169.135
484,,,,2363.0,-2438.180188757446,-10168.717928356575,478,1,169.097
485,,,,2361.0,-2435.180188757446,-10165.717928356575,479,1,169.059
486,,,,2361.0,-2432.180188757446,-10162.717928356575,480,1,169.024
487,,,,2361.0,-2429.180188757446,-10159.717928356575,481,1,168.988
488,,,,2359.0,-2426.180188757446,-10156.717928356575,482,1,168.955
489,,,,2358.0,-2423.180188757446,-10153.717928356575,483,1,168.922
490,,,,2359.0,-2420.180188757446,-10150.717928356575,484,1,168.89
491,,,,2353.0,-2417.180188757446,-10147.717928356575,485,1,168.859
492,,,,2343.0,-2414.180188757446,-10144.717928356575,486,1,168.822
493,,,,2337.0,-2411.180188757446,-10141.717928356575,487,1,168.785
494,,,,2331.0,-2408.180188757446,-10138.717928356575,488,1,168.749
495,,,,2326.0,-2405.180188757446,-10135.717928356575,489,1,168.72
496,,,,2318.0,-2402.180188757446,-10132.717928356575,490,1,168.694
497,,,,2313.0,-2399.180188757446,-10129.717928356575,491,1,168.668
498,,,,2308.0,-2396.180188757446,-10126.717928356575,492,1,168.646
499,,,,2306.0,-2393.180188757446,-10123.717928356575,493,1,168.627
500,,,,2307.0,-2390.180188757446,-10120.717928356575,494,1,168.596
501,,,,2316.0,-2387.180188757446,-10117.717928356575,495,1,168.563
502,,,,2324.0,-2384.180188757446,-10114.717928356575,496,1,168.538
503,,,,2336.0,-2381.180188757446,-10111.717928356575,497,1,168.513
504,,,,2344.0,-2378.180188757446,-10108.717928356575,498,1,168.474
505,,,,2356.0,-2375.180188757446,-10105.717928356575,499,1,168.451
587,,,,2726.0,-2129.180188757446,-9859.717928356575,581,1,168.391
588,,,,2727.0,-2126.180188757446,-9856.717928356575,582,1,168.338
589,,,,2735.0,-2123.180188757446,-9853.717928356575,583,1,168.281
590,,,,2732.0,-2120.180188757446,-9850.717928356575,584,1,168.228
591,,,,2716.0,-2117.180188757446,-9847.717928356575,585,1,168.205
615,,,,2699.0,-2045.180188757446,-9775.717928356575,609,1,168.171
616,,,,2714.0,-2042.180188757446,-9772.717928356575,610,1,168.116
617,,,,2718.0,-2039.180188757446,-9769.717928356575,611,1,168.099
623,,,,2734.0,-2021.180188757446,-9751.717928356575,617,1,168.083
628,,,,2739.0,-2006.180188757446,-9736.717928356575,622,1,168.076
629,,,,2745.0,-2003.180188757446,-9733.717928356575,623,1,168.04
630,,,,2746.0,-2000.180188757446,-9730.717928356575,624,1,167.99
631,,,,2749.0,-1997.180188757446,-9727.717928356575,625,1,167.954
642,,,,2739.0,-1964.180188757446,-9694.717928356575,636,1,167.908
643,,,,2731.0,-1961.180188757446,-9691.717928356575,637,1,167.867
644,,,,2728.0,-1958.180188757446,-9688.717928356575,638,1,167.848
676,,,,2700.0,-1862.180188757446,-9592.717928356575,670,1,167.844
677,,,,2707.0,-1859.180188757446,-9589.717928356575,671,1,167.802
678,,,,2703.0,-1856.180188757446,-9586.717928356575,672,1,167.755
679,,,,2699.0,-1853.180188757446,-9583.717928356575,673,1,167.697
680,,,,2701.0,-1850.180188757446,-9580.717928356575,674,1,167.632
681,,,,2702.0,-1847.180188757446,-9577.717928356575,675,1,167.582
682,,,,2702.0,-1844.180188757446,-9574.717928356575,676,1,167.56
683,,,,2701.0,-1841.180188757446,-9571.717928356575,677,1,167.555
1402,,,,2351.0,313.819811242554,-7416.717928356575,1396,1,167.54
1403,,,,2340.0,316.819811242554,-7413.717928356575,1397,1,167.462
1404,,,,2329.0,319.819811242554,-7410.717928356575,1,2,167.388
1405,,,,2326.0,322.819811242554,-7407.717928356575,2,2,167.312
1406,,,,2328.0,325.819811242554,-7404.717928356575,3,2,167.238
1407,,,,2333.0,328.819811242554,-7401.717928356575,4,2,167.17
1408,,,,2333.0,331.819811242554,-7398.717928356575,5,2,167.107
1409,,,,2331.0,334.819811242554,-7395.717928356575,6,2,167.043
1410,,,,2333.0,337.819811242554,-7392.717928356575,7,2,166.98
1411,,,,2328.0,340.819811242554,-7389.717928356575,8,2,166.91
1412,,,,2334.0,343.819811242554,-7386.717928356575,9,2,166.846
1413,,,,2343.0,346.819811242554,-7383.717928356575,10,2,166.783
1414,,,,2357.0,349.819811242554,-7380.717928356575,11,2,166.724
1415,,,,2366.0,352.819811242554,-7377.717928356575,12,2,166.697
1432,,,,2489.0,403.819811242554,-7326.717928356575,29,2,166.692
1437,,,,2524.0,418.819811242554,-7311.717928356575,34,2,166.651
1438,,,,2532.0,421.819811242554,-7308.717928356575,35,2,166.62
1443,,,,2577.0,437.819811242554,-7292.717928356575,40,2,166.601
1444,,,,2584.0,440.819811242554,-7289.717928356575,41,2,166.585
1449,,,,2622.0,455.819811242554,-7274.717928356575,46,2,166.578
1450,,,,2628.0,458.819811242554,-7271.717928356575,47,2,166.551
1457,,,,2671.0,479.819811242554,-7250.717928356575,54,2,166.532
1464,,,,2705.0,500.819811242554,-7229.717928356575,61,2,166.503
1465,,,,2709.0,503.819811242554,-7226.717928356575,62,2,166.472
1473,,,,2748.0,527.819811242554,-7202.717928356575,70,2,166.464
1474,,,,2756.0,530.819811242554,-7199.717928356575,71,2,166.417
1475,,,,2755.0,533.819811242554,-7196.717928356575,72,2,166.373
1476,,,,2759.0,536.819811242554,-7193.717928356575,73,2,166.329
1477,,,,2766.0,539.819811242554,-7190.717928356575,74,2,166.29
1478,,,,2769.0,542.819811242554,-7187.717928356575,75,2,166.253
1479,,,,2774.0,545.819811242554,-7184.717928356575,76,2,166.216
1480,,,,2780.0,548.819811242554,-7181.717928356575,77,2,166.175
1481,,,,2784.0,551.819811242554,-7178.717928356575,78,2,166.136
