fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
1,,,,0.0,-5010.180188757446,-12740.717928356575,1,1,171.742
27,,,,0.0,-4434.180188757446,-12164.717928356575,27,1,171.729
28,,,,0.0,-4430.180188757446,-12160.717928356575,28,1,171.657
29,,,,0.0,-4421.180188757446,-12151.717928356575,29,1,171.486
30,,,,0.0,-4412.180188757446,-12142.717928356575,30,1,171.31
31,,,,0.0,-4410.180188757446,-12140.717928356575,31,1,171.273
32,,,,0.0,-4401.180188757446,-12131.717928356575,32,1,171.111
33,,,,0.0,-4394.180188757446,-12124.717928356575,33,1,171.014
34,,,,0.0,-4386.180188757446,-12116.717928356575,34,1,170.941
35,,,,0.0,-4379.180188757446,-12109.717928356575,35,1,170.913
344,,,,0.0,-3118.180188757446,-10848.717928356575,344,1,170.859
345,,,,0.0,-3111.180188757446,-10841.717928356575,345,1,170.747
346,,,,0.0,-3101.180188757446,-10831.717928356575,346,1,170.59
347,,,,0.0,-3094.180188757446,-10824.717928356575,347,1,170.502
348,,,,0.0,-3087.180188757446,-10817.717928356575,348,1,170.417
349,,,,0.0,-3082.180188757446,-10812.717928356575,349,1,170.405
353,,,,0.0,-3068.180188757446,-10798.717928356575,353,1,170.371
358,,,,0.0,-3049.180188757446,-10779.717928356575,358,1,170.327
359,,,,0.0,-3044.180188757446,-10774.717928356575,359,1,170.317
363,,,,0.0,-3030.180188757446,-10760.717928356575,363,1,170.301
367,,,,0.0,-3015.180188757446,-10745.717928356575,367,1,170.298
496,,,,0.0,-2451.180188757446,-10181.717928356575,496,1,170.289
497,,,,0.0,-2446.180188757446,-10176.717928356575,497,1,170.251
500,,,,0.0,-2431.180188757446,-10161.717928356575,500,1,170.236
501,,,,0.0,-2428.180188757446,-10158.717928356575,501,1,170.207
502,,,,0.0,-2422.180188757446,-10152.717928356575,502,1,170.177
503,,,,0.0,-2416.180188757446,-10146.717928356575,503,1,170.174
561,,,,0.0,-2040.180188757446,-9770.717928356575,561,1,170.073
562,,,,0.0,-2035.180188757446,-9765.717928356575,562,1,169.996
563,,,,0.0,-2029.180188757446,-9759.717928356575,563,1,169.903
564,,,,0.0,-2027.180188757446,-9757.717928356575,564,1,169.875
565,,,,0.0,-2024.180188757446,-9754.717928356575,565,1,169.836
566,,,,0.0,-2017.180188757446,-9747.717928356575,566,1,169.736
567,,,,0.0,-2010.180188757446,-9740.717928356575,567,1,169.632
568,,,,0.0,-2008.180188757446,-9738.717928356575,568,1,169.604
569,,,,0.0,-2004.180188757446,-9734.717928356575,569,1,169.561
570,,,,0.0,-1999.180188757446,-9729.717928356575,570,1,169.511
571,,,,0.0,-1994.180188757446,-9724.717928356575,571,1,169.447
572,,,,0.0,-1986.180188757446,-9716.717928356575,572,1,169.339
573,,,,0.0,-1978.180188757446,-9708.717928356575,573,1,169.22
574,,,,0.0,-1971.180188757446,-9701.717928356575,574,1,169.15
575,,,,0.0,-1968.180188757446,-9698.717928356575,575,1,169.148
576,,,,0.0,-1962.180188757446,-9692.717928356575,576,1,169.144
580,,,,0.0,-1945.180188757446,-9675.717928356575,580,1,169.134
581,,,,0.0,-1937.180188757446,-9667.717928356575,581,1,169.026
582,,,,0.0,-1936.180188757446,-9666.717928356575,582,1,169.009
583,,,,0.0,-1932.180188757446,-9662.717928356575,583,1,168.96
584,,,,0.0,-1924.180188757446,-9654.717928356575,584,1,168.856
585,,,,0.0,-1919.180188757446,-9649.717928356575,585,1,168.783
586,,,,0.0,-1915.180188757446,-9645.717928356575,586,1,168.73
587,,,,0.0,-1913.180188757446,-9643.717928356575,587,1,168.695
588,,,,0.0,-1907.180188757446,-9637.717928356575,588,1,168.609
589,,,,0.0,-1901.180188757446,-9631.717928356575,589,1,168.576
594,,,,0.0,-1879.180188757446,-9609.717928356575,594,1,168.523
595,,,,0.0,-1874.180188757446,-9604.717928356575,595,1,168.487
596,,,,0.0,-1872.180188757446,-9602.717928356575,596,1,168.48
597,,,,0.0,-1868.180188757446,-9598.717928356575,597,1,168.425
598,,,,0.0,-1867.180188757446,-9597.717928356575,598,1,168.406
599,,,,0.0,-1862.180188757446,-9592.717928356575,599,1,168.334
600,,,,0.0,-1855.180188757446,-9585.717928356575,600,1,168.219
601,,,,0.0,-1850.180188757446,-9580.717928356575,601,1,168.15
602,,,,0.0,-1846.180188757446,-9576.717928356575,602,1,168.092
603,,,,0.0,-1840.180188757446,-9570.717928356575,603,1,168.015
604,,,,0.0,-1837.180188757446,-9567.717928356575,604,1,167.978
605,,,,0.0,-1834.180188757446,-9564.717928356575,605,1,167.935
606,,,,0.0,-1828.180188757446,-9558.717928356575,606,1,167.862
607,,,,0.0,-1823.180188757446,-9553.717928356575,607,1,167.817
919,,,,0.0,-616.180188757446,-8346.717928356575,919,1,167.79
934,,,,0.0,-560.180188757446,-8290.717928356575,934,1,167.784
935,,,,0.0,-557.180188757446,-8287.717928356575,935,1,167.763
939,,,,0.0,-543.180188757446,-8273.717928356575,939,1,167.745
940,,,,0.0,-539.180188757446,-8269.717928356575,940,1,167.706
944,,,,0.0,-526.180188757446,-8256.717928356575,944,1,167.661
945,,,,0.0,-522.180188757446,-8252.717928356575,945,1,167.61
949,,,,0.0,-507.180188757446,-8237.717928356575,949,1,167.603
950,,,,0.0,-504.180188757446,-8234.717928356575,950,1,167.556
