fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo
17,,,,233.0,538.819811242554,-7191.717928356575,1,0,171.683
71,,,,357.0,632.819811242554,-7097.717928356575,28,1,171.652
72,,,,360.0,634.819811242554,-7095.717928356575,29,1,171.612
73,,,,364.0,636.819811242554,-7093.717928356575,30,1,171.575
74,,,,369.0,638.819811242554,-7091.717928356575,31,1,171.537
75,,,,373.0,640.819811242554,-7089.717928356575,32,1,171.501
76,,,,377.0,642.819811242554,-7087.717928356575,33,1,171.465
77,,,,381.0,644.819811242554,-7085.717928356575,34,1,171.431
78,,,,387.0,646.819811242554,-7083.717928356575,35,1,171.405
79,,,,394.0,648.819811242554,-7081.717928356575,36,1,171.373
80,,,,403.0,650.819811242554,-7079.717928356575,37,1,171.339
81,,,,406.0,652.819811242554,-7077.717928356575,38,1,171.311
82,,,,413.0,654.819811242554,-7075.717928356575,39,1,171.279
83,,,,419.0,656.819811242554,-7073.717928356575,40,1,171.248
84,,,,425.0,658.819811242554,-7071.717928356575,41,1,171.216
85,,,,433.0,660.819811242554,-7069.717928356575,42,1,171.19
86,,,,441.0,662.819811242554,-7067.717928356575,43,1,171.166
87,,,,449.0,664.819811242554,-7065.717928356575,44,1,171.134
88,,,,454.0,666.819811242554,-7063.717928356575,45,1,171.114
89,,,,460.0,668.819811242554,-7061.717928356575,46,1,171.094
90,,,,467.0,670.819811242554,-7059.717928356575,47,1,171.071
91,,,,475.0,672.819811242554,-7057.717928356575,48,1,171.05
92,,,,482.0,674.819811242554,-7055.717928356575,49,1,171.032
93,,,,489.0,676.819811242554,-7053.717928356575,50,1,171.009
94,,,,492.0,678.819811242554,-7051.717928356575,51,1,170.998
95,,,,498.0,680.819811242554,-7049.717928356575,52,1,170.991
96,,,,504.0,682.819811242554,-7047.717928356575,53,1,170.983
97,,,,508.0,684.819811242554,-7045.717928356575,54,1,170.982
98,,,,515.0,686.819811242554,-7043.717928356575,55,1,170.977
158,,,,684.0,758.819811242554,-6971.717928356575,115,1,170.958
159,,,,690.0,760.819811242554,-6969.717928356575,116,1,170.924
160,,,,703.0,762.819811242554,-6967.717928356575,117,1,170.891
161,,,,714.0,764.819811242554,-6965.717928356575,118,1,170.861
162,,,,723.0,766.819811242554,-6963.717928356575,119,1,170.827
163,,,,734.0,768.819811242554,-6961.717928356575,120,1,170.796
164,,,,744.0,770.819811242554,-6959.717928356575,121,1,170.762
165,,,,753.0,772.819811242554,-6957.717928356575,122,1,170.727
166,,,,759.0,774.819811242554,-6955.717928356575,123,1,170.693
167,,,,762.0,776.819811242554,-6953.717928356575,124,1,170.657
168,,,,764.0,778.819811242554,-6951.717928356575,125,1,170.631
169,,,,767.0,780.819811242554,-6949.717928356575,126,1,170.603
170,,,,771.0,782.819811242554,-6947.717928356575,127,1,170.579
171,,,,772.0,784.819811242554,-6945.717928356575,128,1,170.553
172,,,,772.0,786.819811242554,-6943.717928356575,129,1,170.531
173,,,,771.0,788.819811242554,-6941.717928356575,130,1,170.51
174,,,,771.0,790.819811242554,-6939.717928356575,131,1,170.491
175,,,,773.0,792.819811242554,-6937.717928356575,132,1,170.477
176,,,,778.0,794.819811242554,-6935.717928356575,133,1,170.465
177,,,,785.0,796.819811242554,-6933.717928356575,134,1,170.447
178,,,,792.0,798.819811242554,-6931.717928356575,135,1,170.429
179,,,,801.0,800.819811242554,-6929.717928356575,136,1,170.42
180,,,,811.0,802.819811242554,-6927.717928356575,137,1,170.412
181,,,,823.0,804.819811242554,-6925.717928356575,138,1,170.405
182,,,,833.0,806.819811242554,-6923.717928356575,139,1,170.396
183,,,,844.0,808.819811242554,-6921.717928356575,140,1,170.394
184,,,,855.0,810.819811242554,-6919.717928356575,141,1,170.391
190,,,,911.0,822.819811242554,-6907.717928356575,147,1,170.377
191,,,,912.0,824.819811242554,-6905.717928356575,148,1,170.348
192,,,,911.0,826.819811242554,-6903.717928356575,149,1,170.319
193,,,,910.0,828.819811242554,-6901.717928356575,150,1,170.298
194,,,,909.0,830.819811242554,-6899.717928356575,151,1,170.28
195,,,,908.0,832.819811242554,-6897.717928356575,152,1,170.275
196,,,,908.0,834.819811242554,-6895.717928356575,153,1,170.273
200,,,,902.0,842.819811242554,-6887.717928356575,157,1,170.271
210,,,,908.0,862.819811242554,-6867.717928356575,167,1,170.25
211,,,,907.0,864.819811242554,-6865.717928356575,168,1,170.221
212,,,,906.0,866.819811242554,-6863.717928356575,169,1,170.205
213,,,,905.0,868.819811242554,-6861.717928356575,170,1,170.188
214,,,,905.0,870.819811242554,-6859.717928356575,171,1,170.173
215,,,,903.0,872.819811242554,-6857.717928356575,172,1,170.161
216,,,,900.0,874.819811242554,-6855.717928356575,173,1,170.155
217,,,,896.0,876.819811242554,-6853.717928356575,174,1,170.149
218,,,,891.0,878.819811242554,-6851.717928356575,175,1,170.143
219,,,,886.0,880.819811242554,-6849.717928356575,176,1,170.121
220,,,,882.0,882.819811242554,-6847.717928356575,177,1,170.098
221,,,,877.0,884.819811242554,-6845.717928356575,178,1,170.081
222,,,,876.0,886.819811242554,-6843.717928356575,179,1,170.061
223,,,,876.0,888.819811242554,-6841.717928356575,180,1,170.044
224,,,,877.0,890.819811242554,-6839.717928356575,181,1,170.032
225,,,,877.0,892.819811242554,-6837.717928356575,182,1,170.014
226,,,,875.0,894.819811242554,-6835.717928356575,183,1,170.002
227,,,,874.0,896.819811242554,-6833.717928356575,184,1,169.988
228,,,,874.0,898.819811242554,-6831.717928356575,185,1,169.979
229,,,,874.0,900.819811242554,-6829.717928356575,186,1,169.968
230,,,,874.0,902.819811242554,-6827.717928356575,187,1,169.964
231,,,,873.0,904.819811242554,-6825.717928356575,188,1,169.962
896,,,,1426.0,2090.819811242554,-5639.717928356575,853,1,169.96
897,,,,1431.0,2092.819811242554,-5637.717928356575,854,1,169.949
898,,,,1433.0,2094.819811242554,-5635.717928356575,855,1,169.946
1174,,,,2616.0,2600.819811242554,-5129.717928356575,1131,1,169.914
1175,,,,2615.0,2602.819811242554,-5127.717928356575,1132,1,169.883
1176,,,,2613.0,2604.819811242554,-5125.717928356575,1133,1,169.848
1177,,,,2613.0,2606.819811242554,-5123.717928356575,1134,1,169.82
1178,,,,2614.0,2608.819811242554,-5121.717928356575,1135,1,169.787
1179,,,,2615.0,2610.819811242554,-5119.717928356575,1136,1,169.752
1180,,,,2614.0,2612.819811242554,-5117.717928356575,1137,1,169.721
1181,,,,2613.0,2614.819811242554,-5115.717928356575,1138,1,169.69
1182,,,,2612.0,2616.819811242554,-5113.717928356575,1139,1,169.655
1183,,,,2609.0,2618.819811242554,-5111.717928356575,1140,1,169.62
1184,,,,2606.0,2620.819811242554,-5109.717928356575,1141,1,169.578
1185,,,,2604.0,2622.819811242554,-5107.717928356575,1142,1,169.543
1186,,,,2601.0,2624.819811242554,-5105.717928356575,1143,1,169.504
1187,,,,2594.0,2626.819811242554,-5103.717928356575,1144,1,169.467
1188,,,,2590.0,2628.819811242554,-5101.717928356575,1145,1,169.43
1189,,,,2584.0,2630.819811242554,-5099.717928356575,1146,1,169.395
1190,,,,2580.0,2632.819811242554,-5097.717928356575,1147,1,169.359
1191,,,,2576.0,2634.819811242554,-5095.717928356575,1148,1,169.322
1192,,,,2572.0,2636.819811242554,-5093.717928356575,1149,1,169.285
1193,,,,2567.0,2638.819811242554,-5091.717928356575,1150,1,169.245
1194,,,,2563.0,2640.819811242554,-5089.717928356575,1151,1,169.211
1195,,,,2559.0,2642.819811242554,-5087.717928356575,1152,1,169.175
1196,,,,2556.0,2644.819811242554,-5085.717928356575,1153,1,169.147
1197,,,,2555.0,2646.819811242554,-5083.717928356575,1154,1,169.115
1198,,,,2553.0,2648.819811242554,-5081.717928356575,1155,1,169.077
1199,,,,2548.0,2650.819811242554,-5079.717928356575,1156,1,169.034
1200,,,,2543.0,2652.819811242554,-5077.717928356575,1157,1,168.996
1201,,,,2541.0,2654.819811242554,-5075.717928356575,1158,1,168.958
1202,,,,2537.0,2656.819811242554,-5073.717928356575,1159,1,168.922
1203,,,,2533.0,2658.819811242554,-5071.717928356575,1160,1,168.882
1204,,,,2528.0,2660.819811242554,-5069.717928356575,1161,1,168.848
1205,,,,2521.0,2662.819811242554,-5067.717928356575,1162,1,168.808
1206,,,,2516.0,2664.819811242554,-5065.717928356575,1163,1,168.765
1207,,,,2510.0,2666.819811242554,-5063.717928356575,1164,1,168.725
1208,,,,2506.0,2668.819811242554,-5061.717928356575,1165,1,168.69
1209,,,,2503.0,2670.819811242554,-5059.717928356575,1166,1,168.656
1210,,,,2499.0,2672.819811242554,-5057.717928356575,1167,1,168.623
1211,,,,2494.0,2674.819811242554,-5055.717928356575,1168,1,168.59
1212,,,,2488.0,2676.819811242554,-5053.717928356575,1169,1,168.556
1213,,,,2485.0,2678.819811242554,-5051.717928356575,1170,1,168.521
1214,,,,2480.0,2680.819811242554,-5049.717928356575,1171,1,168.489
1215,,,,2473.0,2682.819811242554,-5047.717928356575,1172,1,168.457
1216,,,,2464.0,2684.819811242554,-5045.717928356575,1173,1,168.425
1217,,,,2456.0,2686.819811242554,-5043.717928356575,1174,1,168.393
1218,,,,2453.0,2688.819811242554,-5041.717928356575,1175,1,168.36
1219,,,,2449.0,2690.819811242554,-5039.717928356575,1176,1,168.323
1220,,,,2444.0,2692.819811242554,-5037.717928356575,1177,1,168.285
1221,,,,2439.0,2694.819811242554,-5035.717928356575,1178,1,168.249
1222,,,,2433.0,2696.819811242554,-5033.717928356575,1179,1,168.21
1223,,,,2426.0,2698.819811242554,-5031.717928356575,1180,1,168.173
1224,,,,2421.0,2700.819811242554,-5029.717928356575,1181,1,168.135
1225,,,,2418.0,2702.819811242554,-5027.717928356575,1182,1,168.102
1226,,,,2416.0,2704.819811242554,-5025.717928356575,1183,1,168.066
1227,,,,2414.0,2706.819811242554,-5023.717928356575,1184,1,168.03
1228,,,,2412.0,2708.819811242554,-5021.717928356575,1185,1,167.992
1229,,,,2409.0,2710.819811242554,-5019.717928356575,1186,1,167.95
1230,,,,2405.0,2712.819811242554,-5017.717928356575,1187,1,167.912
1231,,,,2401.0,2714.819811242554,-5015.717928356575,1188,1,167.875
1232,,,,2398.0,2716.819811242554,-5013.717928356575,1189,1,167.831
1233,,,,2396.0,2718.819811242554,-5011.717928356575,1190,1,167.801
1234,,,,2394.0,2720.819811242554,-5009.717928356575,1191,1,167.767
1235,,,,2391.0,2722.819811242554,-5007.717928356575,1192,1,167.733
1236,,,,2387.0,2724.819811242554,-5005.717928356575,1193,1,167.7
1237,,,,2384.0,2726.819811242554,-5003.717928356575,1194,1,167.663
1238,,,,2381.0,2728.819811242554,-5001.717928356575,1195,1,167.626
1239,,,,2378.0,2730.819811242554,-4999.717928356575,1196,1,167.59
1240,,,,2374.0,2732.819811242554,-4997.717928356575,1197,1,167.55
1241,,,,2372.0,2734.819811242554,-4995.717928356575,1198,1,167.512
1242,,,,2369.0,2736.819811242554,-4993.717928356575,1199,1,167.476
1243,,,,2366.0,2738.819811242554,-4991.717928356575,1200,1,167.441
1244,,,,2364.0,2740.819811242554,-4989.717928356575,1201,1,167.402
1245,,,,2361.0,2742.819811242554,-4987.717928356575,1,2,167.367
1246,,,,2359.0,2744.819811242554,-4985.717928356575,2,2,167.332
1247,,,,2357.0,2746.819811242554,-4983.717928356575,3,2,167.294
1248,,,,2356.0,2748.819811242554,-4981.717928356575,4,2,167.257
1249,,,,2355.0,2750.819811242554,-4979.717928356575,5,2,167.218
